3'桑德兰球员斯瑟格农球门右侧小角度尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是加德纳.                   3'第3分钟，加德纳头球摆渡，塞塞尼翁突入禁区右侧的小角度射门打在边网
10'桑德兰球员威克姆大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是罗斯.                   10'第10分钟，丹尼-罗斯传球，维克汉姆禁区前射门偏出
12'切尔西球员登巴-巴大禁区中央右脚射门,被防守球员封堵.给他传球的是拉米雷斯.                   10'第10分钟，丹尼-罗斯传球，维克汉姆禁区前射门偏出
12'奥谢将球处理出底线,切尔西获得角球.                   10'第10分钟，丹尼-罗斯传球，维克汉姆禁区前射门偏出
13'切尔西球员登巴-巴大禁区外右脚射门,被防守球员封堵.给他传球的是米克尔.                   10'第10分钟，丹尼-罗斯传球，维克汉姆禁区前射门偏出
18'桑德兰球员加德纳拼抢犯规,对手获得控球权.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
18'拉米雷斯为切尔西在对方半场,赢得一个任意球.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
18'切尔西球员大卫-路易斯大禁区外右脚射门,被防守球员封堵.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
18'切尔西球员登巴-巴大禁区中央右脚射门,被防守球员封堵.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
19'桑德兰球员约翰逊大禁区右侧左脚射门,被防守球员封堵.给他传球的是斯瑟格农.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
19'大卫-路易斯将球处理出底线,桑德兰获得角球.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
19'桑德兰球员S-拉尔森手球犯规,对手获得球权.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
21'桑德兰球员奥谢拼抢犯规,对手获得控球权.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
21'登巴-巴为切尔西在对方半场,赢得一个任意球.                   18'第18分钟，路易斯任意球射穿人墙，基尔加伦禁区内手球侥幸逃脱处罚，登巴-巴的射门又被封堵
23'桑德兰球员S-拉尔森拼抢犯规,对手获得控球权.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
23'奥斯卡为切尔西在右路,赢得一个任意球.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
23'切尔西球员伊万诺维奇大禁区中央尝试头球,可惜皮球高出球门.给他传球的是马塔.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
25'桑德兰球员加德纳拼抢犯规,对手获得控球权.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
25'登巴-巴为切尔西赢得一个任意球.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
25'黄牌！桑德兰球员加德纳因为恶意犯规,被主裁判出示黄牌.                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
26'切尔西登巴-巴受伤倒地,比赛暂停                   23'第23分钟，马塔传中，伊万诺维奇头球攻门高出
27'暂停结束,球员们重新开始比赛.                   27'第27分钟，伯特兰德传中，拉米雷斯禁区边缘的头球攻门被米格诺列轻松得到
27'射门!!!切尔西球员拉米雷斯大禁区外头球,被对方守门员横身扑出.给他传球的是伯特兰德.                   27'第27分钟，伯特兰德传中，拉米雷斯禁区边缘的头球攻门被米格诺列轻松得到
29'桑德兰球员斯瑟格农大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是约翰逊.                   27'第27分钟，伯特兰德传中，拉米雷斯禁区边缘的头球攻门被米格诺列轻松得到
30'奥谢为桑德兰赢得一个任意球.                   27'第27分钟，伯特兰德传中，拉米雷斯禁区边缘的头球攻门被米格诺列轻松得到
30'切尔西球员登巴-巴拼抢犯规,对手获得控球权.                   27'第27分钟，伯特兰德传中，拉米雷斯禁区边缘的头球攻门被米格诺列轻松得到
33'切尔西球员登巴-巴大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是大卫-路易斯.                   33'第33分钟，路易斯左路传中，登巴-巴12码处停球后勉强倒钩射门偏出
34'斯瑟格农为桑德兰赢得一个任意球.                   33'第33分钟，路易斯左路传中，登巴-巴12码处停球后勉强倒钩射门偏出
34'切尔西球员拉米雷斯拼抢犯规,对手获得控球权.                   33'第33分钟，路易斯左路传中，登巴-巴12码处停球后勉强倒钩射门偏出
45'桑德兰球员威克姆大禁区右侧右脚射门,被防守球员封堵.给他传球的是约翰逊.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
45'大卫-路易斯将球处理出底线,桑德兰获得角球.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
45'桑德兰球员奥谢小禁区右侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是约翰逊.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
45'切尔西球员阿兹皮里库塔自摆乌龙,切尔西 0-1 桑德兰                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
45'+4'上半场结束,切尔西 0-1 桑德兰,稍事休息,我们一会来看看下半场两队的表现.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
45'切尔西换人,托雷斯换下登巴-巴                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
46'大卫-路易斯将球处理出底线,桑德兰获得角球.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
