4'国安中场的转移球，马季奇转移球力量过大，张辛昕停球直接出了边线                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
5'马季奇中圈内和申鑫队员争抢，鼻梁受伤啦                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
5'马季奇倒在中圈内，比赛暂时中断                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
5'马季奇在队医的陪伴下，到场外接受治疗                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
6'张辛昕后场拿球，直接长传找卡努特                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
6'葛振身后上抢，撞翻了卡努特，犯规                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
7'周挺的右边路转移球到左路，朱家伟上抢差点成功拦截                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
7'朴成回接，将球控制，国安继续进攻                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
7'朴成禁区外拿球，直塞找乌塔卡                   4'第4分钟马季奇拼抢时眼睛受伤，他被迫离场治疗
11'克里梅茨力压凯萨头球解围出禁区                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
11'王晓龙右路接到队友直塞，拿球下底传中，打在回防的杨家威身上出边线                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
12'国安前场进攻不顺畅，朴成示意将球回敲，重新组织                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
13'张辛昕的左路前插接队友传球，启动慢了，球先出边线                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
13'马罗内后场拿球，中路突进，张辛昕和乌塔卡的围抢犯规                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
14'安东尼奥中场拿球，直塞打就为身后                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
14'王赟前插，周挺回防将球拦截                   11'由于天气炎热，双方踢得并不兴奋，第11分钟张稀哲一脚远射竟然偏出边线
18'今天葛振在后场的防守相当积极                   18'第18分钟国安禁区外做球配合，王晓龙远射打偏
