3'福登短传给到身前                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
3' 斯特林跟进接球                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
3'中场位置双方拼抢球拼抢中到了左侧孙兴慜脚下                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4'带球推进到了中前场左侧 分右侧埃里克森                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4'外围还是热刺的球权                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4' 左侧传中                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4' 禁区门前门将埃德森把球没收了                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4'大脚把球开出                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
4' 球到了中前场中路                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
5'沃克得球横传                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
5'B席尔瓦把球得到                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
5'外围右侧挑传到了禁区左侧                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
5'阿圭罗头球摆渡                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
6' 门前后点！！福登再头球打空门！！                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
6'gooooooooooal！！！球进进进进进了！！！！！                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
6' 外围右侧B席尔瓦斜传到了禁区左侧！！阿圭罗头球摆渡到了门前后点！福登头球顶入空门！！头球接力啊！！！                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
6' 曼城开场不久取得领先！                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
6'看回比赛！！                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
14'阿圭罗插上跟进                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
14'阿尔德韦雷尔德低平球向前给                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
14'队友得球横传                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
14'埃里克森把球得到                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15'领球杀入禁区右侧                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15'一脚低射！！！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15'被埃德森脚挡到球出了底线                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
