12'汉堡球员尼古拉-穆勒球门右侧小角度尝试右脚射门,可惜皮球高出球门.给他传球的是韦斯特曼.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
13'多特蒙德球员格罗斯克罗伊茨一脚直塞球给阿德里安-拉莫斯,但是边裁举旗显示后者已经越位.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
14'汉堡球员拉索加拼抢犯规,对手获得控球权.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
14'帕帕斯塔索普洛斯为多特蒙德赢得一个任意球.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
15'汉堡球员霍尔特比拼抢犯规,对手获得控球权.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
15'施梅尔策为多特蒙德赢得一个任意球.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
15'黄牌！汉堡球员霍尔特比因为恶意犯规,被主裁判出示黄牌.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
45'射门!!!汉堡球员尼古拉-穆勒球门左侧小角度左脚射门,被对方守门员横身扑出.给他传球的是霍尔特比.                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
45'奥巴梅扬将球处理出底线,汉堡获得角球.                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
45'+1'上半场结束,多特蒙德 0-1 汉堡,稍事休息,我们一会来看看下半场两队的表现.                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
45'多特蒙德换人,约基奇换下本德尔                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
47'汉堡朱鲁受伤倒地,比赛暂停                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
48'暂停结束,球员们重新开始比赛.                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
48'韦斯特曼将球处理出底线,多特蒙德获得角球.                   45'第45分钟，霍尔特比直传，N-穆勒再获单刀，禁区左侧晃过魏登费勒，但他的射门还是被魏登费勒飞身化解
63'暂停结束,球员们重新开始比赛.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
63'射门!!!汉堡球员韦斯特曼大禁区中央头球,被对方守门员横身扑出.给他传球的是霍尔特比.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
