1'上半场比赛开始                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
1'上半场由切尔西中圈开球                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
1'阿斯皮利奎塔长传上来，球直接飞出底线                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
1'丹尼尔斯掷界外球                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
1'库克接应交给阿克                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
2'交给库克，长传前场右路，库尔图瓦冲出禁区将球解围出边线                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
2'阿克压过半场，回传给库克，分右路的弗拉泽                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
2'斜传上来被克里斯滕森破坏                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
2'丹尼尔斯左路直传，伊比插上再塞，给靠前了                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
3'阿扎尔左路得球回传给巴卡约科，转移到右路                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
3'坎特回传给克里斯滕森                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
3'巴克利与法布雷加斯做配合，没有传好                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
3'坎特中场拿球，直传，法布雷加斯脚后跟传球                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'赞帕科斯塔长传被破坏                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'弗朗西斯长传上来，克里斯滕森 将球解围出底线                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'伯恩茅斯前场右路的角球机会                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'斯塔尼斯拉斯发角球                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'太低了被破坏出来                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
4'再次角球                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
15'直传找到佩德罗                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'分左侧的卡希尔                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'阿隆索接应回给巴卡约科                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'交给赞帕科斯塔                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'阿扎尔得球转身过不了阿克                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'阿扎尔转身将球控制下来横传                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'佩德罗跟进禁区前沿远射，打高了                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
15'丹尼尔斯左路长传找到威尔逊                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
16'回传给伊比，转身出来回传给库克                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
16'伯恩茅斯左侧连续的三角短传                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
16'最后斯塔尼斯拉斯直传，可惜威尔逊没有起动                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
16'卡希尔回传给库尔图瓦                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
17'长传上来被弗朗西斯顶一下                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
17'另一场焦点战，热刺1：0领先曼联                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
17'克里斯滕森控球分右路的阿斯皮利奎塔                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
17'右路的组织                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
18'克里斯滕森交给卡希尔，交给巴卡约科                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
18'直传，巴克利接应转身分右路的赞帕科斯塔                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
18'阿扎尔接应再直传，赞帕科斯塔传中打在丹尼尔斯身上反弹出底线                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
18'切尔西的控球率是61%                   15'切尔西首次射门出现在第15分钟，阿扎尔传球，佩德罗禁区前射门偏出
51'戈斯林又走出来，可能这样对阿隆索有干扰                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
51'威尔逊进球了！！！                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
51'想不到首先破坏的是伯恩茅斯                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
52'伊比抢断巴卡约科，直传，威尔逊斜插形成单刀，面对出击的库尔图瓦冷静推射入网！                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
52'孔蒂需要换人了                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
52'阿扎尔带球，突施冷箭，打太正了                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
52'贝戈维奇将球抱住                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
53'L库克分右路的弗拉泽                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
53'被吕迪格挡在身后将球让出底线                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
54'伊比右路控球回传给弗拉泽                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
54'横拔，戈斯林远射，打偏了                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
54'切尔西换人，4号法布雷加斯换下了8号巴克利                   51'伯恩茅斯第51分钟打破僵局，威尔逊抢断，艾比直传，威尔逊禁区边缘内单刀推射入网
64'伯恩茅斯又来了                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
64'2：0                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
64'威尔逊带球内切横敲，斯塔尼斯拉斯插上已经突破切尔西整条防线                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
65'斯塔尼斯拉斯禁区左侧一脚捅射，球过了库尔图瓦小门入网                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
65'切尔西是杯具了                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
66'巴卡约科的斜长传，阿隆索越位                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
66'贝戈维奇长传上来                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
66'威尔逊打门打在巴卡约科脚出底线                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
67'阿克进球！                   64'伯恩茅斯第64分钟扩大比分，威尔逊传球，斯坦尼斯拉斯突入禁区左侧10码处单刀捅射，皮球从库尔图瓦双腿间穿过入网，2-0
67'阿克进球！                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
68'伊比发角球，到后点，戈斯林回做                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
68'丹尼尔斯得球内切打门，阿克门前伸脚一捅将球打进                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
69'刚才切尔西用奥多伊换下了赞帕科斯塔                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
69'阿扎尔中路与坎特做配合，阿扎尔强突                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
69'变向，被阿克绊倒                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
69'切尔西获得一个禁区前沿的任意球机会，距离有点过于近                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
70'阿隆索的打门击中了人墙                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
