4'马德里竞技球员劳尔-加西亚大禁区中央右脚射门,被防守球员封堵.给他传球的是加比.                   1'马竞第1分钟试图在边路打开缺口
10'AC米兰球员巴洛特利大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   10'第10分钟，米兰达后场对巴洛特利犯规，巴洛特利30码处任意球直接射门偏出
13'AC米兰球员德容大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是塔拉布特.                   10'第10分钟，米兰达后场对巴洛特利犯规，巴洛特利30码处任意球直接射门偏出
14'马德里竞技球员加比拼抢犯规,对手获得控球权.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
14'埃辛为AC米兰在左路,赢得一个任意球.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
14'AC米兰球员卡卡大禁区右侧左脚射门,被防守球员封堵.给他传球的是塔拉布特.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
15'戈丁将球处理出底线,AC米兰获得角球.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
16'劳尔-加西亚为马德里竞技在左路,赢得一个任意球.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
16'AC米兰球员德希利奥拼抢犯规,对手获得控球权.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
17'马德里竞技球员劳尔-加西亚拼抢犯规,对手获得控球权.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
17'博内拉为AC米兰赢得一个任意球.                   14'AC米兰第14分钟险些破门，塔拉布特传球，卡卡内切禁区左侧20码处左脚射门被库尔图瓦扑挡后打中横梁弹出
20'AC米兰德希利奥受伤倒地,比赛暂停                   20'第20分钟，因苏亚对德希利奥犯规被罚黄牌，这也险些引发双方冲突
20'黄牌！马德里竞技球员因苏亚因为恶意犯规,被主裁判出示黄牌.                   20'第20分钟，因苏亚对德希利奥犯规被罚黄牌，这也险些引发双方冲突
20'暂停结束,球员们重新开始比赛.                   20'第20分钟，因苏亚对德希利奥犯规被罚黄牌，这也险些引发双方冲突
22'马德里竞技球员戈丁拼抢犯规,对手获得控球权.                   20'第20分钟，因苏亚对德希利奥犯规被罚黄牌，这也险些引发双方冲突
22'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   20'第20分钟，因苏亚对德希利奥犯规被罚黄牌，这也险些引发双方冲突
30'马德里竞技球员图兰拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
30'埃马纽尔森为AC米兰赢得一个任意球.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
30'AC米兰球员卡卡大禁区右侧尝试右脚射门,可惜皮球稍稍高出球门.给他传球的是巴洛特利.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
31'马德里竞技球员劳尔-加西亚拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
31'德容为AC米兰赢得一个任意球.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
32'米兰达为马德里竞技赢得一个任意球.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
32'AC米兰球员巴洛特利拼抢犯规,对手获得控球权.                   30'第30分钟，巴洛特利脚后跟回传，卡卡禁区右侧12码处射门擦横梁高出
37'加比为马德里竞技赢得一个任意球.                   37'第37分钟，阿巴特右路传中前点，波利被劳尔-加西亚铲倒，裁判拒绝判罚点球
37'AC米兰球员埃辛危险动作,对手获得控球权.                   37'第37分钟，阿巴特右路传中前点，波利被劳尔-加西亚铲倒，裁判拒绝判罚点球
39'马德里竞技图兰受伤倒地,比赛暂停                   37'第37分钟，阿巴特右路传中前点，波利被劳尔-加西亚铲倒，裁判拒绝判罚点球
39'暂停结束,球员们重新开始比赛.                   37'第37分钟，阿巴特右路传中前点，波利被劳尔-加西亚铲倒，裁判拒绝判罚点球
47'胡安弗兰为马德里竞技赢得一个任意球.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
47'AC米兰球员埃辛拼抢犯规,对手获得控球权.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
47'马德里竞技球员科克拼抢犯规,对手获得控球权.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
47'德容为AC米兰赢得一个任意球.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
48'M-苏亚雷斯为马德里竞技赢得一个任意球.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
48'AC米兰球员卡卡拼抢犯规,对手获得控球权.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
48'马德里竞技球员劳尔-加西亚大禁区右侧右脚射门,被防守球员封堵.给他传球的是迭戈-科斯塔.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
48'马德里竞技球员劳尔-加西亚大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   47'2分钟后，博内拉传球，巴洛特利远射偏出
48'M-苏亚雷斯为马德里竞技赢得一个任意球.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
48'AC米兰球员卡卡拼抢犯规,对手获得控球权.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
