2'马拉加的反击，罗兰直塞找卡斯特罗                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
2'卡塞米罗上前一步，将球解围                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
2'本泽马回撤中场背身拿球                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
3'分球给到科瓦契奇，中路反击了                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
3'带球到禁区弧顶，分球右侧给到巴斯克斯                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
3'巴斯克斯禁区右侧起脚打门，被挡出                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
3'球到了中路的本泽马脚下                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
3'调整一下，起脚抽射，打偏了！                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
4'埃德耶前场左路背身拿球                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
4'巴列霍的紧贴防守，埃德耶回传米盖尔                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
4'米盖尔横传中间给到阿德里安                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
4'阿德里安再给右侧的罗萨莱斯                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
5'罗萨莱斯斜传球打身后找埃德耶                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
5'埃德耶前插接应，边裁举旗，越位在先！                   2'开场仅2分钟，本泽马禁区边缘扫射偏出
22'马拉加前场右侧的界外球                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
22'罗萨莱斯界外球大力掷到禁区                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
22'第一点被皇马球员头球解围出来                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
22'伊图拉外围头球再顶到禁区                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
22'卡斯特罗转身凌空抽射，打飞！                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
23'本泽马禁区弧右侧背身拿球                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
23'横传给到伊斯科，伊斯科挑传打身后                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
23'巴斯克斯插上凌空抽射，打飞！！                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
24'这球配合的相当给力，可惜巴斯克斯最后一脚，踢得不好啊                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
24'伊斯科前场左路拿球，内切到禁区                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
24'搓传到后点，被回防的罗兰解围                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
24'科瓦契奇外围得球，直接远射                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
24'打在防守球员身上，弹出了底线！！                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
25'皇马获得左侧角球机会，开出到后点                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
25'卡塞米罗摆渡到中路，本泽马的头球，顶高！                   22'马拉加首次射门出现在第22分钟，但卡斯特罗禁区右侧的射门偏出近角
29'马赛回旋，罗萨莱斯的上抢，拉人犯规！                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
29'皇马获得了大禁区弧顶的任意球机会！！                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
29'进球了，1-0！！！                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
29'伊斯科圆月弯刀，直接破门！                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
30'伊斯科右脚任意球开出，完美弧线越过人墙，直奔球门左侧，钻进网窝，罗贝托几乎没反应啊！！！                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
31'卡瓦哈尔后场右路拿球，直塞巴斯克斯                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
31'再给伊斯科，被抢断了                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
31'罗兰拿球反击，回防的科瓦契奇将球破坏出边线                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
31'皇马后场抢断，阿森西奥中路反击                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
32'阿森西奥带球到前场，斜塞禁区右侧找巴斯克斯                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
32'M-托雷斯抢先一脚，将球解围                   29'皇马第29分钟打破僵局，伊斯科禁区弧顶任意球直接破门
63'2-0！！！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
63'卡塞米罗！！！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
64'卡塞米罗中圈抢断，球到右侧巴斯克斯脚下，斜塞禁区弧顶给到本泽马，本泽马强突吸引夹击，斜塞禁区左侧找到伊斯科，面对出击的罗贝托，横传门前，卡塞米罗跟进推射空门得手！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
65'马拉加前场进攻，赢得角球机会！！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
65'目前的角球：马拉加3个，皇马5个！！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
65'罗萨莱斯左侧角球开出到禁区，被解围！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
66'皇马换人：24号塞巴略斯上，换下了20号阿森西奥！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
66'皇马前场进攻，赢得左侧角球！                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
66'伊斯科主罚，开出到前点，被解围出来                   63'皇马第63分钟扩大比分，伊斯科突入禁区左肋无私横传，无人防守的卡塞米罗禁区边缘推射入网
93'拉莫斯后场任意球长传前场打身后                   93'马拉加第93分钟扳回一城，里卡左路传中，巴列霍解围踢空后摔倒，罗兰小禁区边缘外脚背凌空弹射入网
93'马约拉尔前插接应，越位在先！！                   93'马拉加第93分钟扳回一城，里卡左路传中，巴列霍解围踢空后摔倒，罗兰小禁区边缘外脚背凌空弹射入网
93'1-2！！！                   93'马拉加第93分钟扳回一城，里卡左路传中，巴列霍解围踢空后摔倒，罗兰小禁区边缘外脚背凌空弹射入网
93'罗兰的进球！！                   93'马拉加第93分钟扳回一城，里卡左路传中，巴列霍解围踢空后摔倒，罗兰小禁区边缘外脚背凌空弹射入网
94'卡斯特罗前场左路拿球，斜传到禁区，巴列霍防守踢空，球到罗兰脚下，面对纳瓦斯，抽射打进！                   93'马拉加第93分钟扳回一城，里卡左路传中，巴列霍解围踢空后摔倒，罗兰小禁区边缘外脚背凌空弹射入网
