2'球被郑又荣断球，长传上来黄政宇将球抢先铲出边线                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
2'刘欢右路的传中                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
2'程月磊将球没收                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
2'乌索分左侧，黄政宇长传上来找到卢琳                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
2'卢琳的传中被隋东陆头球顶出禁区                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'乌索抢第二点来一脚远射，打偏了                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'邓小飞发门球                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'卡尔德克头球后蹭                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'姜至鹏将球先破坏出边线                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'姜至鹏断球，长传上来找肖智                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
3'刘宇将球断下                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
4'雷纳迪尼奥中场得球直传，扎哈维没有停好球                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
4'隋东陆将球大脚破坏                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
4'乌索控球，交给卢琳                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
4'卢琳停球变向，被郑又荣绊倒                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
5'乌索拿球交给雷纳迪尼奥                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
5'突进被彭欣力将球勾一下                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
5'乌索继续拿球，扎哈维过渡给了姜至鹏                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
5'姜至鹏传中，隋东陆头球顶出底线                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
5'富力左路的角球机会                   2'第2分钟，力帆队率先进攻，南松右路一脚挑传到禁区，程月磊门前出击轻松抱住球
4'雷纳迪尼奥中场得球直传，扎哈维没有停好球                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
4'隋东陆将球大脚破坏                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
4'乌索控球，交给卢琳                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
4'卢琳停球变向，被郑又荣绊倒                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
5'乌索拿球交给雷纳迪尼奥                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
5'突进被彭欣力将球勾一下                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
5'乌索继续拿球，扎哈维过渡给了姜至鹏                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
5'姜至鹏传中，隋东陆头球顶出底线                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
5'富力左路的角球机会                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
6'卢琳发角球，发战术角球                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
6'姜至鹏传后点，扎哈维头球点下来                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
6'乌索回做，唐淼远射打偏了一点                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
6'回复：用户6178205931 17:50 举报回复 六月一号，exm?（7月1日）                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
7'刘欢护球，踢在卢琳身上出边线                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
7'刘欢掷界外球，卡尔德克转移到左路的陈雷                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
7'回传给刘宇                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
7'再长传，前面没有当代的球员                   4'第4分钟，富力队左路突进，姜至鹏左路一记传中到禁区，被郑又荣头球解围出底线
