3'张琳芃头球解围出来！！                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
3'罗森文中场争抢头球，压人犯规！                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
3'华夏幸福中场抢断，罗森文左路的进攻                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
3'直塞给到前插的张呈栋                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
4'张呈栋强突传中到禁区                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
4'拉维奇插上抢点，凌空打门，踢飞了！！                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
5'姆比亚争抢头球，在高拉特的干扰下                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
5'一个不注意，和出来的任航撞在了一起！！                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
6'任航后场拿球，分球左侧给姜文骏                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
6'姜文骏的过顶长传，直接出了边线！！                   3'第3分钟，河北华夏幸福左路传中，拉维奇在对方禁区中路凌空射门，皮球飞出底线
10'恒大前场进攻，郜林拿球强突                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
10'任航的紧逼防守，将球破坏出底线！！                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
10'恒大获得左侧角球机会，没能形成威胁！！                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
11'姆比亚中场拿球，保利尼奥上抢犯规！！                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
12'这球保利尼奥有个抬手故意掀姆比亚的动作！！                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
12'邹正后场拿球，直塞给温家宝                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
12'温家宝拿球没机会，再回传给到邹正                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
13'邹正再给黄博文，黄博文分球高拉特                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
13'高拉特斜塞给前插的郜林                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
13'郜林分球找禁区左侧的温家宝，被解围出来                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
13'张琳芃右路切入，禁区外迎球怒射，打偏！！                   10'第10分钟，黄博文开出左侧战术角球，温家宝接球时处于越位位置
13'邹正再给黄博文，黄博文分球高拉特                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
13'高拉特斜塞给前插的郜林                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
13'郜林分球找禁区左侧的温家宝，被解围出来                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
13'张琳芃右路切入，禁区外迎球怒射，打偏！！                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
14'华夏幸福的进攻，曾诚立功了！！                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
15'赵明剑右路的传中到禁区                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
15'桂宏抢在梅方身前，垫射击中立柱弹出！！                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
15'尹鸿博插上拿球，再补射，被曾诚封堵出底线！                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
15'华夏幸福获得右侧角球机会！！！                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
15'角球开出到禁区，第一点被恒大球员解围出来                   13'第13分钟，张琳芃在对方大禁区前沿起脚射门，皮球飞出了底线
23'主裁判张雷坠球，恢复比赛                   23'第23分钟，金周荣对郜林犯规，广州恒大淘宝获得前场任意球，黄博文主罚任意球，皮球看上去直奔死角而去，但稍稍高出横梁
23'拉维奇拿球，假装奔向球门，最后将球踢还给曾诚                   23'第23分钟，金周荣对郜林犯规，广州恒大淘宝获得前场任意球，黄博文主罚任意球，皮球看上去直奔死角而去，但稍稍高出横梁
24'拉维奇玩弄了一下，现场球迷嘘声四起！！                   23'第23分钟，金周荣对郜林犯规，广州恒大淘宝获得前场任意球，黄博文主罚任意球，皮球看上去直奔死角而去，但稍稍高出横梁
24'拉维奇微笑退回后场，主裁判鸣哨重新坠球                   23'第23分钟，金周荣对郜林犯规，广州恒大淘宝获得前场任意球，黄博文主罚任意球，皮球看上去直奔死角而去，但稍稍高出横梁
