8'埃弗拉左路拿球斜传找香川真司，可惜力量过大，直接到了弗里德尔的控制范围                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
8'热刺右路进攻，沃克尔的直传球找桑德罗                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
9'桑德罗拿球转身被绊倒，但是球到了邓普西脚下                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
9'邓普西拿球禁区前沿的一脚怒射，球偏出了立柱                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
9'曼联中场传球失误，热刺反击                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
9'列侬拿球进入禁区，一脚怒射被费迪南德挡出底线                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
9'热刺获得左侧角球机会                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
10'角球开到禁区，考尔克的头球攻门顶偏                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
10'拉斐尔右前场的过顶球找范佩西，沃克尔将球解围出来                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
11'慢镜回放：维尔通亨单骑闯关，禁区内的打门击中埃文斯的左手臂折射进网                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
12'费迪南德后场长传球给到前场纳尼脚下                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
12'纳尼右边路拿球，45度起球到后点                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
12'范佩西停球过大，加拉及时上抢，放铲将球解围                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
13'范佩西为了拼这个球，左脚的脚踝也是有点受伤了                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
13'队医进场晋级处理，范佩西也是一脸痛哭的坐在地上                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
14'比赛暂时中断，范佩西还在场内接受治疗中                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
14'范佩西离场接受治疗，比赛继续进行                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
15'热刺后场控球，香川真司和纳尼的逼抢，迫使沃克尔将球回敲给到弗里德尔                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
15'范佩西没有大碍，回到了场上继续冲锋陷阵                   12'第12分钟，邓普西头球解围，范佩西禁区左侧的射门被前阿森纳队友加拉斯封堵
23'又是维尔通亨的头球解围                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
23'不过球还在曼联球员脚下                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
23'香川真司禁区右上角拿球转身，登贝莱拉人犯规                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
23'曼联获得任意球机会，位置很不错哦                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
24'范佩西的任意球开到前点，贝尔伸腿将球挡出底线                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
24'曼联获得右侧角球机会，不过没威胁                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
24'卡里克中场直线球，可惜没能穿透热刺防线                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
25'维尔通亨抢断拿球反击，过了中线后的传球被埃文斯拦截                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
25'曼联联赛之前已经4连胜，而热刺是2连胜，这场谁的连胜步伐将延续，也是一大看点                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
26'热刺中场斜传球到右前场找沃克尔，可惜力量过大，直接传出了底线                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
26'纳尼右路拿球传中，可惜太靠近门将，直接被弗里德尔没收                   23'第23分钟，香川真司赢得禁区边缘外任意球，范佩西传射被贝尔挡出底线
43'吉格斯左路拿球没机会，回敲给到卡里克                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
43'卡里克再将球横拨给到斯科尔斯                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
43'斯科尔斯过顶球找纳尼，纳尼倒在了禁区里                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
44'裁判没有判点球，给了曼联角球机会                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
44'曼联角球开出，第一点被热刺球员解围                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
44'纳尼禁区弧顶迎球直接一脚怒射，弗里德尔将球揽入怀中                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
45'沃克尔右路拿球强突，埃弗拉将球解围出边线                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
45'香川真司右侧角旗附近的防守手球犯规                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
45'热刺获得右侧角旗附近的任意球机会                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
46'上半场比赛补时3分钟                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
46'贝尔任意球开到门前，曼联球员将球顶出边线                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
46'鲁尼和维尔贝克也是离开替补席，在场边开始热身啦                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
46'下半场比赛开始，曼联开球                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
46'下半场曼联首先做出人员调整：鲁尼登场，吉格斯被换下                   43'第43分钟，斯科尔斯背身挑传禁区右侧，突破的纳尼被维尔通亨拉倒，桑德罗解围
51'迪福前场拿球转身，埃文斯上抢封堵                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
51'曼联进球了                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
52'纳尼禁区内抢点左脚的捅射得手                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
52'范佩西前场拿球直塞给到右边路的鲁尼，鲁尼下底传中到门前，纳尼插上前点的捅射得分                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
52'邓普西~~~~                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
53'曼联进球后不到1分钟，邓普西再次将领先优势扩大                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
54'迪福背身拿球脚后跟给到插上的贝尔，贝尔打门被林德加德扑出，后点包抄的邓普西推射空门得手                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
54'香川真司又来了，进球                   51'曼联第51分钟扳回一城，范佩西分球右路，鲁尼传中，无人防守的纳尼前点小禁区边缘捅射破门，1-2
53'曼联进球后不到1分钟，邓普西再次将领先优势扩大                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
54'迪福背身拿球脚后跟给到插上的贝尔，贝尔打门被林德加德扑出，后点包抄的邓普西推射空门得手                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
54'香川真司又来了，进球                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
55'香川真司禁区线上拿球转身，右脚的斜射打远角得手                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
55'老特拉福德进入了进攻狂潮，两队短短几分钟，为我们奉献上了3个进球                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
56'热刺右路进攻，列侬的下底传中被埃弗拉将球挡出底线                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
56'热刺的右侧角球机会，不过没什么威胁                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
56'维尔通亨后场抢断给到迪福                   53'曼联第53分钟再度扳回一城，范佩西直传，沃克尔盯人不紧，香川真司拿球转身后11码处推射右下角入网，2-3
47'卡里克的直传球找前插的拉斐尔，可惜没控制好，直接传出了边线                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'沃克尔后场拿球一路狂奔到了底线附近，斯科尔斯的放铲将球铲出了底线                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'热刺获得上半场的第四个角球机会                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
