1'上半场比赛开始                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
1'延边富德率先开出皮球                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
1'苏宁后场断球给到左路，特谢拉慧桥                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
1'延边后场边路断球，出不来球啊                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
2'延边后场打长传被苏宁拿到                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
2'苏宁左路直接传中，前点被延边顶出禁区                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
3'延边后场打反击，金承大带球稍大                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
3'球被苏宁球员拿到                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
3'李昂直塞前场，吴曦漏了                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
4'延边后场打长传，禁区内被张思鹏没收                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
4'延边后场又是长传，李昂回敲张思鹏                   1'第1分钟延边队打得简单快速，贯彻少在中场纠缠，直接打对方禁区腹地的战术
11'金波右路突破传中，张新林倒地铲出底线                   11'第11分钟延边角球被顶出，李浩杰远射被张思鹏接住
12'延边右侧任意球找前点被解围出禁区，裴育文外围打远射被张思鹏抱住                   11'第11分钟延边角球被顶出，李浩杰远射被张思鹏接住
12'吉翔前场带球脚底拌蒜，球丢了                   11'第11分钟延边角球被顶出，李浩杰远射被张思鹏接住
12'吴曦倒在场地上                   11'第11分钟延边角球被顶出，李浩杰远射被张思鹏接住
14'双方中场争顶                   11'第11分钟延边角球被顶出，李浩杰远射被张思鹏接住
21'刘建业边线球掷出来                   21'第21分钟池忠国飞铲吉翔吃到黄牌
21'吴曦右路回敲吉翔，吉翔没传起来                   21'第21分钟池忠国飞铲吉翔吃到黄牌
21'特谢拉左路突破送斜传，李智超插上倒在禁区内                   21'第21分钟池忠国飞铲吉翔吃到黄牌
22'这球裁判没有理会                   21'第21分钟池忠国飞铲吉翔吃到黄牌
22'延边前场反抢，池忠国倒地铲球犯规吃到一张黄牌                   21'第21分钟池忠国飞铲吉翔吃到黄牌
23'延边后场起动打反击，金承大给到右路                   21'第21分钟池忠国飞铲吉翔吃到黄牌
23'金波右路传中被解围                   21'第21分钟池忠国飞铲吉翔吃到黄牌
24'金波右路突破横传禁区，周云回防解围，裴育文跟上抽射打飞                   21'第21分钟池忠国飞铲吉翔吃到黄牌
26'金波前场被吴曦踢倒                   26'第26分钟尼古拉右路任意球开出，金承大在禁区内抢先拿球，但他拧身动作太快，结果来不及调整自己身体，反而把球往球门外的方向卸下
27'延边右路定位球                   26'第26分钟尼古拉右路任意球开出，金承大在禁区内抢先拿球，但他拧身动作太快，结果来不及调整自己身体，反而把球往球门外的方向卸下
27'尼古拉任意球传到中路，金承大面对张思鹏想停球，结果停出了底线                   26'第26分钟尼古拉右路任意球开出，金承大在禁区内抢先拿球，但他拧身动作太快，结果来不及调整自己身体，反而把球往球门外的方向卸下
29'苏宁右路进攻                   26'第26分钟尼古拉右路任意球开出，金承大在禁区内抢先拿球，但他拧身动作太快，结果来不及调整自己身体，反而把球往球门外的方向卸下
35'杨昊被身后李浩杰顶翻在地                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
35'江苏苏宁中圈的定位球                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
36'苏宁外围打远射被池文一抱住                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
37'苏宁后场长传右路                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
38'吉翔争顶后被延边球员解围                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
38'特谢拉左路带球回敲                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
38'左路传中，吉翔争顶顶出底线                   35'第35分钟杨昊前场送球，吴曦又在禁区外右侧拔脚怒射，池文一把球稳稳接住
45'吴永春后场把球踢出边线                   45'第45分钟李智超远射高出
45'刘建业要扔手榴弹啊                   45'第45分钟李智超远射高出
47'比赛来到了尾声                   45'第45分钟李智超远射高出
47'上半场比赛结束                   45'第45分钟李智超远射高出
46'苏宁开出皮球                   45'第45分钟李智超远射高出
46'特谢拉带球到了禁区，乱战中倒地了                   45'第45分钟李智超远射高出
47'这个球还是有犯规嫌疑的                   45'第45分钟李智超远射高出
48'延边后场带球被特谢拉反抢                   45'第45分钟李智超远射高出
48'特谢拉的传球出现失误                   45'第45分钟李智超远射高出
48'延边后场带球被特谢拉反抢                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
48'特谢拉的传球出现失误                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
49'池忠国左路横敲被拦截                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
49'延边反抢踢倒了李智超                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
50'延边进球啦                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
50'金承大外围远射，越过张思鹏飞进球网                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
51'苏宁打长传被护出底线                   48'第48分钟延边队快速反击，李浩杰中场地面球推传，李昂铲球解围没碰到球，金承大禁区外拿球转身，接着从容起脚打球门右上角，球进，1比0，延边富德领先
55'张晓彬断球直传球向前                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
56'吉翔右路加速突破                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
56'直接被禁区内的崔民一个大脚解围                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
57'谢鹏飞左路弧线球传中                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
57'吴曦的头球被池文一没收                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
58'李昂后场中路控球，低平球给到左侧                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
58'左路张新林直传球向前                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
58'吴曦左路带球内切，被裴育文撞倒在地                   55'第55分钟特谢拉左路拿球杀入禁区，但他的射门打在崔民腿上后弹在边网上
61'周云后场中路向前方一脚过顶挑传                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
61'到了前场右路外围                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
61'谢鹏飞斜传给到身前                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
61'球被禁区前沿的崔民大脚解围                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
62'金承大弧顶处一脚打门被张思鹏倒地没收                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
62'李昂后场给出一记长传球                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
63'张晓彬中圈拿球，向前方一脚过顶挑传                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
63'被裴育文抢先头球解围出了边线                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
63'池忠国前场右路外围的横敲中路，金承大没能拿到                   60'第60分钟金承大接斯蒂夫送球，禁区外远射被张思鹏扑住
68'延边扩大了比分                   67'第67分钟池忠国右路开出角球，崔民在禁区中路头球摆渡到左侧，斯蒂夫飞身鱼跃头球破门，2比0
69'池忠国角球开到禁区，前点点了一下，后点的斯蒂夫插上头球几乎顶进空门，张思鹏飞身扑救不及                   67'第67分钟池忠国右路开出角球，崔民在禁区中路头球摆渡到左侧，斯蒂夫飞身鱼跃头球破门，2比0
70'右路金波带球，外围右侧弧线球传中                   67'第67分钟池忠国右路开出角球，崔民在禁区中路头球摆渡到左侧，斯蒂夫飞身鱼跃头球破门，2比0
70'斯蒂夫争顶倒在了地上                   67'第67分钟池忠国右路开出角球，崔民在禁区中路头球摆渡到左侧，斯蒂夫飞身鱼跃头球破门，2比0
70'队医上来看下                   67'第67分钟池忠国右路开出角球，崔民在禁区中路头球摆渡到左侧，斯蒂夫飞身鱼跃头球破门，2比0
73'右路池忠国前场弧线球传中                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
73'前点被头球解围出来                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
73'苏宁换人，戈伟替下吉翔                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
74'刘建业一个大脚往前，到了中圈附近                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
74'池忠国中圈前沿得球，遭到多人包夹                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
75'斯蒂夫禁区前沿人球分过，杀入禁区                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
75'张思鹏出击倒地没收皮球                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
76'延边换人，金波下，艾合买江上                   73'第73分钟斯蒂夫从左路连过数人杀入禁区，张思鹏快速出击扑住脚下球
76'延边换人，金波下，艾合买江上                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
77'李浩杰直传球向前                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
77'球被回防的张新林踢了出来                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
77'上抢的裴育文将球抢下                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
78'延边右侧传中，刚上场的艾合买江头球建功                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
79'斯蒂夫前场左路突破横敲中路                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
79'艾合买江禁区外没能拿住啊                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
79'球被杨昊解围出来                   76'第76分钟艾合买江第一次触球就破门，裴育文右路传中被顶出，金承大拿球后再传入禁区，无人看守的艾合买江在禁区中路甩头攻门，3比0
81'池忠国向前方一脚过顶挑传                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
81'斯蒂夫到了底线把球拿到                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
81'身后吴永春外围左路遭到逼抢                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
81'周云后场拉人犯规吃到黄牌                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
83'金承大拉到右路拿球，遭到逼抢                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
83'被张新林背后踢倒在地                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
83'又进啊                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
83'艾合买江的进球，但是裁判示意似乎手球了                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
84'延边右路传中，艾合买江禁区内头球攻门，手球无效                   81'第81分钟尼古拉右路任意球开入禁区，艾合买江头球把球打入球门
84'延边右路传中，艾合买江禁区内头球攻门，手球无效                   84'第84分钟江苏队用顾文祥换下杨昊，第85分钟延边用李勋换下金承大，第86分钟文学换下池忠国
85'苏宁换人，顾文祥替下杨昊                   84'第84分钟江苏队用顾文祥换下杨昊，第85分钟延边用李勋换下金承大，第86分钟文学换下池忠国
85'裴育文外围右侧四十五度角传中                   84'第84分钟江苏队用顾文祥换下杨昊，第85分钟延边用李勋换下金承大，第86分钟文学换下池忠国
86'禁区前沿被周云头球解围                   84'第84分钟江苏队用顾文祥换下杨昊，第85分钟延边用李勋换下金承大，第86分钟文学换下池忠国
