3'上半场比赛已经开始了两分钟                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
3'毕尔巴鄂长传前场右肋部，苏萨埃塔高速前插传中                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
3'可惜中路无人跟进，皇马的界外球                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
4'毕尔巴鄂中场断球，伊图拉斯佩回传给门将                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
4'皇马后场断球，马塞洛带球球丢了                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
5'伊图拉斯佩斜吊后点，阿杜里斯回点一下                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
5'后面跟进上来的里科凌空打高了                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
6'开场后毕尔巴鄂显然进入状态更快一些                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
7'皇马将球转移到右路，赫迪拉前传本泽马背身拿球没有拿好                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
7'阿杜里斯断球后没有过半场就来一脚吊射，偏出球门了                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
7'毕中场拦截很凶啊，皇马基本上过不了中场                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
8'今天皇马中前场有一些变化，厄齐尔坐在了替补席                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
8'毕尔巴鄂右路控球，伊劳拉回传给门将                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
8'伊劳拉长传前场，苏萨埃塔回做，伊图拉斯佩将球转移到中路                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
9'球再分给伊劳拉，伊劳拉45度传中被佩佩破坏                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
10'今天皇马推进的难度似乎非常大                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
10'赫迪拉长传找到迪马利亚，可惜没有停好                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
10'对不起，这是本泽马，连续高抬腿挑球过人但也没有成功                   7'第7分钟，伊图拉斯佩传球，阿杜里斯超远距离吊射偏出
16'贝尼亚特中路突然送出直塞，可惜阿杜里斯没有意会这个传球                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
16'皇马的进攻速度很快，迪马利亚快要单刀了                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
17'拉莫斯后场过顶长传，迪马利亚闪出半个身位可惜身体对抗不占优，勉强的挑传没有打上力量                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
17'球被门将埃雷林轻松没收                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
17'埃雷林长传前场，拉莫斯与阿杜里斯争高球时犯规                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
18'毕尔巴鄂获得一人前场右路的任意球的机会，距离球门比较近，只有大概25米                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
18'看看毕尔巴鄂如何处理，直接射门可能性不大                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
18'弧线球传后点，阿贝罗亚头球后蹭解围出边线                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
19'穆尼安左路的直塞被拉莫斯先卡住位置，洛佩兹大脚踢向中场                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
19'穆尼安边线上漂亮的轻挑闪开了迪马利亚                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
19'迪马利亚出脚慢了，踢在了对方身上                   16'第16分钟，赫迪拉传球，迪马利亚禁区前射门被埃雷林没收
24'这是C罗，快速内切晃开角度打近角，球被门将扑出底线！                   24'第24分钟，伊斯科传球，C-罗纳尔多左路禁区前劲射近角被埃雷林扑出
24'迪马利亚角球传到后点拉莫斯头球攻门高于横梁！                   24'第24分钟，伊斯科传球，C-罗纳尔多左路禁区前劲射近角被埃雷林扑出
25'皇马进球了，伊斯科！！！                   24'第24分钟，伊斯科传球，C-罗纳尔多左路禁区前劲射近角被埃雷林扑出
27'本泽马拉出禁区拿球挑传禁区，伊斯科反越位前插，毕尔巴鄂有一名右路球员保了越位位置，伊斯科面对门将轻松破门！                   24'第24分钟，伊斯科传球，C-罗纳尔多左路禁区前劲射近角被埃雷林扑出
27'莫德里奇上抢时踢倒了里科                   24'第24分钟，伊斯科传球，C-罗纳尔多左路禁区前劲射近角被埃雷林扑出
27'本泽马拉出禁区拿球挑传禁区，伊斯科反越位前插，毕尔巴鄂有一名右路球员保了越位位置，伊斯科面对门将轻松破门！                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
27'莫德里奇上抢时踢倒了里科                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
28'毕尔巴鄂左路的任意球机会                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
28'贝尼亚特的任意球直接打门打在人墙上！主裁判鸣哨                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
28'主裁判应该是认为人墙中的赫迪拉手球！                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
29'赫迪拉吃到一张黄牌，皇马被判一个禁区边缘的任意球机会！                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
29'毕尔巴鄂球球员认为这是一个点球                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
29'慢镜看来，任意球更有说服力                   26'皇马第26分钟取得领先，本泽马挑传，反越位成功的伊斯科4码处推射破门
