6'萨巴莱塔及时出现在传球线路上，将球解围                   6'第6分钟，哈维禁区前射门偏出
6'巴萨又一次断球反击~                   6'第6分钟，哈维禁区前射门偏出
6'梅西交给了伊涅斯塔~                   6'第6分钟，哈维禁区前射门偏出
7'孔帕尼这一次没有让伊涅斯塔带球过去                   6'第6分钟，哈维禁区前射门偏出
7'今天曼城的攻防转换速度很快                   6'第6分钟，哈维禁区前射门偏出
7'但是自己也出现了传球失误                   6'第6分钟，哈维禁区前射门偏出
7'游客4782: 药厂进球真快--药厂垂死挣扎罢了                   6'第6分钟，哈维禁区前射门偏出
8'曼城在中场的防守让巴萨也有点难受啊                   6'第6分钟，哈维禁区前射门偏出
8'阿尔巴边路传中~萨巴莱塔挡了一下                   6'第6分钟，哈维禁区前射门偏出
8'小法~推射打在了后卫的身上                   6'第6分钟，哈维禁区前射门偏出
8'巴萨继续控制住皮球~                   6'第6分钟，哈维禁区前射门偏出
9'费尔南迪奥铲球犯规了！                   6'第6分钟，哈维禁区前射门偏出
9'这次裁判毫不犹豫的掏出了黄牌                   6'第6分钟，哈维禁区前射门偏出
9'这个凶狠的铲球放倒了布教授                   6'第6分钟，哈维禁区前射门偏出
8'曼城在中场的防守让巴萨也有点难受啊                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
8'阿尔巴边路传中~萨巴莱塔挡了一下                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
8'小法~推射打在了后卫的身上                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
8'巴萨继续控制住皮球~                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
9'费尔南迪奥铲球犯规了！                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
9'这次裁判毫不犹豫的掏出了黄牌                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
9'这个凶狠的铲球放倒了布教授                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
10'内马尔~灵巧的转身过掉了科拉罗夫！                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
10'后者被迫犯规！                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
10'曼城今天的犯规太多了                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
10'得小心又有人要被罚下啊                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
11'巴萨2O1303:58 雾都柠檬兄，你是萨迷哟，这场比赛你当主播对曼城不公平哟偷笑---额，我又没说曼城的坏话                   8'第8分钟，梅西传球，哈维禁区左侧的射门又被封堵
12'望海的少年滨03:58 柠檬，药厂就不能赢---没说他们不能赢啊，不过上一轮输得太惨了                   12'第12分钟，梅西连过数人强突小禁区右侧，孔帕尼最后在空门前解围
12'梅西~~~连续的突破过人！                   12'第12分钟，梅西连过数人强突小禁区右侧，孔帕尼最后在空门前解围
12'过掉了门将~~没角度了！                   12'第12分钟，梅西连过数人强突小禁区右侧，孔帕尼最后在空门前解围
