4'力帆反击，前场找到南松，被毕津浩逼出变线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
4'力帆界外球给出，刘欢扔到禁区内                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
4'左侧卡尔德克护球，孙世林把球捅出底线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
4'世林现在是名人啊，哈哈                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
4'左侧角球，吴庆把球开起来                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'禁区前点，，卡尔德克一蹭，中路滑门而过啊                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'隋东陆包抄，头球是差了一点点                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'李帅门球开出                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'左侧金基熙横敲，毕津浩往前带                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'长传到前面，右侧特维斯把球拿住                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'下底，低平球传中，危险了                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'邓小飞出来，把球击出                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'禁区外陈雷把球挡出变线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
5'边线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'左侧申花界外球，给到中路瓜林处理                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'带球突破，彭欣力原地断下                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'自己往前走，申花回防一个战术犯规                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'力帆快发，给到南松，回敲被断                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'特维斯得球，给到左侧，分边失误了                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'力帆给到小摩托脚下，费尔南多没空间                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
6'在给中路，郑又荣在回给费尔南多                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'起长传，转移到左侧，刘欢拿球                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'刘欢左脚一记圆月弯刀，直接吊禁区                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'找卡尔德克头顶，，，摆渡下来                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'吴庆门前抢点，，一记爆射，，被后卫挡出底线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'右侧角球，，开起来                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
7'中路彭欣力包抄，，有了                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
9'右侧角球走你，到了禁区中央的位置，卡尔德克点球点附近的位置，摆渡到门前，小禁区内彭欣力包抄，接力垫射，近在咫尺轻松打进                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
9'申花后场拿球，给到金基熙，给身前                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
9'瓜林长传吊向禁区，被邓小飞直接没收                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
9'大脚开起来，中圈附近争顶                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
9'彭欣力把球拿下来，瓜林身后断回                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'在给后场，左侧金基熙拿球，在给瓜林                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'挑传到禁区附近，特维斯拼抢，隋东陆紧跟                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'球到了禁区内，邓小飞果断出击没收                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'邓小飞快开，前场右侧找到小摩托                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'横向的转移，左侧给到刘欢                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
10'插上，助攻，45度起球斜吊                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
