2'伊涅斯塔直传有点深，图兰与阿尔巴前插都没有追上球                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
2'奥萨苏纳控球，奥萨苏纳的长传到了禁区                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
2'莱昂去追，到了禁区传中被皮克放铲将球拦截出底线                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
3'奥萨苏纳右路的角球机会                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
3'传前点，被阿尔巴头球顶了下                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
3'外围贝伦格尔的远射被特尔施特根将球没收                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
3'皮克交给乌姆蒂蒂                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
3'急停，回传给特尔施特根                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
4'戈麦斯与罗伯托的配合，没有很好控球                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
4'被贝伦格尔拦截，推进                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
4'罗伯托卡住身位，贝伦格尔推人犯规                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
4'乌姆蒂蒂长传，弗拉尼奥将球开出边线                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'阿尔巴掷界外球，苏亚雷斯停球滑倒                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'中场依然是巴萨的控球                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'伊涅斯塔控球，交给皮克                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'回给布斯克茨                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'分右路的阿尔巴，回做一下                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
5'皮克过渡到左路的乌姆蒂蒂                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
4'戈麦斯与罗伯托的配合，没有很好控球                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
4'被贝伦格尔拦截，推进                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
4'罗伯托卡住身位，贝伦格尔推人犯规                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
4'乌姆蒂蒂长传，弗拉尼奥将球开出边线                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'阿尔巴掷界外球，苏亚雷斯停球滑倒                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'中场依然是巴萨的控球                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'伊涅斯塔控球，交给皮克                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'回给布斯克茨                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'分右路的阿尔巴，回做一下                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
5'皮克过渡到左路的乌姆蒂蒂                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
6'乌姆蒂蒂长传，苏亚雷斯背身连停带过                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
6'可惜停过大了，球被奥萨苏纳门将纳乌泽特没收                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
6'长传上来，莱昂头球后蹭出了边线                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
7'阿尔巴交给皮克                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
7'梅西中圈接应转身被考什奇绊倒                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
7'伊涅斯塔的直传，图兰内切接应停大了                   4'4分钟后，阿尔巴左路传中，苏亚雷斯小禁区前转身扫射又憾中右侧立柱弹回
25'梅西传中，球划门而过，后点苏亚雷斯再斜传，被对方顶出                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
25'梅西再发角球，到禁区外                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
