1'上半场比赛开始！！                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
1'首先开球的是北京国安                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
1'国安队前场头球顶下来                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
1'边路于大宝的推进被铲倒                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
1'比赛开始后双方直接真刀真枪                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
1'国安队前场右路的任意球                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
2'国安队右路任意球送后点                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
2'克里梅茨没有争到                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
2'国安队左路再传                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
2'秦升将球解围出边线                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
3'张池明左路传球被对方捅出去                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
3'国安队将球转移到右路                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
3'脚后跟传球被断                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
3'于大宝这边中场战术犯规                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
4'申花队大脚打到前场                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
4'杨智禁区内先将球拿到                   1'第1分钟两队的边路选手率先抢镜，第4分钟张池明禁区外25米远射高出
10'今天申花的场地情况也不是很好                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
11'申花右路进攻，张辛昕这边手球了                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
11'申花前场右路的任意球                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
11'任意球送后点                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
12'落点不错                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
12'但是没有人去包抄                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
12'国安队左路拿球下底给到禁区后点！！                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
13'第一点头球没有碰到，第二点于大宝推射近角被李帅在门线上封出！！                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
13'这球非常的有威胁                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
13'申花这边前场还是没有什么攻势                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
13'国安队开场后也是反客为主                   10'第10分钟张池明左路下底传中，谢尔盖耶夫头球没顶到，但后点的于大宝直接凌空射门，球被李帅下意识打出
46'上半场补时1分钟！                   46'第1分钟客队攻势明显盖过主队
46'于大宝中场拿球被侵犯                   46'第1分钟客队攻势明显盖过主队
46'于大宝今天倒地的次数也是比较多                   46'第1分钟客队攻势明显盖过主队
46'于大宝这边受伤倒地迟迟没有起来                   46'第1分钟客队攻势明显盖过主队
47'队医检查后问题不大                   46'第1分钟客队攻势明显盖过主队
48'杨智后场拿球给到边路                   46'第1分钟客队攻势明显盖过主队
48'长传直接打到前场                   46'第1分钟客队攻势明显盖过主队
48'李帅出来将球解围出边线                   46'第1分钟客队攻势明显盖过主队
46'下半场比赛开始！！                   46'第1分钟客队攻势明显盖过主队
46'下半场比赛由上海申花开球                   46'第1分钟客队攻势明显盖过主队
46'吕征右路拿球制造威胁                   46'第1分钟客队攻势明显盖过主队
46'边路的起球落点并不好                   46'第1分钟客队攻势明显盖过主队
47'申花队前场送直塞                   46'第1分钟客队攻势明显盖过主队
47'国安队这边拦截了下来                   46'第1分钟客队攻势明显盖过主队
48'曹赟定左路突破被破坏                   46'第1分钟客队攻势明显盖过主队
48'拉尔夫后场断抢下来                   46'第1分钟客队攻势明显盖过主队
48'申花这边反抢犯规                   46'第1分钟客队攻势明显盖过主队
49'国安队长传打身后                   46'第1分钟客队攻势明显盖过主队
49'谢尔盖耶夫这边拼得一个角球                   46'第1分钟客队攻势明显盖过主队
49'角球送中路                   46'第1分钟客队攻势明显盖过主队
19'杜明洋中场拼抢                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
19'跟对方有身体接触后受伤倒地                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
19'对方似乎有肘击的动作                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
19'裁判这边吹了国安队犯规                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
19'杜明洋还是年轻啊                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
20'国安队中场拿球稳一下                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
20'张辛昕左路起球送禁区                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
21'张池明禁区内头球攻门顶偏了                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
21'这球张池明起跳早了一些                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
21'于大宝中场拦截的时候拉人                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
21'于大宝得到一张黄牌！                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
22'现场的雨今天也是比较大                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
22'申花队左路挑传到禁区                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
22'这球给的急了一些                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
22'申花队这边攻势并不多                   19'第19分钟张辛昕45度角起球传中，谢尔盖耶夫中路强力头球攻门偏出
25'申花队挑传打到禁区                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
25'雷腾龙将球先解围                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
26'国安队中场有人倒地了                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
26'国安队前场还在进攻                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
26'右路起球送禁区                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
26'前点的谢尔盖耶夫端射将球打高                   25'第25分钟赵和靖右路传中，谢尔盖耶夫侧身扫射打偏，此时奥古斯托中场和秦升碰撞后一直倒地不起，比赛暂停了小会
