10'恰尔汉奥卢定位球传中~直接传给了施特根                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
10'巴萨的造越位战术又一次起到了奇效                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
10'苏亚雷斯背身护球，被放到了                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
11'桑德罗~~中路跟苏亚雷斯的撞墙式配合                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
11'单刀来啦~~~                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
11'桑德罗左脚搓射~~~被扑了出去                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
11'这球都没进~门将立功了                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
11'勒沃库森继续在前场逼抢                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
12'巴萨刚在后场差点失误~                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
12'阿尔维斯中场战术犯规                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
13'很贼啊~眼看自己失位赶紧的踢翻一个                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
13'勒沃库森攻到前场~                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
13'连续的转移~到了右边路                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
19'勒沃库森 反击机会~                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
19'坎普尔一停！左脚射门~~                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
19'施特根完全没有反应~~                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
19'差点~~~擦柱而出                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
20'勒沃库森前场抢断~又是坎普尔！                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
20'禁区内的射门被皮克堵了枪眼                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
