6'帕莱塔抢在刘若钒前拿到球                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
6'苏宁反击，打身后没有过顶                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
6'谢鹏飞左路上抢，反击了                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
6'给套上的特谢拉，进禁区                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
6'谢鹏飞转身的打门被艾迪封堵，角球                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
7'角球开门前                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
7'苏宁进球了！                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
7'黄紫昌                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
7'角球到门前，黄紫昌抢点头球破门了                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
7'苏宁1-0领先申花                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
8'机敏的抢在了莫雷诺的身前抢点破门                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
8'球到右路黄紫昌插上，艾迪先到位                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
8'黄紫昌身后逼抢推人了                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
9'荣昊前场头球摆渡，莫雷诺接应                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
9'瓜林拼二点，田依浓蹬踏犯规了                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
9'申花前场任意球                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
9'瓜林直接大力轰门，打高了                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
28'莫雷诺给右路，徐友刚横敲                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
28'周云上抢破坏出边线                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
28'吴曦中场拿球，敲给田依浓                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'莫雷诺右路拿球，敲给罗梅罗                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'强行传中去后点                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'申花进球了！                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'荣昊！                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'罗梅罗左脚高质量传中去后点，荣昊插上头球破门                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
29'申花1-2扳回一城                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
30'徐友刚上抢，罗梅罗转移出去                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
30'在斜传右路身后，给大了                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
30'申花换人，毛剑卿换下刘若钒                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
31'栗鹏高球去前场，周云头球解围                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
31'罗梅罗中场断球，带到禁区前                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
31'强行打门太正了                   28'第28分钟罗梅罗右路传中，荣昊近门顶反弹球扳回一城
51'博阿基耶禁区外摆脱，直塞出底线                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
52'艾迪后场上抢，抢在博阿基耶前解围                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
52'吉翔右路摆脱，突破                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
52'苏宁又进球了                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
53'谢鹏飞                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
53'吉翔右侧肋部连续过人，敲禁区前，谢鹏飞另一侧面对门将，低射远角破门                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
53'苏宁4-1领先申花                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
54'瓜林中场拿球，斜传另一侧                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
54'罗梅罗禁区前摆脱，转移左路                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
54'荣昊传中被头球解围                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
54'毛剑卿右路拿球，调整到左脚传后点                   51'第51分钟吉翔右路送球，吴曦再往左路转移，谢鹏飞左脚抽射再次扩大比分
53'谢鹏飞                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
53'吉翔右侧肋部连续过人，敲禁区前，谢鹏飞另一侧面对门将，低射远角破门                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
53'苏宁4-1领先申花                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
54'瓜林中场拿球，斜传另一侧                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
54'罗梅罗禁区前摆脱，转移左路                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
54'荣昊传中被头球解围                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
54'毛剑卿右路拿球，调整到左脚传后点                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
55'大了一点，出底线                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
56'毛剑卿右路背身接应，李昂破坏出边线                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
56'莫雷诺转移左路，柏佳骏起球被顶出                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
56'吉翔右路解围出边线                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
56'特谢拉左路拿球反击                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
56'和队友踢墙配合进禁区，回敲                   53'第8分钟田依浓防守中蹬在瓜林腿上，瓜林对主裁王哲没出黄牌感到失望
61'瓜林补防左路，破坏出界                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
61'罗梅罗右路接应，斜传左路被拦截                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
61'苏宁长传反击，左路特谢拉                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
61'进禁区了，斜传远角打偏                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
62'柏佳骏左路拿球，强行传中被挡                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
63'苏宁斜传左路，徐友刚上抢没碰到                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
63'谢鹏飞传中被挡了一下，李帅没收                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
63'博阿基耶前场转身被艾迪放倒                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
63'裁判黄牌警告艾迪                   60'第15分钟吉翔右路长传，左侧埋伏的特谢拉头球点到中路，吴曦抢到球后，侧身射门没打出力量，但博阿基耶迎球捅射，被李帅用腿挡出
67'战术角球开出，谢鹏飞起球被顶出，继续角球                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
67'角球到门前，被莫雷诺顶出                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
67'外围高球吊门前，被李帅没收                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
68'徐友刚右路传中被挡出                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
68'莫雷诺禁区前连续调整，被破坏                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
69'苏宁继续长传左路找特谢拉                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
69'谢鹏飞过来接应，回敲                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
69'下底扫门前，包抄漏过了                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
69'苏宁换人，汪嵩换下黄紫昌                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
70'莫雷诺直塞禁区前，罗梅罗拿到                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
70'带两步，远射被扑出，角球                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
70'战术角球开出，外围莫雷诺                   67'第22分钟江苏打出一波快攻，吉翔接到中路送球之后，右边传出精确地滚球，吴曦中路快速抢点左脚捅射破门，2比0
71'远端再起高球，艾迪越位                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
71'申花换人，李晓明换下徐友刚                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
71'罗梅罗中场摆脱，分左路                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
72'瓜林拿球，直塞被拦截                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
72'苏宁反击，艾迪铲截博阿基耶                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
73'田依浓禁区前回追，绊倒了罗梅罗，任意球                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
73'罗梅罗任意球打高了                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
74'荣昊右路突分，被拦截                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
74'莫雷诺外围拿球，横敲瓜林                   71'第26分钟吉翔在右路开出角球，李昂飞身冲顶顶偏
74'荣昊右路突分，被拦截                   74'第29分钟申花用毛剑卿换下刘若钒
74'莫雷诺外围拿球，横敲瓜林                   74'第29分钟申花用毛剑卿换下刘若钒
75'王伟回敲一步，莫雷诺搓传被门将没收                   74'第29分钟申花用毛剑卿换下刘若钒
76'毛剑卿接应直塞，斜射被扑出                   74'第29分钟申花用毛剑卿换下刘若钒
76'谢鹏飞拿球反击，柏佳骏上抢破坏                   74'第29分钟申花用毛剑卿换下刘若钒
76'汪嵩中场转身摆脱，左路特谢拉                   74'第29分钟申花用毛剑卿换下刘若钒
76'内切被上抢破坏                   74'第29分钟申花用毛剑卿换下刘若钒
77'荣昊右路直塞底线前，毛剑卿拉人了                   74'第29分钟申花用毛剑卿换下刘若钒
77'帕莱塔长传前场，艾迪先到位                   74'第29分钟申花用毛剑卿换下刘若钒
78'博阿基耶反抢拉人了                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
78'李晓明右路推传肋部，莫雷诺                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
78'低射近门柱，被顾超扑住                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
79'苏宁左路把球转移出来，吴曦塞禁区                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
79'没有队友，李帅把球没收了                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
79'罗梅罗前场拿球转身，被裁判阻挡了                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
80'苏宁中场连续传接球                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
81'莫雷诺中场过人，分右路荣昊                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
81'横敲，莫雷诺远射打高                   78'第33分钟申花从左路打来，毛剑卿接柏佳骏送球，侧身打门稍稍出界
84'罗梅罗斜传左路，吉翔上抢                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
84'左路特谢拉和高天意配合，回敲没拿到                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
85'毛剑卿右路领球转身，下底                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
85'倒三角回禁区，帕莱塔解围                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
85'艾迪中场顶防博阿基耶犯规                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
86'高天意直塞身后，李晓明铲截                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
86'苏宁换人，吴曦被张凌峰换下                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
87'苏宁角球开中路被顶出                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
87'毛剑卿背身拿球，周云犯规了                   84'第39分钟柏佳骏禁区外对黄紫昌犯规吃到黄牌
89'毛剑卿右路起球，被帕莱塔顶出                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
90'莫雷诺中路摆脱到禁区前                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
90'远射打偏了                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
91'下半场补时3分钟                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
92'李晓明右路上来，回敲                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
92'荣昊起球去后点，柏佳骏上来被封堵                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
92'苏宁控制球                   89'第44分钟江苏长传，特谢拉得球高速冲击，李帅冲出禁区，但他的解围并没有把球彻底解干净
92'李晓明右路上来，回敲                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
92'荣昊起球去后点，柏佳骏上来被封堵                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
92'苏宁控制球                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
93'李昂长传，没有过顶                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
93'荣昊右路内切，左脚射门被扑住                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
93'特谢拉右路接应，越位                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
94'全场比赛结束                   92'第47分钟罗梅罗突然远射，顾超飞身把球扑出，毛剑卿抢球和对方拼抢后摔倒在禁区，裁判没有表示
51'博阿基耶禁区外摆脱，直塞出底线                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
52'艾迪后场上抢，抢在博阿基耶前解围                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
52'吉翔右路摆脱，突破                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
52'苏宁又进球了                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
53'谢鹏飞                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
53'吉翔右侧肋部连续过人，敲禁区前，谢鹏飞另一侧面对门将，低射远角破门                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
53'苏宁4-1领先申花                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
54'瓜林中场拿球，斜传另一侧                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
54'罗梅罗禁区前摆脱，转移左路                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
54'荣昊传中被头球解围                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
54'毛剑卿右路拿球，调整到左脚传后点                   51'第51分钟吉翔再次成为进球关键人，他在右路过人后送球，吴曦第一时间再把球往左路转移，谢鹏飞起左脚射门，球飞入球门右下角，4比1
61'瓜林补防左路，破坏出界                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
61'罗梅罗右路接应，斜传左路被拦截                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
61'苏宁长传反击，左路特谢拉                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
61'进禁区了，斜传远角打偏                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
62'柏佳骏左路拿球，强行传中被挡                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
63'苏宁斜传左路，徐友刚上抢没碰到                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
