1'上半场比赛开始！！                   1'[拉莫斯第1分钟就做出关键铲断
1'葡萄牙体育首先来开球                   1'[拉莫斯第1分钟就做出关键铲断
1'本场比赛，C罗和贝尔继续领衔出场，拉莫斯伤愈回到首发，本泽马继续被安排在替补席                   1'[拉莫斯第1分钟就做出关键铲断
2'皇马今天身穿了一身紫色的队服                   1'[拉莫斯第1分钟就做出关键铲断
2'葡萄牙体育中场拿球回敲                   1'[拉莫斯第1分钟就做出关键铲断
2'往左路转移后没有机会                   1'[拉莫斯第1分钟就做出关键铲断
3'葡萄牙体育中路突破进去                   1'[拉莫斯第1分钟就做出关键铲断
3'后卫的回追很关键                   1'[拉莫斯第1分钟就做出关键铲断
3'这球要是抹过去将直接面对门将                   1'[拉莫斯第1分钟就做出关键铲断
3'拉莫斯还是先捅一脚                   1'[拉莫斯第1分钟就做出关键铲断
3'多斯特这边再传禁区前沿                   1'[拉莫斯第1分钟就做出关键铲断
3'队友接球先越位了                   1'[拉莫斯第1分钟就做出关键铲断
25'皇马这边是通过两个边路在找机会                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
25'葡萄牙体育前场抢断推人犯规                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
25'拉莫斯右路拿球                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
25'大范围转移给到左路                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
25'贝尔头球点下来                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
26'葡萄牙体育这边已经站好了位置                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
28'C罗右路带球突破被侵犯                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
28'塞梅多的犯规                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
28'皇马前场右路的任意球                   25'皇马前25分钟控球率达到6成，但进攻中多次出现失误
58'鲁伊斯中场拦截从身后将对方拉倒                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
58'鲁伊斯得到一张黄牌！                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
58'被放倒的是科瓦契奇                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
58'贝尔这边被换下！！                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
58'阿森西奥被换上场！！                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
58'之前贝尔那下还不是扭伤                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
59'保险起见还是先被换下                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
59'马塞洛左路跟队友做撞墙                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
59'禁区内在倒三角传回来                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
59'葡萄牙体育这边先将球解围                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
60'伊斯科角球送中路                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
60'第一点被葡萄牙体育这边顶了出来                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
61'葡萄牙体育这边也要准备调整                   58'皇马第58分钟遭遇打击，贝尔受伤下场，阿森西奥入替
