2'马竞界外球给出，双方中圈争顶                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
2'切尔西把球控制，回敲后场给到卡希尔                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
2'左侧大范围的转移，右路给到克里斯滕森                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
2'拿球斜长传，萨帕科斯塔得球左侧前场拿球                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'内切一步，，杀到禁区前沿                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'左侧晃开，右脚怒射，，，高出横梁                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'奥布拉克大脚把球开起来                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'中圈附近的争顶，萨帕科斯塔得球                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'身边给到巴卡约科，再分右边路                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'吹了马竞的绊人犯规                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
3'中圈附近定位球给出                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'前场右侧找到了摩西                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'摩西回敲中路，斜传被破坏                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'托马斯得球，斜传向前                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'克里斯滕森把球破坏                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'加比中圈得球，身前在送直传                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'巴卡约科把球拦截，横向的转移                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'左侧在给萨帕科斯塔，回敲库尔图瓦                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
4'分到身前右侧的小法                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'小法挑传向前，右侧争顶，莫拉塔碰出边线                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'马竞界外球给出来，中圈附近的拼抢                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'格子把球得到，往前盘带，在交给右路                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'托马斯拿球，回敲身后加比，右路分托马斯                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'一脚传中，禁区内右路还是马竞得球                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
5'回传给萨乌尔，，分到禁区右路给托马斯                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
46'卡希尔是一头撞翻了格子                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'卡希尔被吹了犯规                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'这下有点凶悍啊。。。                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'补时1分钟                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'马竞后场定位球大脚开出                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'长传向前，卡希尔后场头球                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'中圈附近还是马竞球权                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'中路萨维奇拿球，长传到了右侧                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'摩西把球一挡                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'裁判哨响，上半场结束了                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'下半场开始了，切尔西开球                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'切尔西把球开出，回敲给到后场，在交给门将库尔图瓦                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'库尔图瓦大脚开起来，中圈附近争顶                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
46'球落下来，摩西得球，回敲身后给阿紫                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'阿紫在给到门将，库尔图瓦交给卡希尔                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'斜传向前，被马竞破坏回来                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'中路阿扎尔得球，再分到左侧                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'托马斯把球破坏，顺势给到中路                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'加比拿球，回敲中路给队友，卢卡斯                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
47'卢卡斯挑传向前找格子，，被克里斯滕森踢翻在地                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
