4'秦升右路起球到禁区，第一点被帕帕解围出禁区                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
4'张野外围拿球，再给到右侧的杨超声                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
4'杨超声强突下底后横传门前，邱卡抢点打门，射偏                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
5'莫雷诺中场拿球，面对逼抢，回传给到张野                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
5'张野的后场过顶长传球找卡希尔，可惜传大啦                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
6'吕征右路拿球，强突，底线内切后倒三角回传                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
6'杨善平回防，在前点将球挡出了底线                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
7'申花获得右侧角球机会，可惜并未形成威胁                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
11'杨超声右路拿球，强突后的传中，直接出了底线                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
12'宏运开场10分钟，边路的传中机会不少，可惜成功率不高啊                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
13'宏运前场进攻，赢得左侧角球机会                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
13'角球开出到禁区，第一点再被申花球员解围                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
14'埃里克禁区外围的远射，放了高射炮！！！                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
14'申花的前场进攻，郑凯木禁区弧顶的搓射，打飞                   11'第11分钟，杨超声右路拿球强突后传中，可惜球直接出了底线
14'埃里克禁区外围的远射，放了高射炮！！！                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
14'申花的前场进攻，郑凯木禁区弧顶的搓射，打飞                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
15'宏运左路的直塞给到前插的金裕晋                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
15'金裕晋外脚背塞球打身后，可惜埃里克越位在先                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
