1'上半场比赛开始了！                   1'第1分钟，福琼尝试远射偏出左门柱
1'上半场由主场作战的西布朗队开球                   1'第1分钟，福琼尝试远射偏出左门柱
1'攻到前场就是一脚远射，来自福琼的打门                   1'第1分钟，福琼尝试远射偏出左门柱
2'偏出了左侧立柱，曼城的球门球                   1'第1分钟，福琼尝试远射偏出左门柱
2'西布朗来势凶很啊                   1'第1分钟，福琼尝试远射偏出左门柱
2'要知道这个赛季他们在主场还没有输过球                   1'第1分钟，福琼尝试远射偏出左门柱
2'而曼城则是客场平了很多了                   1'第1分钟，福琼尝试远射偏出左门柱
3'纳斯里在边路对里奇维尔犯规，西布朗的前场定位球                   1'第1分钟，福琼尝试远射偏出左门柱
3'起高球传中，被头球解围出去                   1'第1分钟，福琼尝试远射偏出左门柱
3'福琼边路寻求突破，被图雷撞了一下之后球带出了底线                   1'第1分钟，福琼尝试远射偏出左门柱
3'图雷受伤了》                   1'第1分钟，福琼尝试远射偏出左门柱
3'？？？                   1'第1分钟，福琼尝试远射偏出左门柱
4'图雷痛苦的倒在场地上                   1'第1分钟，福琼尝试远射偏出左门柱
4'队医赶紧的进场                   1'第1分钟，福琼尝试远射偏出左门柱
4'图雷开场仅仅2分钟就左脚被踢伤                   1'第1分钟，福琼尝试远射偏出左门柱
4'一瘸一拐的走出场地，应该问题不大，硬伤                   1'第1分钟，福琼尝试远射偏出左门柱
13'米尔纳挑高球到禁区，对方门将出击把球得到                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
13'巴神左路突破，内切后的打门打得太正了                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
14'米尔纳转移一下，理查兹助攻上来                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'再给回米尔纳，曼城边路传中                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'对方后卫抢在巴洛特里身前把球顶出底线，角球                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'纳斯里角球传中，前点的理查兹跃起头球攻门！                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'对方门将用指尖把球托出底线                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'好险，只差一点                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
15'还是曼城的角球                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
16'裁判几次吹哨中断比赛                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
16'两队的球员在禁区内推搡有些多了                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
16'里奇维尔和图雷都遭到了裁判的口头警告                   13'第13分钟，巴洛特利左路内切距门20米处抽射被福斯特没收
19'放宽心态看球:互动下，曼联那边进球了，鲁尼进的，不过是乌龙球 →_→---收到！                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
19'裁判要掏牌了                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
19'巴神前场的犯规，领到了一张黄牌                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
20'他在被断球后，身后有个报复动作                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
20'虽然动作很小，不过裁判还是盯上他了                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
21'西布朗的开场三板斧之后一直就没有像样的进攻                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
21'卢卡库的受伤也给他们的进攻能力造成了影响                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'巴里长传球分边路，巴神传中落点不错！                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'特维斯左脚的凌空打门！偏了                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'这球打得比较勉强                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'毕竟是左脚                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'曼城连续的发动进攻                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
22'特维斯的传中被后卫挡出界外                   19'第19分钟，巴洛特利被雅各布放倒，他马上起身反抢背后侵犯对方，被黄牌警告
23'红牌！！！                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
23'西布朗的一次反击，巴里铲球犯规！红牌                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
24'作为最后一名防守球员巴里在身后勾倒了带球突破的朗                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
24'这个犯规给红牌并不冤枉                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
24'西布朗获得了一个正对球门的定位球                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
25'皇家丫头: 谁红？---曼城的巴里                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
25'西布朗的定位球打在了人墙上                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
