1'上半场比赛开始~                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
1'上半场是由主场作战的马洛卡开球                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
1'一开场就是大脚往前开，想浑水摸鱼啊                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
2'阿尔维斯横传球被断了！                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
2'还好皮克放铲把球拦截了下来                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
2'阿尔维斯啊，今年状态真成问题                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
3'布斯克茨大长腿被撞倒在地                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
3'裁判过来给了马洛卡的球员口头警告                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
4'巴萨获得了一个角球                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
4'战术角球的配合                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
4'阿尔维斯传中被挡了出去，反击的机会                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
4'阿尔巴在边路拦截出界，瓦解了对手的这一次快速反击                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
9'小法中场的直塞，梅西插上~后卫倒地铲球破坏了出去                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
9'梅西回撤到中场接球                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
9'马洛卡一开场就抱着死守的态度                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
10'哈维大范围转移一下，特略再把球回敲                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
10'外围的远射！阿尔维斯！                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
10'力量很大的射门，阿瓦特不敢接，双拳把球击出                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
11'阿尔维斯回接球被吹了越位                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
12'巴萨中场长传找特略，速度慢了一些                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
12'马洛卡把球传到前场，裁判鸣哨吹了维克多抢球犯规                   9'第9分钟，布斯克茨传球，阿尔维斯禁区边缘外劲射被埃奥特扑出
