3'理查兹将球处理出底线,维冈获得角球.                   3'开场3分钟，博塞茹尔左侧开出角球，博伊斯和戈麦斯连续两脚射门被封堵
3'维冈球员博伊斯大禁区中央左脚射门,被防守球员封堵.                   3'开场3分钟，博塞茹尔左侧开出角球，博伊斯和戈麦斯连续两脚射门被封堵
3'维冈球员约迪-戈麦斯大禁区外左脚射门,被防守球员封堵.                   3'开场3分钟，博塞茹尔左侧开出角球，博伊斯和戈麦斯连续两脚射门被封堵
4'科拉罗夫将球处理出底线,维冈获得角球.                   3'开场3分钟，博塞茹尔左侧开出角球，博伊斯和戈麦斯连续两脚射门被封堵
21'曼城球员阿奎罗大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是巴里.                   21'第21分钟，阿圭罗左路切入禁区变线摆脱后卫，小角度推射偏出远门柱
22'维冈球员A-科内拼抢犯规,对手获得控球权.                   21'第21分钟，阿圭罗左路切入禁区变线摆脱后卫，小角度推射偏出远门柱
22'科拉罗夫为曼城赢得一个任意球.                   21'第21分钟，阿圭罗左路切入禁区变线摆脱后卫，小角度推射偏出远门柱
24'博塞豪尔为维冈赢得一个任意球.                   21'第21分钟，阿圭罗左路切入禁区变线摆脱后卫，小角度推射偏出远门柱
24'曼城球员理查兹拼抢犯规,对手获得控球权.                   21'第21分钟，阿圭罗左路切入禁区变线摆脱后卫，小角度推射偏出远门柱
39'维冈迪桑托受伤倒地,比赛暂停                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
39'暂停结束,球员们重新开始比赛.                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
39'射门!!!维冈球员肖恩-马洛尼大禁区外右脚射门,被对方守门员横身扑出.                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
40'曼城球员哈维-加西亚大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是纳斯里.                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
41'维冈球员肖恩-马洛尼手球犯规,对手获得球权.                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
42'曼城球员科拉罗夫大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是亚亚-图雷.                   39'第39分钟，迪桑托再次造成威胁，理查兹被迫犯规吃到黄牌，马洛尼任意球越过人墙被哈特得到
42'曼城球员科拉罗夫大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是亚亚-图雷.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
44'维冈球员沙尔内尔拼抢犯规,对手获得控球权.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
44'特维斯为曼城在左路,赢得一个任意球.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'罗布勒斯将球处理出底线,曼城获得角球.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'+1'菲格罗亚将球处理出底线,曼城获得角球.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'+2'曼城球员亚亚-图雷一脚直塞球给特维斯,但是边裁举旗显示后者已经越位.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'+3'维冈球员肖恩-马洛尼大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是迪桑托.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'+4'上半场结束,曼城 0-0 维冈,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
45'曼城换人,哲科换下阿奎罗                   42'第42分钟，科拉罗夫左侧距门27米处斜射偏出
49'维冈球员肖恩-马洛尼大禁区左侧右脚射门,被防守球员封堵.给他传球的是约迪-戈麦斯.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
49'菲格罗亚为维冈赢得一个任意球.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
49'曼城球员特维斯拼抢犯规,对手获得控球权.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
50'黄牌！曼城球员特维斯因为恶意犯规,被主裁判出示黄牌.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
51'维冈菲格罗亚受伤倒地,比赛暂停                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
51'暂停结束,球员们重新开始比赛.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
52'理查兹将球处理出底线,维冈获得角球.                   49'第49分钟，戈麦斯传球，马洛尼禁区左侧射门被莱斯科特回追破坏
54'维冈球员A-科内大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是麦卡锡.                   54'第54分钟，科内突破加西亚后远射偏出右门柱
56'维冈球员A-科内大禁区中央右脚射门,被防守球员封堵.给他传球的是迪桑托.                   54'第54分钟，科内突破加西亚后远射偏出右门柱
