1'上半场比赛开始                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
1'现场的球迷上座率还是不低的啊！！                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
1'上海上港队长传球，对方护球出边线                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
1'鲁能泰山队19分排在第四位，而上海上港队19分排在第五位                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
1'蒙蒂略在前场拿球，一脚远射被挡出来                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
2'鲁能泰山队再传禁区，又被挡啦，颜骏凌把球没收                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
2'鲁能泰山队今天身着桔红色的服装，而上海上港队身着白色服装                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
2'杜威后场拿球，横传转移右路                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
3'乌索左路带球进攻，对方把球破坏出边线                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
3'界外球发出来，鲁能泰山队左路长传禁区，对方护球交给守门员                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
3'刘彬彬左路带球突破，对方抢球出边线                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
3'界外球发出来，鲁能泰山队强突被破坏                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
4'..刘彬彬前场拿球，横带内切，劲射打远射！被颜骏凌扑出！                   1'开场仅1分钟，蒙蒂略带球杀到对方禁区前，突然起脚远射，球被防守队员挡出
7'上海上港队长传前场，武磊接队友传球，远射高出                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
7'虽然这脚打门没有什么威胁，但后防一定要注意！                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
7'王大雷大脚开球到前场，刘彬彬下底横传，太随意啦                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
8'赵明剑右路突破回传，王永珀长传前场左路，直接出边线                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
8'中场鲁能泰山队得球，左路长传，接应队员顶了一下，出边线                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
9'丘陵也有海拔：上港加油回复[希望两队都加油！！打出高水平]                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
9'吕征突破传球想给韩鹏，传球目的太明确                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
9'郑铮接吕征传球，左路横传禁区，对方顶出来                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
9'赵明剑接队友传球，在禁区内强突被破坏出来                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
9'鲁能泰山队在前场拿球拿传禁区，对方把球顶出，角球机会                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
10'郑铮发角球到禁区内后点，颜骏凌出击把球摘下来                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
10'中前场鲁能泰山队断球，直传禁区，伊班把球破坏                   7'第7分钟，上海上港反击，武磊禁区外远射将球打飞
15'刘彬彬左路横传禁区，吕征头球顶了一下，出底线啦！！                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
15'其实韩鹏要是能碰到球的话，也是越位了啊                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
16'曾经的鲁能球迷：输球我们球迷不怕！！怕的是踢得不够爷们，没血性回复〔嗯，大家都希望看精彩的比赛！结果暂助攻不说，必须踢出血性！〕                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
17'奋斗2014考研:一统，请求你暂停直播鲁能一段时间！鲁能球迷留 求上墙，请回复！回复[为什么呢？输球不能怪我啊！！我也希望打出精彩的比赛，当然必须公正解说！]                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
17'乌索边路突破，麦克布林铲球犯规                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
17'任意球发出来，没有形成威胁                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
17'后场鲁能泰山队得球，大脚长传，韩鹏争顶，被压倒啦                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
17'阿多的压人犯规，鲁能泰山队中前场任意球机会                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
18'任意球发出来，杜威挑传球，赵明剑横传想给吕征，没能传好                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
18'乌索后场拿球，交给王永珀                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
18'鲁能泰山队快速反击，没能打成，转移到左路打阵地                   15'第15分钟，刘彬彬边路送出传中，吕征抢点头球攻门偏出
20'奇迹汤：鲁能连输三场，上港实力更强，对鲁能拿下比赛毫无信心回复〔输赢暂且不说！关键是给广大球迷贡献精彩比赛〕                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
20'上海上港队中路进攻到前场，对方犯规啦                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
20'任意球发到禁区内，对方顶出来，麦克布林左脚打门，王大雷轻松扑住！                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
21'20分钟啦～～～双方都没能进球                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
21'海森中路带球突破，横传，武磊远射，被王大雷没收                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
22'〔互动话题〕上半场双方能进球啦？哪队先进？请大家来猜一下A、鲁能进 B、上港进 C、都进不了啊！[qiangda]                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
23'赵明剑右路带球强突，吕文君肘击犯规！！黄牌                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
23'助理裁判的眼睛看来是雪亮的！                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
23'前场右路离大禁区不远！任意球                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
23'任意球发到禁区内，伊班头球顶出                   20'第20分钟，山东鲁能角球进攻被阻挡，乌索禁区前沿抢断后远射，球擦着立柱偏出
