8'蒙雷亚尔将球铲出边线                   8'开场8分钟，曼城首次射门就取得领先
8'费尔南迪尼奥直传没有塞过去                   8'开场8分钟，曼城首次射门就取得领先
8'阿圭罗先开纪录！                   8'开场8分钟，曼城首次射门就取得领先
8'此时此刻值得来杯嘉士伯！                   8'开场8分钟，曼城首次射门就取得领先
9'纳瓦斯右路传中，蒙雷亚尔头球后蹭顶得不远，阿圭罗抢得第二落点禁区内左脚低射打进球门右下角                   8'开场8分钟，曼城首次射门就取得领先
10'蒙雷亚尔左路直传，萨尼亚解围不远                   8'开场8分钟，曼城首次射门就取得领先
10'吉鲁接应禁区左边缘传中，后点的克里希头球回传差点自摆乌龙，送给对方一个角球                   8'开场8分钟，曼城首次射门就取得领先
11'桑切斯角球发到门前，吉鲁跃起发力头球攻门球进！                   8'开场8分钟，曼城首次射门就取得领先
11'此时此刻值得来杯嘉士伯！                   8'开场8分钟，曼城首次射门就取得领先
11'曼城反击很快，阿圭罗突入禁区倒地                   8'开场8分钟，曼城首次射门就取得领先
11'主裁判没有吹罚                   8'开场8分钟，曼城首次射门就取得领先
11'纳瓦斯往右边传，萨尼亚传中，德布劳内头球后蹭，加布里埃尔大脚解围                   8'开场8分钟，曼城首次射门就取得领先
48'上半场比赛结束！                   47'仅过2分钟，阿森纳就扳平比分
47'曼城后场控球                   47'仅过2分钟，阿森纳就扳平比分
47'萨尼亚交给拉边的纳瓦斯                   47'仅过2分钟，阿森纳就扳平比分
48'给有点前，科斯切尔尼补防过来将球踢出边线                   47'仅过2分钟，阿森纳就扳平比分
48'还是曼城的中场控球                   47'仅过2分钟，阿森纳就扳平比分
49'埃尔内尼直传被萨尼亚拦截                   47'仅过2分钟，阿森纳就扳平比分
49'直传上来，费尔南迪尼奥插上小角度打门打偏                   47'仅过2分钟，阿森纳就扳平比分
50'阿森纳右路的进攻，桑切斯内切被曼加拉绊倒                   47'仅过2分钟，阿森纳就扳平比分
50'阿森纳前场右路的任意球机会                   47'仅过2分钟，阿森纳就扳平比分
50'埃尔内尼的传中太高了，乔哈特交越来越少 打出                   47'仅过2分钟，阿森纳就扳平比分
20'伊海亚纳乔控球，分左路                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
20'埃尔内尼中场断球交给桑切斯                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
20'阿森纳有球员受伤，蒙雷亚尔先将球踢出边线                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
21'维尔贝克表情痛苦，伤情不乐观                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
22'经过队医检查后维尔贝克不能坚持了                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
23'维尔贝克径直走进了更衣室                   20'经过开场20分钟高强度对抗后，比赛节奏有所放缓
51'克里希交给曼加拉，奥塔门迪接应长传前场右路                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
51'给太直了，球直接出底线                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
52'德布劳内带球冲上前场，一脚低射，球擦着左门柱内侧入网！                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
52'此时此刻值得来杯嘉士伯！                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
52'这球行政打门穿过了科斯切尔尼跨下                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
53'镜头给到了切赫，这球切赫落地是有点慢了                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
54'威尔谢尔的突破被奥塔门迪踢出边线                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
54'伊海亚纳乔带球反击，三打二了，自己推射，打偏了                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
54'纳瓦斯与阿圭罗一右一左真是干着急                   51'下半时开始6分钟，曼加拉后场凌空垫传，贝莱林头球解围却顶在德布劳内身上，德布劳内得球突进摆脱数人防守，切入中路距门18米处低射穿过加布里埃尔裆下入近角，曼城2比1再度超出
68'埃尔内尼交给吉鲁，吉鲁做墙传球                   68'阿森纳第68分钟再次扳平
68'插上的沃尔科特被判越位                   68'阿森纳第68分钟再次扳平
68'桑桑切斯突进                   68'阿森纳第68分钟再次扳平
69'吉鲁背身做墙回传，桑切斯面对乔哈特打球左下角球进！                   68'阿森纳第68分钟再次扳平
69'此时此刻值得来杯嘉士伯！                   68'阿森纳第68分钟再次扳平
69'这球曼城在中路突然间门户大开                   68'阿森纳第68分钟再次扳平
70'曼城又要开始急了                   68'阿森纳第68分钟再次扳平
70'克里希直传，贝莱林大脚解围                   68'阿森纳第68分钟再次扳平
71'威尔谢尔中场护球，费尔南迪尼奥犯规                   68'阿森纳第68分钟再次扳平
71'曼城换人，7号斯特宁换下了72号伊海亚纳乔                   68'阿森纳第68分钟再次扳平
71'小将伊海亚纳乔今天很多球处理都欠妥当                   68'阿森纳第68分钟再次扳平
86'费尔南迪尼奥中场防守犯规                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
86'阿森纳前场左路的任意球机会                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
86'桑切斯传中，科斯切尔尼插上头球攻门顶中了横梁                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
86'不过是越位在先                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
87'萨尼亚长传，队友没有插上                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
88'德布劳内硬闯禁区，科斯切尔尼与加布里埃尔全力将球解围                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
88'博尼一脚爆射打在横梁上                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
88'克里希左路传中，博尼头球攻偏了                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
89'奥塔门迪往右路长传，直接传出底线                   86'第86分钟，桑切斯左侧任意球斜传，科斯切尔尼在门前8米处头球击中横梁，但越位在先
