3'邹正与队友打二过一，做墙传球传到身后了                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
3'吴伟后场长传上来，安塔尔推进被补防到中路的刘健大脚破坏                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
4'阿甘前场转身过了郑智，距离球门大概30米处大力远射，打高了                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
4'刘健右路长传，高拉特控球交给罗比尼奥                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
4'罗比尼奥转身很灵活，但回传给高拉特时传大了                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
4'冯刚将球破坏                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
5'刘健右路直传，于汉超去追，被葛振铲出了边线                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
5'于汉超右路的强突被冯刚拦截                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
5'阿甘回到后场接应，转身后被郑智绊到                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
5'曹轩长传上来，冯潇霆点给了队友                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
6'邹正左路推进上来，交给郑龙                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
6'高拉特分右路，郑智绕半圈左脚斜传被吴伟顶出禁区                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
6'阿甘回到后场拿球，手上有动作                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
6'此时邹正在场边自己躺下来指着自己的左腿说着什么                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
14'葛振基本长传，直接传出了左前场边线                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
15'回复：wtv200808_0pj4l  梅方今天没有首发么？（没有啊）                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
15'保利尼奥大范围转移给刘健，刘健斜传禁区，吴伟顶出来                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
15'罗比尼奥拿到第二点，脚后跟磕给郑龙                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
15'郑龙传中过不了吴伟                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
16'恒大淘宝换人，12号王上源换下了刚才拉伤肌肉的邹正                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
16'刘健打左后卫，王上源打右后卫                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
16'保利尼奥长传右路，吴伟抢在高拉特之前将球铲出边线                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
17'阿甘回后场拿球，交给拉蒙，拉蒙再直传，传出了边线                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
17'郑智长传交给了刘健，球在空中已经出界                   14'第14分钟，拉蒙制造郑智犯规，黄希扬主罚任意球大力射门将球打飞
20'阿甘左路得球交给了拉蒙，护好球                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
20'拉蒙搓球转身再旋线球打远角，球打偏了                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
20'这段时间绿城攻势不少                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
20'保利尼奥中路分右路王上源直传                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
21'高拉特低球抽向门前，小禁区线外一点郑龙抢前左脚外脚背弹射球门左侧球进！                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
22'恒大淘宝率先打破了僵局                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
22'这是郑龙本赛季第7个联赛进球                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
23'比赛继续                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
