5'吉格斯明年踢最后一季，碧克汉姆仍在征战中，但其他人应该都将挂靴                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
5'范佩西中路得球，斜塞给禁区左侧的埃尔南德斯，埃尔南德斯小角度大力抽射打在横梁上！                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
5'斯旺西的反击速度很快                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
6'代尔右路拔中路，米楚再分到禁区左侧的空档，P埃尔南德斯得球调整到右脚推射后门柱偏出！                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
6'斯旺西今天没有什么包袱，踢起来相当轻松                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
7'相反曼联还是有要求的，他们希望用一场胜利送给弗格森                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
7'斯旺西后场倒脚，蒂恩达利推进被维尔贝克抢断                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
8'斯科尔斯回接传后场，费迪南德的大脚长传被齐科得到                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
8'齐科的直传右路没有成功                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
8'卡里克长传找不欢而散香川真司，香川真司短传给弧顶处的范佩西                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
8'范佩西脚后跟一磕，力量小了，香川真司没能接应上来                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
14'曼联在后场倒脚，斯科尔斯得球，分到左路菲尔琼斯                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
15'香川真司右路得球，弧线球送到后点，埃尔南德斯头球攻门被齐科用身体挡出底线                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
15'战术角球也是没有传起来，维迪奇下底传中，范佩西停下球来                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
15'范佩西往外绕了一圈倒三角传中被威廉姆斯头球破坏出底线，再次角球                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
16'范佩西角球发到后点，齐科头球点下来                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
16'德古斯曼大脚将球踢到对方后场                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
17'代尔右路得球，回给德古斯曼                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
17'斯旺西中场控球还是不着急，很有信心                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
17'代尔弧顶停球顺势转身往禁区里钻，维迪奇转身很快                   14'第14分钟，香川真司传中，埃尔南德斯头球攻门被奇科封堵
25'费迪南德将球交给维迪奇，维迪奇长传右路                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
25'这里有范佩西，范佩西内切后回给斯科尔斯                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
25'斯科尔斯再转移到右路，菲尔琼斯回做一下                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
25'费迪南德斜吊到禁区，齐科头球解围不远                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
26'混战中斯科尔斯在禁区内有打门机会，可惜没有踢正部位被特里梅尔没收                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
