7'贝尔前场中路背身拿球，脚后跟分球给莫德里奇                   7'皇马第7分钟首次射门，C罗外围射门被封堵
7'莫德里奇 再给C罗，C罗分球克罗斯                   7'皇马第7分钟首次射门，C罗外围射门被封堵
7'克罗斯再给左侧上来的马塞洛                   7'皇马第7分钟首次射门，C罗外围射门被封堵
8'马塞洛的左路传中到前点，被马丁内斯解围出边线！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
8'卡瓦哈尔中路拿球，分球贝尔                   7'皇马第7分钟首次射门，C罗外围射门被封堵
8'贝尔内切，大范围斜传球到左侧找马塞洛                   7'皇马第7分钟首次射门，C罗外围射门被封堵
8'马塞洛停球调整一下，传中球，被解围！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
9'拉姆右路拿球，带过中线，分球右侧给罗本                   7'皇马第7分钟首次射门，C罗外围射门被封堵
9'罗本变向摆脱了放铲的马塞洛                   7'皇马第7分钟首次射门，C罗外围射门被封堵
9'再切，被补防的克罗斯放倒在地！！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
9'拜仁获得前场右路的任意球机会！！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
9'前拜仁球员铲翻了前皇马球员，有意思啊！！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
10'任意球斜传到禁区，第一点被皇马球员头球解围！！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
10'莫德里奇左路拿球反击，罗本回防，将球破坏出边线！！                   7'皇马第7分钟首次射门，C罗外围射门被封堵
18'皇马前场再攻，克罗斯右路传中！！                   18'皇马第18分钟险些破门
18'本泽马的头球轰门，诺伊尔扑了一下，击中横梁下檐弹出                   18'皇马第18分钟险些破门
19'贝尔中线位置背身接球，身后的阿拉巴推人犯规！！                   18'皇马第18分钟险些破门
19'比达尔中场拿球，分球给到阿拉巴                   18'皇马第18分钟险些破门
19'阿拉巴再给里贝里，里贝里回传比达尔                   18'皇马第18分钟险些破门
20'比达尔再给博阿滕，博阿滕分球左侧给蒂亚戈                   18'皇马第18分钟险些破门
20'蒂亚戈内切斜传，找罗本，被断啦！！                   18'皇马第18分钟险些破门
20'本泽马左路拿球反击，马丁内斯上抢断球                   18'皇马第18分钟险些破门
20'本泽马原地反抢，身后拉倒了马丁内斯，犯规！！                   18'皇马第18分钟险些破门
21'罗本前场右路的传中，被拉莫斯解围出底线！！                   18'皇马第18分钟险些破门
21'拜仁再次获得右侧角球，开出被皇马球员解围！！                   18'皇马第18分钟险些破门
25'里贝里外围拿球，远射，被贝尔挡出了底线！！                   25'拜仁第25分钟取得领先
25'这球打在了贝尔脑袋上，疼啊！！                   25'拜仁第25分钟取得领先
25'拜仁进球啦，1-0！！！                   25'拜仁第25分钟取得领先
25'比达尔的头球！！！                   25'拜仁第25分钟取得领先
26'拜仁右侧角球开出到后点，比达尔的插上，摆脱纳乔冲顶，破门得手！！                   25'拜仁第25分钟取得领先
27'比达尔后场拿球，分球阿拉巴                   25'拜仁第25分钟取得领先
27'贝尔上抢，将球破坏出了边线！！                   25'拜仁第25分钟取得领先
27'皇马中场抢断，C罗左路拿球强突                   25'拜仁第25分钟取得领先
27'面对两人围抢，加速，被拉姆伸脚将球碰出边线                   25'拜仁第25分钟取得领先
28'马塞洛左路拿球，传中到禁区                   25'拜仁第25分钟取得领先
28'有高度没速度，被诺伊尔出击，双拳打出！！                   25'拜仁第25分钟取得领先
28'里贝里后场拿球准备反击，被放倒在地！！                   25'拜仁第25分钟取得领先
45'穆勒和克罗斯再抢头球！！                   45'拜仁第45分钟获得点球
45'克罗斯没有起跳，顶翻了穆勒，犯规！！                   45'拜仁第45分钟获得点球
45'克罗斯被主裁判出示了黄牌警告！！                   45'拜仁第45分钟获得点球
46'拜仁前场进攻，里贝里禁区内拿球                   45'拜仁第45分钟获得点球
46'连续变向，面对拉莫斯，起脚打门                   45'拜仁第45分钟获得点球
46'打在了卡瓦哈尔身上出底线！！                   45'拜仁第45分钟获得点球
46'裁判鸣哨，给了拜仁点球！！                   45'拜仁第45分钟获得点球
46'卡瓦哈尔的手球，领到黄牌！！                   45'拜仁第45分钟获得点球
47'皇马球员 抗议，主裁和边裁协商，还是坚持原判！！                   45'拜仁第45分钟获得点球
47'比达尔主罚，踢飞啦！！                   45'拜仁第45分钟获得点球
47'这个点球判的有些牵强，比达尔不好意思踢进去啊                   45'拜仁第45分钟获得点球
47'皇马前场进攻，贝尔的远射，被诺伊尔没收                   45'拜仁第45分钟获得点球
48'莫德里奇中路拿球，分球贝尔                   45'拜仁第45分钟获得点球
48'贝尔回传卡塞米罗，卡塞米罗再分C罗，被破坏                   45'拜仁第45分钟获得点球
48'马塞洛左路拿球，传中到前点！！                   45'拜仁第45分钟获得点球
46'下半场比赛开始！！                   45'拜仁第45分钟获得点球
46'皇马开球，从画面的右侧向左进攻！！                   45'拜仁第45分钟获得点球
46'里贝里左路拿球，强突急停                   45'拜仁第45分钟获得点球
46'卡瓦哈尔和贝尔逼抢，里贝里拉球转身                   45'拜仁第45分钟获得点球
46'摔倒在地，裁判没理会，球出边线！！                   45'拜仁第45分钟获得点球
47'皇马的后场右路界外球！！                   45'拜仁第45分钟获得点球
47'莫德里奇中场拿球，阿隆索回防拉人犯规！！                   45'拜仁第45分钟获得点球
47'阿隆索被主裁判出示了黄牌警告！！                   45'拜仁第45分钟获得点球
47'皇马扳平，1-1！！！                   45'拜仁第45分钟获得点球
47'C罗的进球！！！                   45'拜仁第45分钟获得点球
48'卡塞米罗中场拿球，分球右侧给卡瓦哈尔，卡瓦哈尔横传球，C罗侧身右脚巧射，打进！！                   45'拜仁第45分钟获得点球
54'蒂亚戈的传中，被纳乔头球解围！！                   54'C罗终结个人最长欧冠进球荒（去年9月27日对阵多特蒙德后连续659分钟不进球）
