1'上半场比赛开始！                   1'第1分钟，帕齐尼给AC米兰带来麻烦
1'首先开球的是AC米兰                   1'第1分钟，帕齐尼给AC米兰带来麻烦
1'阿巴特挑传打到前场                   1'第1分钟，帕齐尼给AC米兰带来麻烦
1'维罗纳球员将球破坏                   1'第1分钟，帕齐尼给AC米兰带来麻烦
1'禁区外围，蒙托利沃尝试远射                   1'第1分钟，帕齐尼给AC米兰带来麻烦
1'这球并没有压住                   1'第1分钟，帕齐尼给AC米兰带来麻烦
2'罗马尼奥利中场争抢头球被碰了一下                   1'第1分钟，帕齐尼给AC米兰带来麻烦
2'问题并不是很大                   1'第1分钟，帕齐尼给AC米兰带来麻烦
3'米兰中场长传打到边路                   1'第1分钟，帕齐尼给AC米兰带来麻烦
3'阿巴特这边没有接到                   1'第1分钟，帕齐尼给AC米兰带来麻烦
3'米兰后场控球往前推进                   1'第1分钟，帕齐尼给AC米兰带来麻烦
4'中场挑传打身后                   1'第1分钟，帕齐尼给AC米兰带来麻烦
4'这球没有传过去                   1'第1分钟，帕齐尼给AC米兰带来麻烦
4'巴卡前场突破分右路                   1'第1分钟，帕齐尼给AC米兰带来麻烦
8'但这球边裁先举旗示意越位了                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
8'维罗纳挑传送禁区                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
8'帕齐尼在双人的包夹下勉强一脚挑射                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
8'这球还是打高了                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
8'维罗纳中场再次长传到禁区                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'帕齐尼停球后直接推射                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'唐纳鲁马用腿将球挡出                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'这球也是颇具威胁                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'维罗纳再传禁区                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'罗马尼奥利将球解围出来                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
9'本田圭佑中场拿球被侵犯                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
10'本田圭佑长传送禁区                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
10'德希利奥前插后摆渡                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
10'二点下来并不好                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
10'德希利奥也是争抢头球的时候有些受伤                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
10'队医也是进场进行查看                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
11'维罗纳后场长传再找帕齐尼                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
11'这球也是给的并不好                   8'第8分钟，阿尔贝塔齐左路长传，帕齐尼在门前9米处凌空推射被唐纳鲁马腿部挡出
21'米兰这边的反击没有打出速度来                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
21'0-1！！！！                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
21'梅内！！！                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
22'本田圭佑禁区外围打远射，戈利尼扑球脱手，梅内快速跟进将球补进！！！                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'维罗纳前场的任意球机会                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'距离球门有31米的距离                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'任意球挑传送禁区                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'何塞-毛里将球解围出来                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'维罗纳再传禁区                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
23'接应的队友处在越位的位置上                   21'第21分钟，何塞-毛利横敲，本田圭佑在门前25米处左脚大力抽射造成戈利尼脱手，梅内左侧跟进推入空门，1比0
36'米兰这边又打进一球                   35'第35分钟，巴卡将球打进，但明显越位在先
36'但是先越位在先                   35'第35分钟，巴卡将球打进，但明显越位在先
37'米兰右路低平球送禁区                   35'第35分钟，巴卡将球打进，但明显越位在先
37'这球太靠近门将了                   35'第35分钟，巴卡将球打进，但明显越位在先
38'维罗纳这边也换人                   35'第35分钟，巴卡将球打进，但明显越位在先
61'维罗纳这边又要准备换人                   58'第58分钟，梅内直传，巴卡突破两人包夹，禁区左侧没有传给本田圭佑或安东内利，小角度插花脚射门 被戈利尼没收
61'库茨卡中场拿球被侵犯                   58'第58分钟，梅内直传，巴卡突破两人包夹，禁区左侧没有传给本田圭佑或安东内利，小角度插花脚射门 被戈利尼没收
72'维罗纳角球开出送中路，塔勒布头球攻门，在球的线路上，罗马尼奥利起跳后有一个被对方推的动作，也是在下坠过程中打在手臂上                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
72'帕齐尼来主罚点球                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
72'帕齐尼点球推右路，角度很刁钻！！                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
72'1-1！！！                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
72'唐纳鲁马判断对了方向但是没有扑到                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
73'维罗纳挑传到禁区内                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
73'队友摆渡回来                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
73'跟进的打门打近角                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
73'唐纳鲁马侧扑将球压在身下                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
74'维罗纳这边连续制造杀机                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
74'禁区内的打门又是被唐纳鲁马扑出                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
75'维罗纳的攻势很盛                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
