1'上半场比赛开始！！！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
1'恒大开球，从右向左进攻！！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
1'李学鹏左路拿球，直塞给于汉超                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
1'于汉超内切斜传门前，被一方球员头球解围出来                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
2'保利尼奥中场拿球，金强的上抢犯规！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
2'塔利斯卡中场拿球，斜传左路找李学鹏                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
2'李学鹏在和朱挺的争夺中，球出边线                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
3'裁判给了一方界外球，李学鹏很不满，站在界外对着裁判怒吼                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
3'一方中场失误，黄博文抢断                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
3'斜传右前场找郜林，球被一方球员解围出边线                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
3'邓涵文界外球给到郜林                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
4'回传保利尼奥，再给塔利斯卡                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
4'分球左侧李学鹏，周挺的上抢犯规！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
4'恒大前场左路任意球机会！！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
4'保利尼奥给到中间的塔利斯卡                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
90'恒大换人：29号郜林被换下，换上36号邓宇彪                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
90'下半场比赛补时3分钟！！                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
91'黄博文后场拿球，长传前场左路找邓宇彪                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
91'邓宇彪的传中到门前                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
91'王耀鹏回防抢在杨立瑜之前，将球解围出底线                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
91'恒大的左侧角球机会，郑龙主罚                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
92'开出到前点，周挺的头球解围                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
92'冯潇霆外围拿球，挑传找保利尼奥                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
92'杨善平回防，抢先将球解围出边线                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
93'阿兰前场中路拿球，强突到禁区左上角                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
93'面对杨善平的防守，闪开角度打门，被挡出                   90'90分钟战罢，广州恒大淘宝3-0力克大连一方，继续紧咬排名榜首的上海上港
48'一方前场失误，李学鹏左侧抢断                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
48'直塞郜林，郜林左路强突，遭遇逼抢                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
48'裁判哨响                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
