16'差点~~                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'巴萨险些又获得单刀                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'阿尔巴高速下底~传中球被后卫先出一脚挡出底线                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'哈维来主罚角球                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'传中路~                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'蒙托亚！！！                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'Gooooooooooooal~~~                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
16'这节奏~太快了                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
17'哈维传中被对方后卫头球解围！没想到禁区外的蒙托亚抬脚就射！打了一个死角！                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
17'打得太刁了，门将毫无办法                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
18'看台上~普约尔跟苏比萨雷塔坐在一起看球                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
19'普约尔最近表示他曾考虑过退役                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
19'年纪不小了，而且满身的伤病                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
19'华金下底传中~被皮克大脚破坏出边线                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
60'马斯切拉诺把球控制住                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
60'蒂亚戈传球失误了~                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
61'伊涅斯塔被换下之后巴萨的失误率也开始增多                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
61'蒂亚戈有时候就是传球太随意了一些                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
61'场边阿比达尔起来热身了                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
61'这是阿比在巴萨的最后一场比赛了                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
62'小法挑给佩刀~~~                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
62'后者的打门放了高射炮                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
62'小法抢球的时候推人了                   59'第14分钟，伊涅斯塔传球，法布雷加斯横切摆脱数人后禁区边缘射入上角，2-0
21'游客3611: 巴萨的多斯桑托斯和热刺的多斯桑托斯是一个人吗---是兄弟俩                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
21'巴普蒂斯塔抢断~前场3打3的机会                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
21'慢了~阿尔巴回防到位把球挡出底线                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
22'华金角球传中~好险！                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
22'前点的圣克鲁斯甩头攻门！擦着立柱出去了                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
23'伊涅斯塔~传中！反弹球！                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
23'门将不敢大意，把球扑出了底线                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
23'伊涅斯塔的传中是奔着球门而去的                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
23'哈维角球~给了后点！华金头球解围                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
23'比利亚遭到对方3人包夹，球丢了                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
24'不过裁判吹了华金的犯规，巴萨获得了一个定位球                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
24'还是交给哈维来处理                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
24'传后点~后卫解围的时候打在了队友身上                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
24'球反弹之后奔向球门，卡巴列罗把球接住了                   21'第21分钟，华金开出角球，圣克鲁斯头球攻门偏出
29'巴萨是毫无鸭梨之下打得很放松                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
29'比利亚~反越位胸部停球！                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
29'转身~自己倒地了                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
29'浪费了一个单刀机会                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
29'这个赛季比利亚的状态时好时坏                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
29'这也是他在巴萨失去位置的主要原因                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
30'巴普蒂斯塔~~~横向摆脱！一脚打门擦着立柱出去的                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
30'还好是被皮克的鞋底挡了一下，角球                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
30'传向了后点~没人啊                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
31'游客6761: 普约尔应该会退役了---普约尔表示要为巴萨效力到40岁                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
31'巴萨传球被断~                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
31'马斯切拉诺破坏出了伊斯科的分边球                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
31'卡马乔边线球抛出~球还是被巴萨得到了                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
32'伊涅斯塔~长传转移，这段时间马拉加的攻势有些抬头                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
32'游客3611: 阿德里亚诺其实不稳定---阿德最大的毛病就是爱受伤                   29'第29分钟，圣克鲁斯传球，巴普蒂斯塔禁区内的射门被皮克挡出
51'伊斯科~                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
51'妙传巴普蒂斯塔~~~                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
51'单刀机会，打门被平托扑了下                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
51'伊涅斯塔~~~                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
51'Gooooooooooooooal~~~                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
52'巴萨又抓住了一次反击机会                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
52'马拉加后防线依旧在梦游，伊涅斯塔~横向盘带！闪开角度~禁区弧顶处的搓射！！球应声入网                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
53'莫拉莱斯~~~马拉加再次获得了机会                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
53'不过他的脚尖捅射还是被平托给扑住了                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
53'平托连续两次高水准的扑救，帮助巴萨城门不失                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
54'布教授想玩花活~结果传球被伊斯科抢断                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
54'卢加诺长传~华金没有越位                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
54'华金扣了一下，横敲~                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
54'伊斯科！假动作~晃过了马斯切拉诺！                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
54'一脚打门~贴着右侧立柱飞出                   51'第51分钟，伊斯科直传，巴普蒂斯塔10码处射门被平托勉强救出，华金补射越过平托滚向左下角，皮克门线前及时拦截
53'莫拉莱斯~~~马拉加再次获得了机会                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
53'不过他的脚尖捅射还是被平托给扑住了                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
53'平托连续两次高水准的扑救，帮助巴萨城门不失                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
54'布教授想玩花活~结果传球被伊斯科抢断                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
