14'武磊禁区前远射被封堵                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
14'球弹回，武磊再做凌空抽射，打高                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
14'1721063263QbGPn：马宁又出黄牌了                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
15'杨旭前场争下高球，回敲                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
15'蔡慧康破坏了阿洛伊西奥的脚下球                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
15'孔卡中场遭遇包夹，被郑铮放倒                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
15'马宁对郑铮出示黄牌                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
16'海森做球分右路，王燊超传中                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
16'王大雷出击把球摘下                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
16'上港高球进禁区，武磊抢在出击的王大雷之前先出一头                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
16'二点球被回防的后卫控制，解围出去                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
17'海森接应孔卡直塞，直接分左路，给大了                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
17'海森接应孔卡直塞，直接分左路，给大了                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
18'孔卡拿球长传禁区，吕文君侧身打门踢在封堵的赵明剑身上犯规                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
18'鲁能右边路的配合，杨旭越位在先                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
19'烟酒糖茶_75062：这是重复上海申花红黄牌的节奏啊                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
19'上港再拿一个前场任意球                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
19'孔卡开前点，高度不够                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
19'塔尔德利禁区外拿球解围                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
