4'戈麦斯前场界外球掷球到禁区内                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
4'国安队先头球破坏                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
4'禁区内，伊沃抽射将球打高                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
4'赵和靖后场争抢头球的时候被侵犯                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
4'受了点小伤，问题不大                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'费祖拉乌前场拿球被破坏                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'费祖拉乌界外球快速掷出来                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'底线队友下底到禁区后点                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'国安队这边没有拿到                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'伊沃中前场带球被侵犯                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'建业队前场左路获得定位球机会                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
5'任意球送后点                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
6'尹鸿博后插上将球打在边网上                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
6'德扬前场右路带球被吹了进攻犯规                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
7'陈志钊中场拿球被侵犯                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
7'国安队将球转移到了左路                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
7'周挺这边助攻上来                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
7'边路的进攻被对方碰了出去                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
20'于大宝边路带球被断                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
20'建业队将球转移到了左路                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
20'赵和靖的防守将球破坏出了底线                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'角球送前点被国安队顶出                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'禁区外围还是建业在拿球                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'斜传球送禁区内，杨智出击将球拿到                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'国安队后场玩火啊                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'哈维尔挑传送禁区内                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
21'这球送的比较深                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
22'徐云龙这边似乎是受伤了                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
23'队医也是进场进行治疗                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
23'经过长时间，担架赶到                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
23'徐云龙先被抬了出去                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
23'建业队左路拿球再打身后                   20'比赛前20分钟内，于大宝与徐云龙相继出现受伤倒地的情况
38'铲倒了戈麦斯                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
38'之前于大宝禁区前沿被戈麦斯放倒裁判没吹                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
40'建业队这边又是一个抢断                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
40'建业中场拿球给到边路                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
41'右路送直塞被徐云龙先卡住身位                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
41'杨阔左路带球突破被破坏                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
