7'奥斯瓦尔多1对1面对巴尔扎利没有占到便宜                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
7'巴尔扎利右路带球上来，找自己队友时球丢了                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
8'德罗西中路突破斜塞禁区左侧的奥斯瓦尔多                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
8'奥斯瓦尔多横向内切到禁区里突然起脚打门被布冯稳稳抱住                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
8'这球打的还是比较正的                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
9'尤文中场传递                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
9'布尔迪索把球踢出边线                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
10'皮尔洛外围30米拿球起脚远射，高的比较多                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
10'马特里越位位置拿球横传门前                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
10'边裁先举旗了                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
9'尤文中场传递                   9'第9分钟，皮尔洛在门前28米处抽射高出
9'布尔迪索把球踢出边线                   9'第9分钟，皮尔洛在门前28米处抽射高出
10'皮尔洛外围30米拿球起脚远射，高的比较多                   9'第9分钟，皮尔洛在门前28米处抽射高出
10'马特里越位位置拿球横传门前                   9'第9分钟，皮尔洛在门前28米处抽射高出
10'边裁先举旗了                   9'第9分钟，皮尔洛在门前28米处抽射高出
11'武齐尼奇背身拿球出现了传球失误                   9'第9分钟，皮尔洛在门前28米处抽射高出
12'罗马反击，奥斯瓦尔多接到队友的直传获得单刀机会                   9'第9分钟，皮尔洛在门前28米处抽射高出
12'面对出击的门将没有打门机会啊，角度越带越小横传门前被博努齐挡了一下，布冯把球拿到                   9'第9分钟，皮尔洛在门前28米处抽射高出
12'尤文进攻中拿到角球                   9'第9分钟，皮尔洛在门前28米处抽射高出
12'前点没有人碰到                   9'第9分钟，皮尔洛在门前28米处抽射高出
46'博格巴中路带球给到右路比达尔                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
46'比达尔转移到禁区里的武齐尼奇                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
46'停球后被后卫抢先化解                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
47'拉梅拉来到左路，比达尔和利希施泰纳包夹                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
47'球出了边线，尤文的边线球                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
47'皮尔洛中路之春，博格巴停球转身                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
48'裁判出了博格巴接球时先推人了                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
46'欢迎球迷们回到罗马vs尤文图斯的下半场比赛                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
46'尤文图斯开球                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
46'马特里禁区线上空中后脚跟的磕球被布尔迪索解围                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
47'拉梅拉肋部直塞奥斯瓦尔多越位了                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
47'皮里斯抢在比达尔之前把球让出边线                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
48'托蒂中路带球突然送出直塞，奥斯瓦尔多插入禁区抢在巴尔扎利之前铲射远角，滑门而出                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
49'博努齐长传到罗马禁区，博格巴回做给禁区外的武齐尼奇，不停球的凌空抽射稍稍偏出门柱                   46'1分钟后，利希施泰纳在门前25米处半凌空抽射被皮里斯挡出底线
22'利希施泰纳右路突破上来塞给肋部的武齐尼奇                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
22'武齐尼奇回传大禁区前的皮尔洛，睡皮直接打门被后卫挡了出来                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
22'外围博格巴第一时间没有打门，传球被后卫挡出底线                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
22'角球没有什么威胁                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
23'皮尔洛中路挑传被布尔迪索顶出来，外围马特里直接打门被身前的防守队员挡下                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
24'阿萨莫阿左路突破没有成功，反抢犯规了                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
25'从非洲杯回来后首次出场，阿萨莫阿状态还是比较一般的                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
25'博格巴中场断球和皮尔洛做了一个配合后长传找武齐尼奇                   22'第22分钟，武齐尼奇禁区右侧回做，皮尔洛在门前20米处推射被布尔迪索封堵
