11'看慢镜，摩西运球后与回接的科斯塔做了一次二过一再自己带球狂奔                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
11'切尔西前场右路的任意球机会                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
11'佩德罗斜传禁区，卡希尔头球顶薄了，球弹地后越过横梁                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
11'蒙雷亚尔后场交给科奎林                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
11'转移到右路的贝莱林                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
11'厄齐尔接应一下                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'球倒到阿森纳后场                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'穆斯塔菲长传上来，坎特头球回传有点托大                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'路易斯解围有点狼狈                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'孔蒂开始走到场边喊着什么                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'穆斯塔菲回做给切赫                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
12'长传上来被路易斯顶一下给了摩西                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
13'放长传交给了佩德罗，转身直传过不了蒙雷亚尔                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
13'阿斯皮利奎塔上抢成功                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
13'阿扎尔接应分边右路的摩西                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
13'直传，佩德罗传中                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
14'科斯塔力压后卫头球攻门被切赫挡到门前，阿隆索补一头，球进了！                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
14'这球阿隆索头球顶进空门后手是勾倒了贝莱林！                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
14'贝莱林落地时有点失去重心                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
30'蒙雷亚尔左路得球，与伊沃比做二过一配合                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
30'摩西阻挡蒙雷亚尔犯规                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
30'阿森纳获得一个左路靠边线位置的任意球机会                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
30'科奎林送到禁区，库尔图瓦摘下球来                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'阿扎尔左侧接应长传交给中路的科斯塔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'科斯塔变向被对方铲走                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'科奎林回给蒙雷亚尔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'桑切斯回接，交给科奎林                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'横传给加布里埃尔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'横传给张伯伦                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
31'下底传中，太靠近门里，库尔图瓦将球没收                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
32'蒙雷亚尔接应，阿斯皮利奎塔上抢犯规                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
32'穆斯塔菲分右路的加布里埃尔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
32'沃尔科特接应回给厄齐尔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
32'直传给了桑切斯，斜传被阿扎尔断球                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
32'推进，佩德罗回做，坎特分给摩西                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'阿森纳球员回防成功                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'转移到左路的阿隆索                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'阿隆索倒三角传中，佩德罗左脚打门，切赫将球扑出底线                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'切尔西左路的角球机会                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'佩德罗传中，科斯切尔尼顶到第一点                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'蒙雷亚尔长传，坎特回追将球拿住                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'坎特转移到左路的空档                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
33'佩德罗停住，回给阿扎尔                   30'第30分钟，科斯塔反击中盘带过多未能及时分给位置更好的佩德罗
39'厄齐尔倒三角传中，科奎林传中，加布里埃尔头球攻门被库尔图瓦反应极快扑出底线                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
39'厄齐尔角度发到门前，阿斯皮利奎塔顶到禁区，张伯伦的撩射被库尔图瓦没收                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
39'科奎林交给左路的伊沃比                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
40'分给套上的蒙雷亚尔，下底传中，卡希尔朐部停给了库尔图瓦                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
41'加布里埃尔回传给切赫                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
41'切赫往右路传，差点出边线，加布里埃尔捞回来                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
41'科斯塔抢断，回给坎特                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
42'交给马蒂奇，斜传，阿扎尔一漏洞                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
42'佩德罗做墙传球，禁区内没有切尔西的球员                   39'阿森纳第39分钟险些扳平，张伯伦斜传，10码处强力冲顶被库尔图瓦神勇挡出
53'切尔西前场断球反击，阿扎尔打进了第二球！                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
54'阿扎尔中圈得球开始盘，扛着科奎林推进，科奎林自己倒地，阿扎尔进了禁区左突右晃过了科斯切尔尼近距离打门球进                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
54'沃尔科特右路传，被回收的摩西将球踢出底线                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
55'厄齐尔传中，阿斯皮利奎塔顶出禁区                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
55'摩西球，过了科奎林                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
