3'帕托禁区前沿来一脚射门                   1'第1分钟天津权健很快便占据主动，第3分钟帕托禁区前沿一脚劲射被池文一抱住
3'球被门将池文一抱住                   1'第1分钟天津权健很快便占据主动，第3分钟帕托禁区前沿一脚劲射被池文一抱住
3'大脚开出来                   1'第1分钟天津权健很快便占据主动，第3分钟帕托禁区前沿一脚劲射被池文一抱住
4'王永珀将球控制下来，挑传禁区，球被解围出来                   1'第1分钟天津权健很快便占据主动，第3分钟帕托禁区前沿一脚劲射被池文一抱住
12'中圈附近王永珀将球控制下来                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
12'直塞找到王晓龙，外围突施冷箭                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
12'打高了                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
13'吴永春边路起球，球被破坏出来                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
14'权健逼抢将球控制下来                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
14'维特塞尔断球过来，传球糜昊伦，被犯规了                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
14'权健获得任意球机会                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
14'富德这边换人了                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
15'金波换下了伊昌吉                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
15'糜昊伦直接起脚大门了                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
15'打高了                   12'第12分钟王晓龙接王永珀的直塞球，禁区边缘突施冷箭，皮球稍稍打高
15'金波换下了伊昌吉                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
15'糜昊伦直接起脚大门了                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
15'打高了                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
17'池文一大脚将球开出来                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
17'争抢球，杨善平将球控制下来                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
17'杨善平长传球，直接被门将池文一抱住                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
18'维特塞尔将球断下来                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
18'给边路插上的糜昊伦，回敲赵旭日，外围远射                   15'第15分钟帕托开出战术定位球敲到禁区前沿，糜昊伦直接起脚打门高出
21'裴玉文传球禁区里，球被解围出来                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
21'伊比加兰继续传球禁区，球又被挡出来                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
22'斯蒂夫外围拿球，来一脚射门                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
23'打偏了                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
23'张璐大脚将球开出来                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
23'斯蒂夫中场拿球                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
23'传球朴世豪，外围远射                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
23'球被解围出来                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
24'争抢球，裁判哨响，吹了犯规                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
24'富德球权                   21'第21分钟斯蒂夫禁区前连续假动作晃动后，突然起脚抽射，皮球滑门而出
26'斯蒂夫躺球过人，突然起脚射门                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
26'球被门将稳稳抱住                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
26'张璐大脚开出来，中场争抢                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
26'维特塞尔被犯规了                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
28'帕托背身拿球，斜传给苏源杰，球被解围出来                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
29'王永珀外围拿球直接远射                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
29'被挡出来了                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
29'帕托边路拿球，传球禁区，球被解围出来                   26'第26分钟斯蒂夫接队友直塞，领球抹入禁区，面对门将打远角被扑住
37'张璐大脚将球开出来                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
37'斯蒂夫将球控制下来                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
37'帕托将球反抢下来                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
38'王晓龙禁区前沿拿球，来一脚射门                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
38'打到了立柱上                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
38'这时候边裁举旗，越位了兄弟                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
40'斯蒂夫前场拿球，传球金波，突破，裁判哨响，吹了攻方犯规                   37'第37分钟延边富德中场传球被断，天津权健迅速反击，帕托中路带球分到右路，王晓龙压上得球后内切，在禁区前沿左脚低射，皮球击中立柱弹回
48'王永珀将球反断下                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'长传球，找到帕托                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'帕托来一脚大门                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'打高了                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
49'OK，裁判哨响，上半场比赛结束了                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'张璐大脚将球开出来                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'池中国拿球，分球裴玉文，来一脚打门                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
48'打偏了                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
49'郑达伦传球王晓龙，被犯规了                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
49'权健获得任意球机会                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
49'帕托将球开到禁区，球被解围出来                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
50'斯蒂夫将球拿到，传球伊比加兰，赵旭日将球拦截                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
50'苏源杰传球禁区，球被解围出来                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
51'斯蒂夫带球向前                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
51'伊比加兰拿球，被犯规了                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
51'富德获得任意球机会                   48'下半场易边再战，第48分钟池忠国分球给裴育文，后者一脚打门射偏
54'维特塞尔中场控制球                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
54'郑达伦传球禁区                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
54'帕托的头球攻门                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
54'球被池文一扑出                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
55'大脚将球开出来                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
55'维特塞尔将球控制下来                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
55'挑传，吴永春将球断下来                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
56'权健做出换人调整了                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
56'孙可上场换下了苏源杰                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
57'帕托带球突破，球被拦截下来了                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
57'斯蒂夫带球突破，横敲池中国，来一脚射门                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
57'打高了呀                   54'第54分钟郑达伦右路45度弧线球轰炸禁区，后排插上的帕托头球攻门被池文一奋力扑住
65'伊比加兰分球裴玉文，传中，斯蒂夫的打门                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
65'打高了呀                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
66'裴玉文带球向前                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
67'帕托将球拦截下来，带球向前                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
67'孙可拿球，给边路插上的维特塞尔，内切打门                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
67'池文一将球抱住                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
68'金波拿球传球禁区，力量大了，直接出了底线                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
68'王永珀传球王晓龙，传球禁区，球被解围出来                   65'第65分钟，裴育文禁区内右侧传中，斯蒂夫抢点凌空抽射在干扰下打偏
71'不好意思网络卡了                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
71'富德这边获得了角球机会                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
72'角球开出来，前点，球被解围出来                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
72'前场帕托传球王晓龙，内切大门                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
72'池文一将球扑出底线                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
73'权健的角球机会                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
73'角球开出来，球被解围出来                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
73'王晓龙传球禁区                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
73'裁判哨响，吹了攻方犯规                   70'第70分钟，尹比加兰禁区外的一记大力抽射，皮球打在权敬源身上折射后击中横梁弹出底线
