1'上半场比赛开始！！                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
1'首先开球的是尤文图斯                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
1'博格巴后场拿球给到前场                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
1'曼朱基奇不停球直接打门                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
1'这球在对方干扰下没有打好                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
2'拜仁中场控球                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
3'贝尔纳特边路接球被断                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
3'拜仁中场将球很快反抢回来                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
3'贝尔纳特边路在突                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
3'这球在对方的干扰下出了边线                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'裁判给了一个尤文的后场球                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'拜仁一上来有反客为主的意思                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'道格拉斯-科斯塔边路拿球给到中路                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'比达尔禁区外围远射被布冯扑出！！                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'禁区内罗本还有机会                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
4'传后点                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
13'拜仁绝对的得分机会！！！                   13'拜仁第13分钟错过绝佳机会
14'拉姆右路拿球到禁区内，低平球给到中路                   13'拜仁第13分钟错过绝佳机会
14'穆勒中路跟进已经形成单刀的机会                   13'拜仁第13分钟错过绝佳机会
14'门将也是先失去重心                   13'拜仁第13分钟错过绝佳机会
14'穆勒结果脚底先打滑了！！！                   13'拜仁第13分钟错过绝佳机会
14'送出助攻的是莱万多夫斯基                   13'拜仁第13分钟错过绝佳机会
15'是拉姆先给到莱万                   13'拜仁第13分钟错过绝佳机会
15'拜仁这边重新组织                   13'拜仁第13分钟错过绝佳机会
15'是拉姆先给到莱万                   15'拜仁前15分钟控球率达七成
15'拜仁这边重新组织                   15'拜仁前15分钟控球率达七成
17'上半场打了15分钟，拜仁的准备更加充分                   15'拜仁前15分钟控球率达七成
17'拜仁左路挑传送禁区                   15'拜仁前15分钟控球率达七成
18'莱万停球出了底线                   15'拜仁前15分钟控球率达七成
31'布冯禁区内门线上侧扑！！！                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
31'球被扑了出去！！                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
31'拜仁禁区内由莱万完成一脚打门                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
32'布冯也是再次做出关键扑救                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
32'不好意思，打门的是贝尔纳特                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
32'拜仁前场左路拿球被侵犯                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
32'任意球的机会                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
33'蒂亚戈任意球送中路                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
33'莱万头球攻门！！                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
33'这球没有顶出一个角度                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
33'布冯门线上再次将球拿到                   31'第31分钟，罗本右路传中，马尔基西奥解围不远，贝尔纳特在门前14米处推射被布冯倒地封出
43'0-1！！！                   43'拜仁第43分钟取得领先
43'穆勒！！！                   43'拜仁第43分钟取得领先
44'罗本右路拿球到了禁区传后点，道格拉斯-科斯塔不停球给到中路，对方后卫解围没有打远，穆勒点球点附近推射空门得分！！                   43'拜仁第43分钟取得领先
44'这球尤文防守中漏人了                   43'拜仁第43分钟取得领先
45'博格巴前场禁区停球被比达尔卡住身位                   43'拜仁第43分钟取得领先
45'博格巴再抢先推人犯规！！                   43'拜仁第43分钟取得领先
46'上半场补时1分钟！！                   43'拜仁第43分钟取得领先
46'夸德拉多中场拿球给到前场                   43'拜仁第43分钟取得领先
46'利希施泰纳边路传球给到中路                   43'拜仁第43分钟取得领先
46'队友头球摆渡下来                   43'拜仁第43分钟取得领先
46'迪瓦拉禁区内接球摔倒！！                   43'拜仁第43分钟取得领先
46'裁判没吹                   43'拜仁第43分钟取得领先
46'下半场比赛开始！！                   43'拜仁第43分钟取得领先
46'下半场由拜仁开球                   43'拜仁第43分钟取得领先
46'尤文中场的时候做了一次换人调整                   43'拜仁第43分钟取得领先
