3'苏祖的长传直接出了边线                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
3'泰达队左路进攻被张璐解围                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
4'恩里克中路突破分球，吕征传到门前，被解围了                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
4'莫雷诺的中路直塞又是被解围了                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
4'周海滨放倒了莫雷诺，申花队获得前场定位球                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
5'王赟开到禁区内，莫雷诺左脚凌空扫射，被卢卡斯头球顶了一下之后被杜佳没收                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
6'李玮峰禁区右路放倒恩里克吃到一张黄牌                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
6'申花队禁区右侧定位球                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
6'莫雷诺开到禁区，第一点被顶了出来                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
4'恩里克中路突破分球，吕征传到门前，被解围了                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
4'莫雷诺的中路直塞又是被解围了                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
4'周海滨放倒了莫雷诺，申花队获得前场定位球                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
5'王赟开到禁区内，莫雷诺左脚凌空扫射，被卢卡斯头球顶了一下之后被杜佳没收                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
6'李玮峰禁区右路放倒恩里克吃到一张黄牌                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
6'申花队禁区右侧定位球                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
6'莫雷诺开到禁区，第一点被顶了出来                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
7'吕征前场拼抢犯规了                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
7'泰达队后场长传被申花队控制住                   4'第4分钟恩里克对李玮峰来一个很罕见的背身人球分过，结果被李玮峰拉倒在地，李吃到本场第一张黄牌
14'申花队反击，莫雷诺分球左路，卡希尔左路传到门前，恩里克迎球推射，被杜佳扑出底线                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
14'王赟角球开到后点，没有形成威胁                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
15'惠家康禁区内扣球，被断了                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
15'胡人天后场犯规，申花队前场定位球                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
16'申花队又是左路进攻，卡希尔中路包抄铲射，被杜佳封堵                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
16'射门之后，卡希尔和杜佳双双倒在了地上                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
17'比赛继续                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
17'杜佳大脚开到前场，直接出了边线                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
17'泰达队进攻，巴尔克斯挑传被解围了                   14'第14分钟曹S定左路斜传，小禁区埋伏的卡希尔在李玮锋有效拦截下铲射打偏
23'巴尔克斯挑球过人，被苏祖用手挡了下来                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
23'泰达队前场定位球                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
24'烈鸟任意球开到禁区，耿晓峰和防守球员撞在了一起，还好苏祖及时解围                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
24'莫雷诺倒在了地上                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
25'莫雷诺被抬到场边接受治疗                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
26'比赛重新开始                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
26'李本舰传球到右路，巴尔克斯又传到中路                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
