13'金敬道横敲，中路。。。张弛再分右侧                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'格德斯外围拿球，直塞                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'被挡出来了。。。                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'申花的进攻，，登巴巴横敲                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'中路曹赟定得球，短传再给莫雷诺                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'挑传，被拦截                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'鲁能后场长传，，前场找格德斯                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'格德斯，，横敲，，佩莱                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
13'不停顿，直塞                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'格德斯插上，，，没赶到，，还是先出底线                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'申花门球，开出                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'鲁能后场断下                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'右侧的转移，给金敬道                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'右侧推进过来                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'横敲，，身边给周海滨                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'中路挑传，，，禁区内柏家骏破坏                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'外围右侧，，再起传中                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
14'禁区内佩莱，，插上，垫射得分                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'这次是周海滨中路挑传被解围出去，随后大禁区右侧的队友跟进传中，佩莱中路包抄把球打进                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'鲁能客场很快取得了领先，，，佩莱建功                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'申花中路推进，，给瓜林                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'带球推进，往前走，一记长传                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'后点朱建荣跟上，，，慢了一步，，出了底线                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
15'韩镕泽大脚开出                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
16'佩莱前场护球，，卸下来                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
16'艾迪身后紧逼，捅出界外                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
16'边线球，交给刘洋，，，横向盘带                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
16'回敲，鲁能后场连续的传递                   13'第13分钟，张弛边路弧线球传中，佩莱抢点弹射破门
41'后场张弛，，，给金敬道。。。过顶的直传                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
41'小金子给的相当到位，，，格德斯插上                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
41'形成单刀了，，，面对门将。。。。冷静的推斜线。。。。有了                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
42'格德斯破门，，，鲁能再次领先                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
42'这次金敬道后场直接长传找到了格德斯，申花这边防守出现了非常大的漏洞，格德斯拿球直接形成单刀，最后把球打进                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
42'申花的进攻，，推进                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
42'外围给瓜林，，，选择直接远射，，，，韩镕泽没收了                   41'第41分钟，金敬道送出妙传，格德斯腿上破门
