2'王燊超把球拦截，，分到中路                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
2'韦世豪把球拦截，自己风风火火飞奔向前                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
2'一路狂奔杀到了禁区左肋                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
2'左侧小角度的射门                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
2'在后卫石柯的逼迫下，这个球没打好，偏出近门柱                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
2'前面的盘带是满分啊。。。最后一下还是欠缺一些                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'王燊超开场的传球失误险些酿祸                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'颜骏凌把球给到右侧                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'在分中路艾哈迈多夫，分边王燊超                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'回敲给到贺惯，横敲左路                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'在回敲贺惯，，长传起球                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'右侧王燊超插上，右路起球                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'传中到小禁区，，，右侧张瑀把球解围，角球                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'右侧上港角球机会                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
3'开起来，，送到禁区前点，，被一脚解围                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'外围右侧王燊超拿球，在回敲到中圈给艾哈迈多夫                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'左侧分边，在大范围的转移                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'右路给到胡尔克，低球向前直塞                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'被国安挡出了边线                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'上港界外球，给到了右侧                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'埃神拿球，回做一下，找到王燊超                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'横敲到中路，，池忠国把球解围                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'后场贺惯拿球，回敲给颜骏凌，在给身前石柯                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
4'过渡到右侧的贺惯脚下，在回给石柯                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'分到了右边路，低球斜传                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'中圈内池忠国把球破坏一下                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'艾哈迈多夫后场拿球，分左路于海                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'放慢节奏，观察一下，回敲                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'在送一记长传，前场左侧找到了武磊                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'武磊挑传到弧顶                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'胡尔克停球没停住                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'国安大脚解围到中圈                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'艾哈迈多夫拿球，再分右路王燊超                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
5'横敲中间埃尔克森，低球斜传                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
9'陈彬彬插上，一记爆射，，，被后卫挡出                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'前场右侧贺惯拿球，再起球传中                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'禁区内中路，埃尔克森头球摆渡                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'右侧胡尔克低球斜传                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
