2'卡萨米为奥林匹亚科斯赢得一个任意球.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
2'马德里竞技球员加比拼抢犯规,对手获得控球权.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
2'黄牌！马德里竞技球员加比因为恶意犯规,被主裁判出示黄牌.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
3'奥林匹亚科斯球员马尼亚蒂斯拼抢犯规,对手获得控球权.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
3'科凯为马德里竞技赢得一个任意球.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
4'马德里竞技曼祖基奇受伤倒地,比赛暂停                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
13'进球啦！！！奥林匹亚科斯球员马苏库大禁区外左脚射门,球从右下角飞进球门,球进了!助攻的是阿费莱. 奥林匹亚科斯 1-0 马德里竞技.                   13'主队第13分钟取得领先
14'马德里竞技球员M-苏亚雷斯大禁区外右脚射门,被防守球员封堵.给他传球的是科凯.                   13'主队第13分钟取得领先
14'M-苏亚雷斯为马德里竞技在对方半场,赢得一个任意球.                   13'主队第13分钟取得领先
14'奥林匹亚科斯球员马尼亚蒂斯拼抢犯规,对手获得控球权.                   13'主队第13分钟取得领先
15'马德里竞技球员胡安弗兰拼抢犯规,对手获得控球权.                   13'主队第13分钟取得领先
15'阿费莱为奥林匹亚科斯赢得一个任意球.                   13'主队第13分钟取得领先
17'博蒂亚将球处理出底线,马德里竞技获得角球.                   17'第17分钟，加比开出角球，曼朱基奇后门柱头球稍稍高出
17'马德里竞技球员曼祖基奇大禁区中央尝试头球,可惜皮球稍稍高出球门.给他传球的是加比.                   17'第17分钟，加比开出角球，曼朱基奇后门柱头球稍稍高出
19'奥林匹亚科斯球员Kostas Mitroglou大禁区外左脚射门,被防守球员封堵.给他传球的是罗伯托.                   17'第17分钟，加比开出角球，曼朱基奇后门柱头球稍稍高出
20'马德里竞技球员曼祖基奇大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是科凯.                   17'第17分钟，加比开出角球，曼朱基奇后门柱头球稍稍高出
50'Luka Milivojevic将球处理出底线,马德里竞技获得角球.                   47'2分钟后，安萨尔迪左路传中，劳尔-加西亚在阿比达尔紧盯下头球高出
31'进球啦！！！奥林匹亚科斯球员阿费莱大禁区中央右脚射门,球从左下角飞进球门,球进了! 奥林匹亚科斯 2-0 马德里竞技.                   31'马竞第31分钟又丢一球
33'奥林匹亚科斯球员卡萨米拼抢犯规,对手获得控球权.                   31'马竞第31分钟又丢一球
33'M-苏亚雷斯为马德里竞技赢得一个任意球.                   31'马竞第31分钟又丢一球
35'奥林匹亚科斯球员多明戈斯拼抢犯规,对手获得控球权.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
35'安萨尔迪为马德里竞技赢得一个任意球.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
35'黄牌！奥林匹亚科斯球员多明戈斯因为恶意犯规,被主裁判出示黄牌.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
37'奥林匹亚科斯球员Kostas Mitroglou拼抢犯规,对手获得控球权.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
37'戈丁为马德里竞技赢得一个任意球.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
38'进球啦！！！马德里竞技球员曼祖基奇大禁区中央头球,球从左下角飞进球门,球进了!助攻的是安萨尔迪. 奥林匹亚科斯 2-1 马德里竞技.                   35'第35分钟，多明格斯底线绊倒安萨尔迪，被黄牌警告
55'奥林匹亚科斯球员Kostas Mitroglou大禁区左侧尝试左脚射门,可惜皮球偏出球门.给他传球的是多明戈斯.                   55'下半时开始10分钟，多明格斯右路传中，米特罗格卢停球左脚抽射偏出左门柱
56'马德里竞技换人,格里兹曼换下加比                   55'下半时开始10分钟，多明格斯右路传中，米特罗格卢停球左脚抽射偏出左门柱
57'奥林匹亚科斯换人,弗思特换下多明戈斯                   55'下半时开始10分钟，多明格斯右路传中，米特罗格卢停球左脚抽射偏出左门柱
58'马尼亚蒂斯为奥林匹亚科斯在右路,赢得一个任意球.                   55'下半时开始10分钟，多明格斯右路传中，米特罗格卢停球左脚抽射偏出左门柱
58'马德里竞技球员安萨尔迪拼抢犯规,对手获得控球权.                   55'下半时开始10分钟，多明格斯右路传中，米特罗格卢停球左脚抽射偏出左门柱
61'卡萨米为奥林匹亚科斯赢得一个任意球.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
61'马德里竞技球员劳尔-加西亚拼抢犯规,对手获得控球权.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
62'射门!!!马德里竞技球员格里兹曼大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是安萨尔迪.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
62'罗伯托将球处理出底线,马德里竞技获得角球.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
62'博蒂亚将球处理出底线,马德里竞技获得角球.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
63'马德里竞技球员格里兹曼大禁区外左脚射门,被防守球员封堵.给他传球的是图兰.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
63'马德里竞技球员图兰大禁区外尝试右脚射门,可惜皮球偏出球门.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
64'奥林匹亚科斯球员弗思特拼抢犯规,对手获得控球权.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
64'劳尔-加西亚为马德里竞技在对方半场,赢得一个任意球.                   61'第61分钟，图兰传球，格里兹曼禁区左侧劲射直奔右上角，但被罗伯托神勇封出底线
73'进球啦！！！奥林匹亚科斯球员Kostas Mitroglou大禁区中央左脚射门,球从中路飞进球门,球进了!助攻的是卡萨米. 奥林匹亚科斯 3-1 马德里竞技.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
75'恩丁加为奥林匹亚科斯赢得一个任意球.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
75'马德里竞技球员拼抢犯规,对手获得控球权.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
75'马德里竞技换人,绍尔-尼格斯换下M-苏亚雷斯                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
75'卡萨米为奥林匹亚科斯在左路,赢得一个任意球.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
75'马德里竞技球员胡安弗兰拼抢犯规,对手获得控球权.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
76'奥林匹亚科斯球员埃拉布德拉奥伊拼抢犯规,对手获得控球权.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
