11'埃弗顿球员巴克利大禁区外右脚射门,被防守球员封堵.给他传球的是巴里.                   11'第11分钟，巴克利外围射门被科斯切尔尼挡出底线
11'科斯切尔尼将球处理出底线,埃弗顿获得角球.                   11'第11分钟，巴克利外围射门被科斯切尔尼挡出底线
12'埃弗顿球员迪斯汀大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是贾吉尔卡.                   11'第11分钟，巴克利外围射门被科斯切尔尼挡出底线
14'阿森纳球员威尔谢尔拼抢犯规,对手获得控球权.                   11'第11分钟，巴克利外围射门被科斯切尔尼挡出底线
14'米拉拉斯为埃弗顿在左路,赢得一个任意球.                   11'第11分钟，巴克利外围射门被科斯切尔尼挡出底线
22'埃弗顿球员米拉拉斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是巴克利.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
24'阿森纳球员阿尔特塔拼抢犯规,对手获得控球权.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
24'巴克利为埃弗顿在对方半场,赢得一个任意球.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
25'阿森纳球员阿尔特塔拼抢犯规,对手获得控球权.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
25'皮纳尔为埃弗顿在对方半场,赢得一个任意球.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
25'埃弗顿球员科尔曼大禁区右侧尝试左脚射门,可惜皮球偏出球门.                   22'第22分钟，巴克利传球，米拉拉斯突入禁区右侧18码处劲射高出
48'奥维多将球处理出底线,阿森纳获得角球.                   47'2分钟后，吉布斯小禁区边缘错过了卡索拉的右路传中
48'阿森纳球员吉布斯大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   47'2分钟后，吉布斯小禁区边缘错过了卡索拉的右路传中
49'阿森纳球员厄齐尔拼抢犯规,对手获得控球权.                   47'2分钟后，吉布斯小禁区边缘错过了卡索拉的右路传中
49'皮纳尔为埃弗顿赢得一个任意球.                   47'2分钟后，吉布斯小禁区边缘错过了卡索拉的右路传中
39'威尔谢尔为阿森纳在左路,赢得一个任意球.                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
39'埃弗顿球员科尔曼拼抢犯规,对手获得控球权.                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
39'阿森纳威尔谢尔受伤倒地,比赛暂停                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
40'暂停结束,球员们重新开始比赛.                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
41'阿森纳球员卡索拉大禁区右侧左脚射门,被防守球员封堵.给他传球的是厄齐尔.                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
42'阿森纳球员威尔谢尔一脚直塞球给吉鲁,但是边裁举旗显示后者已经越位.                   39'第39分钟，科尔曼对威尔谢尔犯规，温格起身抗议裁判怀柔执法，威尔谢尔受伤接受治疗
43'射门!!!阿森纳球员吉鲁大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是拉姆塞.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
43'埃弗顿球员巴里被主裁判出示了一张黄牌.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
44'埃弗顿球员麦卡锡手球犯规,对手获得球权.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
45'射门!!!阿森纳球员拉姆塞大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是吉鲁.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
45'+1'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
45'+1'巴克利为埃弗顿赢得一个任意球.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
45'+1'上半场结束,阿森纳 0-0 埃弗顿,稍事休息,我们一会来看看下半场两队的表现.                   43'第43分钟，拉姆塞直传，吉鲁禁区右肋7码处单刀推射被霍华德扑出
45'射门!!!阿森纳球员拉姆塞大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是吉鲁.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
45'+1'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
45'+1'巴克利为埃弗顿赢得一个任意球.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
45'+1'上半场结束,阿森纳 0-0 埃弗顿,稍事休息,我们一会来看看下半场两队的表现.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
48'奥维多将球处理出底线,阿森纳获得角球.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
48'阿森纳球员吉布斯大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   45'第45分钟，吉鲁直传，拉姆塞单刀机会也被霍华德出击用腿挡出
51'射门!!!阿森纳球员卡索拉大禁区中央头球,被对方守门员横身扑出.给他传球的是威尔谢尔.                   51'第51分钟，厄齐尔斜传，威尔谢尔禁区左侧摆渡门前，卡索拉小禁区边缘头球攻门被霍华德摘下
54'射门!!!埃弗顿球员皮纳尔大禁区外右脚射门,被对方守门员横身扑出.给他传球的是巴克利.                   51'第51分钟，厄齐尔斜传，威尔谢尔禁区左侧摆渡门前，卡索拉小禁区边缘头球攻门被霍华德摘下
56'厄齐尔为阿森纳在对方半场,赢得一个任意球.                   56'第56分钟，吉布斯左路传中，拉姆塞远点10码处小角度铲射近角被霍华德飞身扑出底线
56'埃弗顿球员贾吉尔卡拼抢犯规,对手获得控球权.                   56'第56分钟，吉布斯左路传中，拉姆塞远点10码处小角度铲射近角被霍华德飞身扑出底线
56'射门!!!阿森纳球员拉姆塞大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是吉布斯.                   56'第56分钟，吉布斯左路传中，拉姆塞远点10码处小角度铲射近角被霍华德飞身扑出底线
56'霍华德将球处理出底线,阿森纳获得角球.                   56'第56分钟，吉布斯左路传中，拉姆塞远点10码处小角度铲射近角被霍华德飞身扑出底线
57'埃弗顿球员巴克利大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是奥维多.                   56'第56分钟，吉布斯左路传中，拉姆塞远点10码处小角度铲射近角被霍华德飞身扑出底线
67'射门!!!埃弗顿球员巴克利大禁区外右脚射门,被对方守门员横身扑出.给他传球的是皮纳尔.                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
68'阿森纳换人,沃尔科特换下卡索拉                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
68'阿森纳换人,弗拉米尼换下拉姆塞                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
68'阿森纳换人,罗西基换下威尔谢尔                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
69'阿森纳球员吉鲁大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是吉布斯.                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
70'阿森纳球员吉鲁拼抢犯规,对手获得控球权.                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
70'巴克利为埃弗顿在对方半场,赢得一个任意球.                   67'第67分钟，皮纳尔传球，巴克利禁区弧顶劲射被斯泽斯尼扑出
69'阿森纳球员吉鲁大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是吉布斯.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
70'阿森纳球员吉鲁拼抢犯规,对手获得控球权.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
70'巴克利为埃弗顿在对方半场,赢得一个任意球.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
71'埃弗顿换人,奥斯曼换下皮纳尔                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
72'阿森纳球员弗拉米尼大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是吉鲁.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
72'厄齐尔为阿森纳在左路,赢得一个任意球.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
72'埃弗顿球员科尔曼拼抢犯规,对手获得控球权.                   69'第69分钟，吉布斯左路传中，吉鲁10码处头球攻门高出
77'埃弗顿球员霍华德被主裁判出示了一张黄牌.                   77'第77分钟，霍华德拖延时间被黄牌警告
78'射门!!!埃弗顿球员米拉拉斯大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是奥斯曼.                   77'第77分钟，霍华德拖延时间被黄牌警告
78'斯泽斯尼将球处理出底线,埃弗顿获得角球.                   77'第77分钟，霍华德拖延时间被黄牌警告
79'埃弗顿球员迪斯汀大禁区左侧尝试头球,可惜皮球偏出球门.                   77'第77分钟，霍华德拖延时间被黄牌警告
79'埃弗顿换人,德乌洛费乌换下米拉拉斯                   77'第77分钟，霍华德拖延时间被黄牌警告
80'进球啦！！！阿森纳球员厄齐尔球门线跟前右脚射门,球从左上角飞进球门,球进了!助攻的是沃尔科特. 阿森纳 1-0 埃弗顿.                   77'第77分钟，霍华德拖延时间被黄牌警告
79'埃弗顿球员迪斯汀大禁区左侧尝试头球,可惜皮球偏出球门.                   79'第79分钟，米拉拉斯禁区右侧边缘传中被科斯切尔尼勉强顶出，迪斯丁小禁区左侧头球攻门偏出
79'埃弗顿换人,德乌洛费乌换下米拉拉斯                   79'第79分钟，米拉拉斯禁区右侧边缘传中被科斯切尔尼勉强顶出，迪斯丁小禁区左侧头球攻门偏出
80'进球啦！！！阿森纳球员厄齐尔球门线跟前右脚射门,球从左上角飞进球门,球进了!助攻的是沃尔科特. 阿森纳 1-0 埃弗顿.                   79'第79分钟，米拉拉斯禁区右侧边缘传中被科斯切尔尼勉强顶出，迪斯丁小禁区左侧头球攻门偏出
84'进球啦！！！埃弗顿球员德乌洛费乌大禁区右侧右脚射门,球从左上角飞进球门,球进了!助攻的是奥维多. 阿森纳 1-1 埃弗顿.                   84'埃弗顿第84分钟扳平比分，奥维耶多左路传中，卢卡库倒钩打空，替补出场的德乌洛费乌禁区右侧10码处射入远角
86'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   84'埃弗顿第84分钟扳平比分，奥维耶多左路传中，卢卡库倒钩打空，替补出场的德乌洛费乌禁区右侧10码处射入远角
86'巴克利为埃弗顿在右路,赢得一个任意球.                   84'埃弗顿第84分钟扳平比分，奥维耶多左路传中，卢卡库倒钩打空，替补出场的德乌洛费乌禁区右侧10码处射入远角
