1'主裁判吹响了上半场比赛开始的哨音~                   1'切尔西第1分钟就摆出防守姿态
1'上半场比赛由主场作战的马竞开球                   1'切尔西第1分钟就摆出防守姿态
2'菲力佩左边路的传中球~给大了一点出了另一侧的边线                   1'切尔西第1分钟就摆出防守姿态
2'这个赛季的欧冠，马竞还没有输过球                   1'切尔西第1分钟就摆出防守姿态
2'而且在主场是取得了全胜                   1'切尔西第1分钟就摆出防守姿态
3'DANNY: 保守我不吃惊，只是想看看4后腰的破车如何玩下去---没办法，阿扎尔还没办法复出                   1'切尔西第1分钟就摆出防守姿态
3'想学经济的审计小学徒02:48 阿扎尔怎么啦---受伤了呗                   1'切尔西第1分钟就摆出防守姿态
4'开场之后的比赛节奏稍微有点慢啊                   1'切尔西第1分钟就摆出防守姿态
4'科斯塔被吹了越位~                   1'切尔西第1分钟就摆出防守姿态
4'马竞将球拿到~并没有急于进攻                   1'切尔西第1分钟就摆出防守姿态
15'马竞获得了一个角球                   15'马竞前15分钟控球率高达70%
15'科克角球开出~直接飞向球门                   15'马竞前15分钟控球率高达70%
15'切赫托出了横梁                   15'马竞前15分钟控球率高达70%
15'受伤了？                   15'马竞前15分钟控球率高达70%
15'切赫做出了换人的手势                   15'马竞前15分钟控球率高达70%
15'看起来是扑救的时候撞到了横梁而导致受伤                   15'马竞前15分钟控球率高达70%
16'这可不妙了                   15'马竞前15分钟控球率高达70%
16'施瓦泽紧急热身                   15'马竞前15分钟控球率高达70%
17'切赫无法坚持比赛了                   15'马竞前15分钟控球率高达70%
17'看起来是肋部在落地的时候受伤了                   15'马竞前15分钟控球率高达70%
17'慢动作来看加西亚在切赫落地的时候碰到了对方~                   15'马竞前15分钟控球率高达70%
18'导致切赫落地没有站稳而受伤                   15'马竞前15分钟控球率高达70%
18'不过加西亚也很无辜~他是被切尔西的球员给推倒的                   15'马竞前15分钟控球率高达70%
18'施瓦泽换下切赫，马竞继续角球                   15'马竞前15分钟控球率高达70%
18'施瓦泽在上一场比赛中扑救脱手导致切尔西丢球                   15'马竞前15分钟控球率高达70%
19'马竞战术角球~                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
19'好险~                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
19'传中给到门前，科斯塔头球顶到了不过并没有飞向球门方向                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
