2'阿扎尔穿裆找科尔，科尔得球，边路传中，被热刺后卫控制                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
2'开场后，切尔西就开始了疯狂的进攻，势在必得啊                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
3'切尔西后场的过顶长传找马塔，可惜后者越位在先                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
3'热刺右路的进攻，直传找沃克尔，可惜力量稍大，球直接出了底线                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
4'切尔西的前场进攻，马塔连线托雷斯                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
4'可惜托雷斯启动早了一点点，边裁举旗，越位在先                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
5'热刺左路的进攻，贝尔和队友的配合失误，球直接出了边线                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
5'阿扎尔前场左路拿球，和托雷斯的踢墙配合                   2'开场仅2分钟，伊万诺维奇长传马塔形成单刀，但边裁的越位决定颇具争议
7'底线附近拉球转身，阿兹皮里库塔将球解围出边线                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
7'贝尔左边路拿球，横传禁区，科尔将球解围                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
7'切尔西的前场进攻，阿兹皮里库塔右路传中                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
8'第一点被热刺后卫解围，托雷斯得到第二落点，斜传给禁区内的马塔                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
8'马塔停球，接着转身的凌空打门，放了高射炮                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
8'阿德巴约前场拿球，横传给到插上的霍德斯通                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
9'霍德斯通停球，趟出一步，禁区外直接发炮，打偏                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
9'阿德巴约前场中路拿球，分边给到右路的沃克尔                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
9'沃克尔接着和阿德巴约的配合，失误啦                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
10'切尔西的反击，马塔过度找阿扎尔，阿扎尔被放倒在地                   7'第7分钟，托雷斯传球，马塔禁区边缘外脚背停球后半凌空抽射稍稍高出
