5'建业长传禁区，奥斯曼倚住对方后转身打门被没收                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
6'尹鸿博右路i横敲，奥斯曼还想往禁区塞没给过去                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
6'蒙特罗左路拿球被踢出界外                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
6'蒙特罗左路再传禁区，顾操解围出底线                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
7'泰达左侧角球                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
7'蒙特罗角球找前点，被建业顶到外诶                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
7'迪亚涅禁区前分右侧，周海滨外围远射被挡出                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
16'周海滨给到右路，外力解围出边线                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
16'泰达在外围打门被吴龑没收                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
17'惠家康拼抢放倒奥斯曼吃到了一张黄牌                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
17'这个球也是够凶的啊，双腿离地踢你脸啊                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
18'建业后场带球反击，蒙特罗反抢踢倒尹鸿博                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
18'建业长传上来，哈维尔顶了一下                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
18'蒙特罗转移右路，周海滨中圈带球加速送直传被断                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
19'惠家康左路突破被顾操铲出边线，裁判给了建业的球                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
19'赞纳迪内拼抢犯规吃到了一张黄牌                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
19'这个球没双腿离地就踢到了哈维尔的头部                   16'第16分钟，惠佳康抬脚过高，对奥斯曼犯规，被主裁判出示一张黄牌
21'伊沃打身后没有过顶，尹鸿博前场拼抢犯规                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
21'中圈弧附近的定位球开出来，                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
21'球直接出了底线                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
22'尹鸿博左路传禁区后点，奥斯曼高高跃起啊，还是没能够到                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
22'杨启鹏把球抱住                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
24'惠家康左路拿球被顾操踢出界外                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
24'聂涛界外球掷到禁区，迪亚涅做球，球被建业解围了                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
24'迪亚涅横敲左侧，蒙特罗拨给迪亚涅，迪亚涅禁区内在后边踢倒了对手                   21'第21分钟，尹鸿博在右路弧线球踢到禁区内，杨启鹏双手把球拿到
25'禁区的人太多了                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
25'吴龑大脚开门球上来，球在前场过度一下被杨启鹏拿到                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
26'顾操给到尹鸿博，尹鸿博给到左路                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
26'冯卓毅外围直接来了个冲天炮                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
26'再使点劲能踢出航海体育场                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
28'哈维尔禁区外远射被赞纳迪内挡出                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
28'泰达右路传中，迪亚涅禁区内想胸部卸球，裁判吹了手球                   25'第25分钟，冯卓毅起脚远射，皮球飞出底线
30'比赛打了30分钟，双方都没有太好的机会                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
31'蒙特罗卸球下来给身边，胡人天上来带大了                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
31'迪亚涅转移左路，惠家康传中迪亚涅头球蹭了一下                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
32'球出了底线，泰达球员认为碰到了外力腿上，裁判给了门球                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
32'伊沃直传，尹鸿博给到右路，王飞上来了                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
33'王飞加速想到禁区，被惠家康卡住身位                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
33'迪亚涅后场大脚，球被建业球员顶回给吴龑                   30'第30分钟，伊沃带球过程中突然起脚远射，放了高射炮
43'德拉甘站了起来                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
43'蒙特罗任意球开后点，吴龑抱住皮球                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
43'吴龑大脚开出，蒙特罗被踢倒                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
44'迪亚涅前沿右侧打门被吴龑扑了一下后滚向远端，蒙特罗跟进再打又是被吴龑挡出                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
45'比赛来到上半场尾声                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
45'建业后场拿球给到伊沃                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
