3'阿圭罗拿球到禁区内                   3'科斯切尔尼开场仅3分钟被罚黄牌
3'横敲到门前被挡出底线                   3'科斯切尔尼开场仅3分钟被罚黄牌
3'之前费尔南迪尼奥前场接球传给阿圭罗的时候先被放倒                   3'科斯切尔尼开场仅3分钟被罚黄牌
4'裁判也是根据有利并没有吹                   3'科斯切尔尼开场仅3分钟被罚黄牌
4'现在死球的情况下裁判也是补给了一张黄牌                   3'科斯切尔尼开场仅3分钟被罚黄牌
4'科斯切尔尼这边得到一张黄牌！                   3'科斯切尔尼开场仅3分钟被罚黄牌
4'曼城角球开出，威胁并不大                   3'科斯切尔尼开场仅3分钟被罚黄牌
5'桑切斯拿球被费尔南迪尼奥破坏                   3'科斯切尔尼开场仅3分钟被罚黄牌
5'阿森纳左路低平球送禁区                   3'科斯切尔尼开场仅3分钟被罚黄牌
5'这球也是没有传好                   3'科斯切尔尼开场仅3分钟被罚黄牌
5'曼城长传打到前场右路                   3'科斯切尔尼开场仅3分钟被罚黄牌
6'纳瓦斯摆渡回来                   3'科斯切尔尼开场仅3分钟被罚黄牌
6'席尔瓦前场送直塞，没有过去                   3'科斯切尔尼开场仅3分钟被罚黄牌
18'曼城左路挑传没有过去                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
18'桑切斯还是在中路找开缺口                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
18'但还是没有成功                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
18'张伯伦右路策动攻势                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
19'边路得球后挑过对方的防守                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
19'下底传到前点，吉鲁的头球攻门被对方碰了一下出了底线                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
19'这球非常有威胁                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
19'阿森纳角球机会                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
20'角球送中路，混战中乔-哈特单拳将球击出                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
20'桑切斯这边前场球没有停好                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
21'米尔纳来到右路拿球                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
21'边路的突破被桑切斯破坏                   18'第18分钟，张伯伦右路传中，吉鲁前点近距离头球攻门被挡出
36'曼城左路起球送中路                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
36'阿圭罗这是勉强蹭了一下                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
36'这应该是上半场曼城的第一次攻门                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
37'张伯伦前场拿球没有停好                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
38'费尔南迪尼奥交中路被断                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
38'拉姆塞这边又是得到一张黄牌！                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
38'中场的拦截犯规                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
38'费尔南多前场横敲又是险些被断                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
39'阿圭罗前场回做，先越位了                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
39'纳瓦斯右路得球，低平球送禁区                   36'第36分钟，米尔纳左路传中，阿圭罗头球攻门偏出
47'纳瓦斯的传球被挡出底线                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
47'角球送中路，阿森纳头球顶了出来                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
