1'巴列卡诺球员阿德里安大禁区右侧左脚射门,被防守球员封堵.给他传球的是拉斯.                   1'开场不到1分钟，拉斯传球，阿德里安禁区右侧的射门被佩佩封堵
3'进球啦！！！皇家马德里球员C罗大禁区左侧右脚射门,球从右下角飞进球门,球进了!助攻的是摩德里奇. 巴列卡诺 0-1 皇家马德里.                   1'开场不到1分钟，拉斯传球，阿德里安禁区右侧的射门被佩佩封堵
5'射门!!!巴列卡诺球员绍尔-尼格斯大禁区中央左脚射门,被对方守门员横身扑出.                   5'第5分钟，萨乌禁区边缘内劲射被迭戈-洛佩斯扑出
6'皇家马德里球员卡瓦哈尔拼抢犯规,对手获得控球权.                   5'第5分钟，萨乌禁区边缘内劲射被迭戈-洛佩斯扑出
6'法尔克为巴列卡诺在左路,赢得一个任意球.                   5'第5分钟，萨乌禁区边缘内劲射被迭戈-洛佩斯扑出
6'黄牌！皇家马德里球员卡瓦哈尔因为恶意犯规,被主裁判出示黄牌.                   5'第5分钟，萨乌禁区边缘内劲射被迭戈-洛佩斯扑出
12'巴列卡诺球员加尔维斯大禁区外尝试右脚射门,可惜皮球高出球门.                   12'第12分钟，阿隆索飞铲纳乔也被黄牌警告，加尔维斯任意球远射偏出
13'科恩特朗将球处理出底线,巴列卡诺获得角球.                   12'第12分钟，阿隆索飞铲纳乔也被黄牌警告，加尔维斯任意球远射偏出
13'巴列卡诺球员绍尔-尼格斯大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是特拉索亚斯.                   12'第12分钟，阿隆索飞铲纳乔也被黄牌警告，加尔维斯任意球远射偏出
14'迪马利亚将球处理出底线,巴列卡诺获得角球.                   12'第12分钟，阿隆索飞铲纳乔也被黄牌警告，加尔维斯任意球远射偏出
15'皇家马德里科恩特朗受伤倒地,比赛暂停                   12'第12分钟，阿隆索飞铲纳乔也被黄牌警告，加尔维斯任意球远射偏出
28'巴列卡诺球员法尔克一脚直塞球给比埃拉,但是边裁举旗显示后者已经越位.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
29'科恩特朗为皇家马德里赢得一个任意球.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
29'巴列卡诺球员拉斯拼抢犯规,对手获得控球权.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
30'C罗为皇家马德里在对方半场,赢得一个任意球.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
30'巴列卡诺球员蒂托拼抢犯规,对手获得控球权.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
30'皇家马德里球员拉莫斯大禁区中央尝试头球,可惜皮球高出球门.给他传球的是阿隆索.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
31'进球啦！！！皇家马德里球员本泽马大禁区中央头球,球从左下角飞进球门,球进了!助攻的是贝尔. 巴列卡诺 0-2 皇家马德里.                   28'第28分钟，法尔克禁区左侧射门打在越位位置的比埃拉身上入网，进球无效
31'进球啦！！！皇家马德里球员本泽马大禁区中央头球,球从左下角飞进球门,球进了!助攻的是贝尔. 巴列卡诺 0-2 皇家马德里.                   31'皇马第31分钟扩大比分，贝尔右路传中，无人防守的本泽马小禁区边缘头球破门，2-0
34'皇家马德里球员本泽马拼抢犯规,对手获得控球权.                   31'皇马第31分钟扩大比分，贝尔右路传中，无人防守的本泽马小禁区边缘头球破门，2-0
34'蒂托为巴列卡诺赢得一个任意球.                   31'皇马第31分钟扩大比分，贝尔右路传中，无人防守的本泽马小禁区边缘头球破门，2-0
48'进球啦！！！皇家马德里球员C罗大禁区中央右脚射门,球从中路飞进球门,球进了!助攻的是贝尔. 巴列卡诺 0-3 皇家马德里.                   48'第48分钟，贝尔边路挑过阿尔比拉后禁区右侧传中，C-罗纳尔多小禁区边缘推射空门入网，3-0
51'巴列卡诺球员拉斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   48'第48分钟，贝尔边路挑过阿尔比拉后禁区右侧传中，C-罗纳尔多小禁区边缘推射空门入网，3-0
51'巴列卡诺换人,拉里维换下阿尔维利亚                   48'第48分钟，贝尔边路挑过阿尔比拉后禁区右侧传中，C-罗纳尔多小禁区边缘推射空门入网，3-0
51'巴列卡诺球员拉斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
51'巴列卡诺换人,拉里维换下阿尔维利亚                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
52'巴列卡诺球员法尔克大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是比埃拉.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
52'皇家马德里球员佩佩犯规,致使对方获得点球.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
52'点球,比埃拉在禁区内被侵犯,巴列卡诺获得点球.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
53'进球啦！！！巴列卡诺球员比埃拉右脚射门,球从中路飞进球门,球进了! 巴列卡诺 1-3 皇家马德里.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
54'巴列卡诺球员拉里维球门线跟前头球,命中门柱横梁.给他传球的是拉斯.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
54'皇家马德里球员马塞洛犯规,致使对方获得点球.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
54'点球,布雷诺在禁区内被侵犯,巴列卡诺获得点球.                   51'第51分钟，拉斯禁区右侧边缘人球分过马塞洛后小角度劲射偏出近角
48'进球啦！！！皇家马德里球员C罗大禁区中央右脚射门,球从中路飞进球门,球进了!助攻的是贝尔. 巴列卡诺 0-3 皇家马德里.                   48'巴列卡诺3分钟连入2球拉近差距
51'巴列卡诺球员拉斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   48'巴列卡诺3分钟连入2球拉近差距
51'巴列卡诺换人,拉里维换下阿尔维利亚                   48'巴列卡诺3分钟连入2球拉近差距
55'进球啦！！！巴列卡诺球员比埃拉右脚射门,球从左下角飞进球门,球进了! 巴列卡诺 2-3 皇家马德里.                   55'第55分钟，拉斯传中，替补出场的拉里韦近距离头球攻门打中横梁弹回，马塞洛撞倒布埃诺，比埃拉主罚点球梅开二度，2-3
57'皇家马德里球员卡瓦哈尔拼抢犯规,对手获得控球权.                   55'第55分钟，拉斯传中，替补出场的拉里韦近距离头球攻门打中横梁弹回，马塞洛撞倒布埃诺，比埃拉主罚点球梅开二度，2-3
57'法尔克为巴列卡诺在左路,赢得一个任意球.                   55'第55分钟，拉斯传中，替补出场的拉里韦近距离头球攻门打中横梁弹回，马塞洛撞倒布埃诺，比埃拉主罚点球梅开二度，2-3
58'卡瓦哈尔为皇家马德里在右路,赢得一个任意球.                   55'第55分钟，拉斯传中，替补出场的拉里韦近距离头球攻门打中横梁弹回，马塞洛撞倒布埃诺，比埃拉主罚点球梅开二度，2-3
58'巴列卡诺球员纳乔拼抢犯规,对手获得控球权.                   55'第55分钟，拉斯传中，替补出场的拉里韦近距离头球攻门打中横梁弹回，马塞洛撞倒布埃诺，比埃拉主罚点球梅开二度，2-3
57'皇家马德里球员卡瓦哈尔拼抢犯规,对手获得控球权.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
57'法尔克为巴列卡诺在左路,赢得一个任意球.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
58'卡瓦哈尔为皇家马德里在右路,赢得一个任意球.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
58'巴列卡诺球员纳乔拼抢犯规,对手获得控球权.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
