5'突然长传球，往禁区里传，找吉安努                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
5'球被解围出来                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
6'张野直接大脚往前传，给到边路金泰延，横传                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
6'给到詹姆斯，一脚打门，打到了张耀坤身上出了底线                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
6'宏运角球机会                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
6'角球开出来，前点，球被解围出来                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
7'富力也打长传球，找中场附近的肖智，球被拦截下来                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
7'维多西奇想直塞球，于洋半路拦截                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
8'宏运开场还是延续他们的打法，防守反击                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
8'富力只有在中圈倒球寻找机会                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
47'程月磊大脚将球开出来，裁判吹响了上半场结束的哨音                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
47'上半场结束，让我们稍事休息一下                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
47'突然长传球，给到边路姜志鹏，传中球，球被挡出来                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
47'辽宁一脚球给到詹姆斯，一对一面对张耀坤，球被张耀坤踢出了边线                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
47'孙世林将球传到禁区里，球被解围出来                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
48'中场争抢中，维多西奇对卢琳犯规了                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
48'姜志鹏边路突破，横传，球被挡出边线                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
49'詹姆斯和于洋的争抢球，球出界，宏运球                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
49'郑涛一脚长传球，不知道什么意思，出了边线                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
50'富力还是牢牢掌握场上的控球权                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
50'于洋长传球，给汪嵩，汪嵩停球没停好，球丢了                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
50'富力前场就地反抢，将球断回来                   47'2分钟之后，阿萨尼被对方球员放倒，主裁判没有做出判罚，引发争议
47'程月磊大脚将球开出来，裁判吹响了上半场结束的哨音                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
47'上半场结束，让我们稍事休息一下                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
47'突然长传球，给到边路姜志鹏，传中球，球被挡出来                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
47'辽宁一脚球给到詹姆斯，一对一面对张耀坤，球被张耀坤踢出了边线                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
47'孙世林将球传到禁区里，球被解围出来                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
48'中场争抢中，维多西奇对卢琳犯规了                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
48'姜志鹏边路突破，横传，球被挡出边线                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
49'詹姆斯和于洋的争抢球，球出界，宏运球                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
49'郑涛一脚长传球，不知道什么意思，出了边线                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
50'富力还是牢牢掌握场上的控球权                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
50'于洋长传球，给汪嵩，汪嵩停球没停好，球丢了                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
50'富力前场就地反抢，将球断回来                   47'2分钟之后，唐淼在对方禁区内右侧起脚射门，皮球被防守球员挡出
28'宏远后场拿球，富力前场积极逼抢，将球断下来                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
28'维多西奇对汪嵩犯规了，富力前场定位球                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
28'卢琳来主罚                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
28'‘定位球开出来，来到禁区，防守球员将球顶出底线                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
28'角球机会                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
29'角球开出来，前点，于洋的头球一蹭，后点无人呀                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
29'争抢球权，张耀坤犯规了                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
30'孙成林大脚往禁区里送，离守门员太近，直接被程月磊抱住                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
30'斯文森带球过来，直塞球，失误了                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
30'反击gogogo                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
31'詹姆斯给到边路插上的金泰延，边路传中，球被姜志鹏挡出底线                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
31'角球                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
31'角球开出来，前点，球被解围出来                   28'第28分钟，广州富力开出左侧角球，于洋在对方禁区内甩头攻门，后点无人包抄，错过得分机会
