1'上半场比赛开始！！                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'首先开球的是广州富力                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'富力后场长传打到前场                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'权健头球顶下来                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'帕托左路拿球被破坏                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'权健界外球掷到禁区里                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
1'帕托挑球过人没有过去                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'帕托前场停球有手球嫌疑                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'裁判也是吹了犯规                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'富力后场大脚打到前场                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'糜昊伦将球碰了出去                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'唐淼中场拿球横敲                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'雷纳尔蒂尼奥右路拿球宝贝侵犯                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'富力前场右路的任意球                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'雷纳尔蒂尼奥来主罚                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
2'看看这次机会                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'任意球给到前点                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'这球没有过顶                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'球权还在富力脚下                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'雷纳尔蒂尼奥沿底线突破被破坏                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'角球送禁区                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
3'落点不是太好                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
9'权健右路进攻上来                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
9'禁区外围横向转移                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
9'王杰停球后稍作调整                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
9'禁区外围起左脚打门                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
9'这球有些偏                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
10'权健今天能否客场全身而退？1能、2不能[qiangda]                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
10'富力前场拿球转移                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
10'雷纳尔蒂尼奥没有机会将球回敲                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
10'开场后权健打得并不保守                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
10'雷纳尔蒂尼奥前场抢球犯规                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
11'有一个拉人的动作                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
11'糜昊伦左路低平球给到禁区                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
11'这球穿透力不够                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'富力后场长传打到前场                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'争顶下来后第二落点被权健得到                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'唐淼右路拿球                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'横向转移险些被断                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'权健这边有人受伤                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'比赛还在继续                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
12'姜至鹏将球先踢出界外                   9'防守为主的权健在第9分钟形成首次攻势，格乌瓦利奥右路内切分球，王杰远射打偏
17'肖智右路起球                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
17'球前点被挡出底线                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
17'富力这边角球机会                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
