18'球被龙威铲截下来                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
18'蔡惠康前场顶防，推人了                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
18'钟晋宝分右路，杨阔传中直接出底线                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
19'上港进球了！！！                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
19'埃尔克森！！！                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
20'奥斯卡右路半高球进禁区，弧线准确到门前，埃尔克森飞身垫射抢点中柱弹入球门                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
20'上港1-0领先建业                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
20'里卡多禁区前拿球分右路                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
21'传中还是被颜骏凌先没收                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
21'胡尔克中场护球摆脱，被绊倒                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
21'奥斯卡右路加速，把球送入禁区                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
60'于海助攻上来，敲给奥斯卡                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
61'胡尔克禁区前被抢断破坏                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
61'巴索戈禁区前做球，里卡多越位                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
62'虽然把球打进，但是主裁示意越位                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
62'慢镜头显示，越位不明显                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
62'VAR提示，进球有效                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
62'建业扳回一球，里卡多                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
62'上港2-1领先建业                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球
49'上港反击，禁区前奥斯卡直塞                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
49'胡尔克插上，包夹倒地                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
49'埃尔克森角度太小，打出去                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
49'胡尔克倒在禁区内，上港把球踢出去了                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
50'队医上来                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
51'比赛继续了                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
51'奥斯卡中场拿球，分左路雷文杰                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
51'杨阔解围踢在雷文杰腿上出底线                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
52'奥斯卡左路拉球过人被陈灏绊倒                   49'上半场第4分钟，奥斯卡右路传中，吴龑出击抢在埃尔克森之前把球抱住
59'奥斯卡左路拿球，横敲禁区前                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
