6'小老虎面对落下的皮球~                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
6'凌空抽射~~~打高了                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
6'西超联赛: 维拉进球了---挺快啊                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
6'哈珀大脚开出球门球                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
6'默特萨克把球点给了阿特塔                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
6'阿森纳回传球挺险啊                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
7'纽卡断球反击~                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
7'德比希~~~穿裆过人                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
7'传到了点球点附近！                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
7'西塞半转身左脚打门！！！                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
8'好险，球几乎是擦着横梁飞出                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
8'阿森纳的右边路被洞穿，几乎是没人防守的状态                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
8'让纽卡很轻松的就获得了射门良机                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
8'阿森纳中前场传球失误很多                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
9'阿森纳今天只要赢了比赛，那么进入欧冠就妥了                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
9'萨尼亚想强行摆脱古铁雷斯~                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
9'倒地了，裁判没吹                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
9'阿森纳在中场重新掌控皮球                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
12'拉姆塞在左路~赢下一个角球                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
12'还是会让卡索拉来处理                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
12'角球传中~起得很高                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
12'科斯切尔尼头球一蹭~~~                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
13'后点没人哪                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
13'要是这个时候有个阿森纳的队员，必进无疑                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
13'纽卡后场长传~                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
13'差点单刀！                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
13'科斯切尔尼立功了                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
14'抢在了西塞跟前把球从危险地带捅出底线                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
14'裁判还吹了西塞的犯规                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
14'库弗兰~~~穿裆过了默特萨克                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
14'大禁区角上~机会并不好啊，自己打门了                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
14'没打上力量，偏出了远端立柱                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
15'卡巴耶长传分边，西塞把球停下后交给了中路                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
15'纽卡还是打阿森纳后卫的身后~挑传球给得太深                   12'第12分钟，卡索拉开出角球，科斯切尔尼头球攻门偏出
46'沃尔克格传到小禁区~                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'队友把球勾了回来~                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'上半场要补时2分钟                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'西塞在前场抢高球被吹了犯规                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'沃尔科特~想用速度强行摆脱                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'纽卡还是双人防守，把球抢了下来                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'上半场比赛结束！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'两队都没办法打破僵局                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'相比之下阿森纳更为被动一些                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'而另外两场关键的比赛，热刺还有切尔西也都是平局                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'好了，稍事休息！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
49'15分钟后为大家带来精彩的下半场                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'韦伯吹响了下半场比赛开始的哨音！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'下半场是阿森纳开球                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'哈珀开球失误！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'踢给了沃尔科特！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'小老虎~快速杀到禁区！小角度打门！                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
46'被哈珀扑了出去                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'这叫将功赎罪....                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'蒂奥特好像受伤了                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'本来赛前就说他因为受伤无法出场                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
47'但是看起来他今天没什么问题                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'纽卡下半场的失误也开始增多                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
48'张伯伦把球挑给沃尔科特~                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
49'替换了阿特塔之后张伯伦被安排在了后腰位置                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
49'能习惯吗？                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
49'我看很难                   46'1分钟后，科洛奇尼传球，古弗兰突入禁区左侧斜射偏出
28'卡索拉跟上大脚解围                   28'第28分钟，阿尔特塔受伤被张伯伦换下
28'鱼音绕梁F:记得上次也是柠檬专门黑韦伯…---说他不好就叫黑吗？这么听不得反面意见？                   28'第28分钟，阿尔特塔受伤被张伯伦换下
28'张伯伦上场了                   28'第28分钟，阿尔特塔受伤被张伯伦换下
29'换下的是阿特塔                   28'第28分钟，阿尔特塔受伤被张伯伦换下
29'游客2914: 谁会是曼城新任主帅啊---据说是阿莱格里尼                   28'第28分钟，阿尔特塔受伤被张伯伦换下
30'亨利的水晶鞋:切尔西和热刺怎么样了---热刺0比0，切尔西1比1                   28'第28分钟，阿尔特塔受伤被张伯伦换下
31'阿森纳中场长传转移~                   28'第28分钟，阿尔特塔受伤被张伯伦换下
