7'舜天进球了！！                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
7'埃斯库德罗                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
8'萨米尔中场拿球高速带球到了禁区里面，面对孙继海的回追，萨米尔将球传了出来，埃斯库德罗后点插上滑铲破门！                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
9'力帆前场抢断                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
9'先失球的他们也是要将节奏带起来                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
9'刘卫东右路背身拿球被撞倒                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
9'重庆力帆前场右路获得任意球机会                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
10'任意球送后点                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
10'这球出了禁区                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
10'底线附近，力帆还在控球                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
10'吉翔的上抢造了对方的犯规                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
21'力帆这边情急之下拉人犯规了                   18'第18分钟，江苏舜天获得禁区前任意球，吉翔弧线球低射打出反弹球，张磊鱼跃侧扑将球挡出底线
31'力帆左路再传中路                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
31'力帆这边第一点还是没有                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
31'禁区外围，崔永哲抽射一脚                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
31'球贴着地面飞出底线                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'力帆中场拿球转移到了右路                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'刘宇边路起球送后点                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'落点依旧不是很好                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'力帆今天右路的传球都是送到后点                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'罗歆这边再传倒地                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'看样子没有办法在坚持了                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
32'队友也是将球踢出边线                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
33'重庆力帆换人，罗歆下，隋东陆上！                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
33'隋东陆是前舜天旧将吗？1是、2不是[qiangda]                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
