1'上半场比赛开始！                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
1'上半场由西布朗率先中圈开球                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
1'尼奥姆右路的长传，传给了德赫亚                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
1'长传前场左路                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
1'阿什利扬与卢卡库的配合，雅各布将球破坏出边线                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'阿什利扬回传给菲尔琼斯，交给德赫亚                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'交给斯莫林，埃雷拉要球                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'与瓦伦西亚互传后放长传找到卢卡库                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'卢卡库的传中，力量太大了                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'阿什利扬控制，交给瓦伦西亚                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'回传给了斯莫林                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'再交给菲尔琼斯，找到马蒂奇                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
2'转移右路的埃雷拉                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
3'放长传，卢卡库点球摆渡下来                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
3'拉什福德插上拿球，到右肋部传中                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
3'不过球先出底线                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'伯克转移到中路                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'雅各布交给克雷霍维亚克                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'回传给赫加齐                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'在观察，分给克雷霍维亚克                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'回传给埃文斯                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'分右路的尼奥姆                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
4'回传给赫加齐                   1'曼联第1分钟控制比赛，西布朗囤积重兵在中后场防守
27'林加德与马塔做二过一配合，被赫加齐解围                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
28'阿什利扬左路的传中，卢卡库高高跃起头球破网！                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
28'马塔基本斜分给拉什福德，拉什福德调整到右脚传中，卢卡库高高跃起头球攻门顶进了球门右上角！                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
28'相当典型的卢卡库式进球                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
29'麦克林左路带球，传中打在瓦伦西亚身上出底线                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
29'福斯特长传右路，阿什利扬断球回传                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'德赫亚长传上来                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'中场混战，隆东也是没有控制好来球                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'德赫亚长传上来                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'麦克林交给隆东，回传，马蒂奇抢断                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'绕了半圈，交给德赫亚                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'菲尔琼斯回传给德赫亚                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'交给斯莫林                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
30'再交给埃雷拉                   27'曼联第27分钟取得领先，拉什福德左路传中，卢卡库小禁区边缘头球破门
35'马塔带球，自己来了                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
36'马塔横传给林加德，林加德斜射被赫加齐将球一挡，球折射入网！                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
36'镜头给到了赫加齐                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
37'这球还是算在了林加德帐上                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
37'尼奥姆右路传中被瓦伦西亚顶出                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
37'吉布斯左路上来传中打在马塔身上出边线                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
37'界外球掷出来                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'马蒂奇交给阿什利扬                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'马蒂奇交给阿什利扬                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'回传给菲尔琼斯                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'瓦伦西亚回传给斯莫林                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'交给菲尔琼斯                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'埃雷拉接应交给菲尔琼斯                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
38'分左侧的阿什利扬                   35'曼联第35分钟扩大比分，马塔传球，林加德禁区边缘的射门打在赫加齐腿上偏转入网，2-0
77'巴里控球，分左路的布伦特                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
77'分给吉布斯，传中，交给了隆东                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
77'转身后没有打门，扣回来再转身劲射，打高了                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
77'碰了曼联的球员                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
77'西布朗右路的角球                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
77'巴里进球了！                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
78'利维摩尔角球发到远点，布伦特摆渡向门前                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
78'埃文斯打门打空了，站在埃文斯身旁的巴里近距离将球打进                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
79'曼联换人，11号马夏尔换下了19号拉什福德                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
79'尼奥姆在前场争抢后痛苦倒地                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
80'吉布斯套边上来，直传，给大了球出底线                   77'西布朗第77分钟扳回一城，巴里角球混战中近距离推射破门，1-2
85'利维摩尔发角球，罗德里格斯顶向门前，阿什利扬守空门将球顶出禁区                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
85'吉布斯分给布伦特，传中                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
85'罗德里格斯头球攻门，德赫亚已经投降了，但球擦着立柱出底线                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
86'曼联换人，39号麦克托米尼换下了林加德                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
86'吉布斯交给巴里                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
86'过顶长传，被斯莫林顶出边线                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
87'隆东的传中，罗霍的解围差点自摆乌龙                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
87'还好踢嗤得比较厉害，球偏转出底线                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
87'布伦特发角球上                   85'西布朗第85分钟险些扳平，布伦特左路传中，杰伊-罗德里格斯12码处冲顶稍稍偏出
