1'热那亚开球回给后场祖卡诺维奇！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'再给前场左路长传球！传出了边线！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'尤文图斯后场边线发球给接应的卡塞雷斯！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'卡塞雷斯长传球给前场中路！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'克里斯蒂安-罗梅罗把球拦截下来！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'反击长传球给前场右侧！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'鲁加尼后场把球断下！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'给中圈一脚挑传球！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'佩德罗-佩雷拉争抢得到！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
1'回传给后场门将伊翁努特-拉杜！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'伊翁努特-拉杜开球给中场右侧拉多万诺维奇！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'回给后场中路克里斯蒂安-罗梅罗！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'再给门将伊翁努特-拉杜！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'伊翁努特-拉杜低平球给右路！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'这球传大出了边线！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
2'尤文图斯边线发球给迪巴拉！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'回给后场的鲁加尼！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'直传球给身前阿莱士-桑德罗！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'阿莱士-桑德罗的球被萨纳夫里亚断走！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'萨纳夫里亚带球右路内切！推射被博努奇挡出右侧底线！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'热那亚的右侧角球！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
3'角球开到禁区内！被解围出去！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'外围佩德罗-佩雷拉争抢放倒了坎塞洛！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'佩德罗-佩雷拉领到一张黄牌！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'尤文图斯开定位球给前场右侧长传！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'克里西托把球解围出边线！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'尤文图斯前场右侧边线球！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
4'发球给中场埃姆雷-詹！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
16'佩林发球给后场左侧鲁加尼！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
16'给身边中路博努奇！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
16'长传球找前场右侧坎塞洛！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
16'再给身边的埃姆雷-詹！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
17'拉多万诺维奇把球抢断！给身边的勒拉热尔！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
17'勒拉热尔挑传给前场右侧夸梅！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
17'夸梅插上禁区要球！右脚推射打门！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
17'皮球被鲁加尼挡了一下！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
