3'安德尔为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
3'巴塞罗那球员佩德罗拼抢犯规,对手获得控球权.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
3'毕尔巴鄂竞技球员阿杜里斯大禁区左侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是圣何塞.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
3'阿杜里斯为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
3'巴塞罗那球员宋拼抢犯规,对手获得控球权.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
4'毕尔巴鄂竞技球员巴伦西亚加拼抢犯规,对手获得控球权.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
4'桑切斯为巴塞罗那在右路,赢得一个任意球.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
6'毕尔巴鄂竞技球员伊图拉斯佩拼抢犯规,对手获得控球权.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
6'佩德罗为巴塞罗那赢得一个任意球.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
9'射门!!!毕尔巴鄂竞技球员阿杜里斯大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是安德尔.                   9'第9分钟，安德尔-埃雷拉直传，阿杜里斯禁区右侧的小角度射门被平托扑出
9'平托将球处理出底线,毕尔巴鄂竞技获得角球.                   9'第9分钟，安德尔-埃雷拉直传，阿杜里斯禁区右侧的小角度射门被平托扑出
10'毕尔巴鄂竞技球员阿杜里斯大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是苏萨埃塔.                   9'第9分钟，安德尔-埃雷拉直传，阿杜里斯禁区右侧的小角度射门被平托扑出
11'阿德里亚诺将球处理出底线,毕尔巴鄂竞技获得角球.                   9'第9分钟，安德尔-埃雷拉直传，阿杜里斯禁区右侧的小角度射门被平托扑出
13'射门!!!巴塞罗那球员佩德罗大禁区外右脚射门,被对方守门员横身扑出.给他传球的是梅西.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
14'射门!!!巴塞罗那球员梅西大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是佩德罗.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
14'巴塞罗那球员佩德罗大禁区左侧右脚射门,被防守球员封堵.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
14'圣何塞将球处理出底线,巴塞罗那获得角球.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
14'伊图拉斯佩将球处理出底线,巴塞罗那获得角球.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
15'巴塞罗那球员阿尔维斯大禁区外尝试左脚射门,可惜皮球高出球门.                   13'第13分钟，梅西直传，佩德罗禁区弧内推射被伊莱索斯没收
15'巴塞罗那球员阿尔维斯大禁区外尝试左脚射门,可惜皮球高出球门.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
17'毕尔巴鄂竞技球员巴伦西亚加拼抢犯规,对手获得控球权.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
17'阿尔维斯为巴塞罗那在右路,赢得一个任意球.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
18'毕尔巴鄂竞技球员安德尔拼抢犯规,对手获得控球权.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
18'桑切斯为巴塞罗那在右路,赢得一个任意球.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
18'巴塞罗那球员阿尔维斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是梅西.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
18'巴伦西亚加将球处理出底线,巴塞罗那获得角球.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
18'巴塞罗那球员伊涅斯塔一脚直塞球给梅西,但是边裁举旗显示后者已经越位.                   15'第15分钟，毕尔巴鄂解围角球，但阿尔维斯远射打高
21'巴塞罗那球员阿德里亚诺大禁区左侧右脚射门,被防守球员封堵.给他传球的是梅西.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
21'巴伦西亚加将球处理出底线,巴塞罗那获得角球.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
21'安德尔为毕尔巴鄂竞技赢得一个任意球.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
21'巴塞罗那球员巴尔特拉拼抢犯规,对手获得控球权.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
21'黄牌！巴塞罗那球员巴尔特拉因为恶意犯规,被主裁判出示黄牌.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
