4'上港失误了，建业后场控球，但是上港逼的很凶啊                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
4'武磊前场抢球犯规，建业定位球。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
5'建业右边路控球，给拉斐尔的时候给大了，上港球门球。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
5'沧海行云simon :我又来支持乐乐了(19:35----谢谢啦~~乐乐会努力的！                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
6'上港右边路进攻，傅环下底传中被门将周亚君稳稳拿下。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
6'球门球开出，球权到了上港这边。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
6'上港后场控球，马科斯很积极的上抢。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
7'黄希扬中场断球了，分给左边的徐洋，被破坏出边线。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
7'边线球直接扔到禁区内，尹鸿博没停好，上港反击了。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
7'武磊左边突破直塞给了海森，海森左脚打门偏出了球门右立柱。                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
7'黄希扬中场断球了，分给左边的徐洋，被破坏出边线。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
7'边线球直接扔到禁区内，尹鸿博没停好，上港反击了。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
7'武磊左边突破直塞给了海森，海森左脚打门偏出了球门右立柱。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
8'我的媳妇是梅子 :乐乐可不可以拿最佳主播奖(19:38---乐乐还有很多不足啦~~嘿嘿                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
8'海森前场反抢，谭望嵩解围出边线，上港边线球。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
9'边线球扔出，武磊完成了一脚射门，高出横梁。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
9'建业中场出现了失误，好在拉斐尔及时解围，球还在建业这边。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
10'尹鸿博左路突破到底线传中被门将颜俊凌直接没收。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
10'上港左路发动进攻，傅欢自己蹚大了，出了边线。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
10'马科斯在右路被放倒，后场定位球。                   7'第7分钟武磊又接界外球远射打高，第1分钟上港队攻势完全盖过主队
17'海森的突破获得了一个角球，解围的是谭望嵩。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
17'上港角球开到前点，前点蹭了一下，球到后点被桑科解围出底线，继续角球。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
18'角球开到中路，麦克布林的头球攻门偏出球门。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
18'建业球门球开出被麦克布林断球。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
18'左边王燊超的传中没有威胁。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
19'建业右路反击，长传找买提江没有给好。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
19'马科斯有些不满啊，和裁判有些争执。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
19'上港后场断球，倒脚找机会。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
20'手机用户7651514363_0ex :乐乐，今天主场有多少球迷，就在郑州却看不了球赛，可惜啊！(19:50)---今天球迷挺多的！具体数据乐乐一会查查！                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
20'麦克布林前场被放倒了，上港球权。                   17'第17分钟麦克布林接右路角球头球顶偏，前20分钟上港已经有了五次角球
30'格瑞特2006 :感觉建业的球到对方禁区就不知道该怎么办了(20:00)---有点这种感觉，不过刚才拉斐尔的打门很不错。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
30'上港左路拿球组织。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
30'建业的防守还是不错的，队员很积极。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
31'上港控球率很高。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
31'王燊超左路传中李磊顶出底线，上港角球。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
31'海森来主罚角球。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
32'角球开到后点，上港两个队员抢到一起，球出了底线。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
32'球门球开出，第一点被上港拿到。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
32'公布答案啦！答案是 C.瑞典！答对了么！                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
33'桑科抢断成功，可惜马科斯中路分球稍慢，被断了。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
33'上港不着急进攻，中路倒脚。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
33'傅欢停球失误了，建业左路边线球。                   30'比赛前30分钟，河南队没有一次有效射门，但他们屯兵后场，也让上港一时也找不到机会，而上港虽然反击次数不少，但在最后一传上总是缺少准头
64'犯规的是18号徐洋。                   64'第64分钟上港队用林创益换下汪佳捷
64'上港后场控球。                   64'第64分钟上港队用林创益换下汪佳捷
64'右边上港拿球！                   64'第64分钟上港队用林创益换下汪佳捷
65'突破到禁区里的打门被周亚君挡出，麦克布林跟上继续打门打偏了！很有威胁啊！                   64'第64分钟上港队用林创益换下汪佳捷
65'突破的还是23号傅欢！                   64'第64分钟上港队用林创益换下汪佳捷
65'球门球开出，还是在上港脚下。                   64'第64分钟上港队用林创益换下汪佳捷
66'上港还是很耐心的在后场不停倒脚。                   64'第64分钟上港队用林创益换下汪佳捷
67'上港在中场的控制很好，                   64'第64分钟上港队用林创益换下汪佳捷
75'上港前场断球，不着急进攻，建业这边也提高了抢断的积极性                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
75'上海上港的武磊是哪年出生的？A1990 B1991 C1992 D1993[qiangda]                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
76'大家积极抢答！                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
76'上港前场还在控球，右边海森的传中被谭望嵩挡出                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
76'球到了马科斯脚下又被断了，马科斯在速度上还是有些吃亏啊。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
77'又是建业的反击，马科斯，左路！                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
77'球敲回中间的时候失误了，上港的反击也没有打起来，建业后场控制皮球。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
77'用户3831824052 :俺想上墙:-((20:52---裸奔还想上墙！调皮！                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
