2'席尔瓦拉到左路接应，沿边路三人的配合                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
2'维拉右路顶防出来，曼城转移                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
2'纳斯里直塞禁区，席尔瓦在干扰下倒地                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
3'裁判没有表示，球出了底线                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
3'维拉后场长传左路，没有找到队友                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
3'曼城依旧倒到左路寻找机会                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
4'亚亚图雷禁区角上做球                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
4'纳斯里斜传禁区，哲科胸部卸球，球丢了                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
4'维拉全线退守半场                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
5'科拉罗夫推身后，球被破坏                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
5'维拉后场拿球，还是大脚往前开                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
5'神契：2比3，争冠悬念继续保留！ （看热闹不嫌事大）                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
5'科拉罗夫左路下底突破，横扫门前被慢叫古赞挡出                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
9'科拉罗夫突然送一脚身后进禁区，弗拉尔抢在哲科之前把球铲出底线                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
9'角球开门前，孔帕尼冲顶顶偏了                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
10'艾哈迈迪右路趟球过人，补防过来的德米凯利斯把球铲出边线                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
10'维拉右路低平球进禁区，球被哈特没收                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
10'纳斯里左路横带，交给席尔瓦组织                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
11'曼城目前联赛排名第几？A:1 B:2 C:3 [qiangda]                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
11'萨巴莱塔前场助攻，丢球后反抢犯规了                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
11'亚亚图雷转移右路被断                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
11'维拉中场还是选择回交后场队友                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
12'球转移右路，曼城把球断下                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
12'米尔纳拿球，曼城连续小范围的一脚出球配合                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
12'维拉的铁桶阵目前来看还是可以                   9'第9分钟，纳斯里开出角球，孔帕尼小禁区边缘头球攻门偏出左侧立柱
19'维拉后场解围球不干净，球出边线                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
19'博维利球衣上有血迹，换件衣服重新回场                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
19'科拉罗夫左路低平球传中到门前，一片混战                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
20'古赞倒地抢在席尔瓦之前把球抱住                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
20'科拉罗夫左路过人，传中还是被挡出去                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
21'亚亚图雷还是推左路，科拉罗夫传中拿到一个角球                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
21'角球开门前，头球被解围出去                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
21'米尔纳右路再传，弗拉尔头球解围                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
