2'纽卡斯尔在边路抢断，推进时埃弗拉从身后踢倒了对方球员，任意球                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
2'纽卡右边路任意球传到点球点前一点，戈斯林抢点甩头攻门，偏出球门                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
3'戈斯林的抢点攻门居然没有后卫干扰，这是一次盯人失误                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
3'曼联现在在中场遭遇到对方很凶的逼抢                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
3'现在还没有把球传递到对方禁区前沿                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
3'纽卡斯尔中前场的比赛非常积极啊                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
3'曼联后场出球显得比较仓促                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
4'球传递到前场时都显得准确性不够                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
4'曼联后场琼斯大脚长传到对方身后，力量太大，被门将出击拿到                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
5'西塞在前场拼抢高空球时有一个撞人的动作，被吹了犯规                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
5'今天帕杜也是坐在了观众席上指挥                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
5'阿什利扬在右边路拿球，试图传中，球被后卫挡出底线，角球                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
16'队医和阿什利扬走回更衣室了，但曼联似乎没有要换人的意思                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
16'纽卡中路分球到左侧，海德拉边路起球传中被后卫挡出边线                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
16'海德拉大理边线球掷进禁区，蒂奥特第二点侧身凌空打门高出横梁                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
17'蒂奥特的远射还是很有水准地！                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
17'纽卡斯尔中场抢断，还是很坚决的打左路，球被后卫拦截                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
18'阿什利扬似乎不能坚持了，曼联用贾鲁扎伊换下了他                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
18'曼联右边路弗莱彻控球，球被后卫抢断                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
19'纽卡斯尔把球交给科洛奇尼控制                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
19'科洛奇尼后场大家长传到前场，球被曼联后卫顶出禁区                   16'第16分钟，斯马林头球勉强解围，蒂奥特禁区左侧抽射高出
22'纽卡中场任意球吊到禁区里，队友高高跳起头球摆渡到禁区左侧，西塞倒钩射门，没有打上力量！被门将得到                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
23'贾努扎伊右边路自己突破到底线，被科洛奇尼死死缠住，带出了底线                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
24'蒂奥特中场带球自己滑倒，差点球被断走，好在经验很足，一屁股坐在球上了                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
24'安霏萱 :香川真司真上了？怎么没看到他--首发，我也没有看到他                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
25'纽卡斯尔右边路桑顿斜传到禁区里，西塞前点抢点甩头攻门，被林德加德飞身托出横梁！！漂亮的攻防！                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
25'纽卡角球传到门前，被后卫破坏出禁区                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
25'安霏萱 :这隐身术学的不错，学以致用啊--是不是学的忍术哦！呵呵                   22'第22分钟，倚住斯马林的西塞12码处倒钩射门被林德加德没收
39'马塔任意球破门！！1-0                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
39'马塔任意球左脚射门，球划出一道漂亮的弧线，直挂球门右上角！！！漂亮                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
40'上半场39分钟曼联首开纪录暂时1-0领先主队纽卡斯尔                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
40'曼联后场还是大脚起球长传，马塔越位！                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
41'取的领先后曼联也许就会好打许多了                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
41'下面就看看纽卡如何调整应对了                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
41'今天主教练帕杜又被罚不在教练席上                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
42'纽卡的控球率达到53%                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
42'贾努扎伊左边路传中，球传出底线                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
42'帕杜拿起电话开始下达命令了                   39'曼联第39分钟凭借本场比赛的首次射门取得领先，弗莱彻突破造成戈斯林犯规，马塔右路禁区边缘外任意球直接射右上角入网
44'安尼塔在禁区前沿尝试了一次远射，被防守球员用身体挡住                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
44'香川真司前场拿球，直塞对方后卫身后，埃尔南德斯拿球单刀面对门将，推射远角，球“啪”打在了门柱上！！！！                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
