16'国安右路配合，打回去转移                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
16'池忠国中场拿球，控制下节奏                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
16'直传禁区，被李帅没收                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
17'孙世林斜传左路，曹赟定拿球横敲                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
17'中路瓜林拿球，远射被封堵                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
18'曹赟定左路拿球，再做传中去后点，大了                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
19'朴成过顶球去禁区，被解围                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
19'比埃拉拿球分右路，姜涛回敲                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
19'巴坎布撤出来接应，被上抢                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
19'莫雷诺拿球反击，被拦截                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
22'荣昊右路拿球突破，过掉包夹                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
22'进禁区，斜射被拦截封堵                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
22'曹赟定左路拿球，敲给登巴巴                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
22'禁区角上，直接远射打高                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
24'国安中场拿球，李磊没有选择往前                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
24'比埃拉拉到左路接应，控出边线                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
25'比赛进入补水时间                   22'第22分钟，荣昊右路连续过人后突入禁区，其小角度攻门被雷腾龙封堵
28'申花前场任意球                   28'第28分钟，巴坎布快攻中小角度攻门打偏
29'瓜林任意球直接射，被人群封堵出来                   28'第28分钟，巴坎布快攻中小角度攻门打偏
29'外围曹赟定的搓射，没打上力量                   28'第28分钟，巴坎布快攻中小角度攻门打偏
29'球被郭全博拿到了                   28'第28分钟，巴坎布快攻中小角度攻门打偏
29'徐友刚斜传前场，雷腾龙上抢                   28'第28分钟，巴坎布快攻中小角度攻门打偏
30'比埃拉斜传右路，姜涛上来                   28'第28分钟，巴坎布快攻中小角度攻门打偏
30'抽传门前，巴坎布没包抄上                   28'第28分钟，巴坎布快攻中小角度攻门打偏
31'申花外围塞入禁区，李磊抢在登巴巴前解围                   28'第28分钟，巴坎布快攻中小角度攻门打偏
31'右路荣昊传中，曹赟定内收抢点打偏                   28'第28分钟，巴坎布快攻中小角度攻门打偏
31'郭全博球门球没开远，莫雷诺头球                   28'第28分钟，巴坎布快攻中小角度攻门打偏
46'艾迪顶防奥古斯托犯规                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
46'裁判黄牌警告了艾迪                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'国安进球了！！！                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'奥古斯托！！！                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'球到禁区前，奥古斯托摆脱防守，弧线球射左侧死角破门                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
48'申花0-1落后国安                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
48'登巴巴禁区前拿球转身被破坏                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
48'上半场比赛结束                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
46'下半场比赛开始                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
46'国安开球                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
46'姜涛长传前场，艾迪破坏出界                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
46'奥古斯托左路内切，直塞                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'柏佳骏解围出去，到前场                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'瓜林直塞找登巴巴，被铲截                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'比埃拉分左路，李磊上来敲禁区前                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'奥古斯托斜传后门柱                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
47'张稀哲插上，没打上，出底线                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
48'李运秋搓传找登巴巴，没配合上                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
49'艾迪长传前场，登巴巴摆渡                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
49'李运秋右路拿球，横敲                   46'1分钟后申花左路将球高吊入禁区，莫雷诺飞身倒钩攻门，皮球划过门前
