2'射门!!!加拉塔萨雷球员梅洛大禁区外右脚射门,被对方守门员横身扑出.                   1'第1分钟，卡西利亚斯出击摘球，被队友拉莫斯撞中腰部
3'卡西利亚斯将球处理出底线,加拉塔萨雷获得角球.                   1'第1分钟，卡西利亚斯出击摘球，被队友拉莫斯撞中腰部
5'皇家马德里球员C罗大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是本泽马.                   5'第5分钟，C罗突至左侧禁区边缘低射偏出远门柱
17'皇家马德里球员拉莫斯拼抢犯规,对手获得控球权.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
17'德罗巴为加拉塔萨雷在右路,赢得一个任意球.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
17'射门!!!加拉塔萨雷球员梅洛球门线跟前右脚射门,被对方守门员横身扑出.给他传球的是里埃拉.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
19'皇家马德里球员迪马利亚大禁区右侧尝试左脚射门,可惜皮球稍稍高出球门.给他传球的是C罗.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
20'贝塔尔为加拉塔萨雷赢得一个任意球.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
20'皇家马德里球员赫迪拉拼抢犯规,对手获得控球权.                   17'第17分钟，列拉开出任意球，梅洛在门前5米处一蹭被洛佩斯没收
22'加拉塔萨雷球员德罗巴大禁区外右脚射门,被防守球员封堵.                   22'第22分钟，德罗巴在门前26米处主罚任意球击中人墙
24'佩佩将球处理出底线,加拉塔萨雷获得角球.                   22'第22分钟，德罗巴在门前26米处主罚任意球击中人墙
25'加拉塔萨雷球员伊尔马兹大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是斯内德.                   22'第22分钟，德罗巴在门前26米处主罚任意球击中人墙
33'进球啦！！！皇家马德里球员伊斯科大禁区中央右脚射门,球从左下角飞进球门,球进了!助攻的是迪马利亚. 加拉塔萨雷 0-1 皇家马德里.                   33'皇马第33分钟取得领先
35'皇家马德里球员C罗大禁区外左脚射门,被防守球员封堵.给他传球的是摩德里奇.                   33'皇马第33分钟取得领先
35'C罗为皇家马德里在对方半场,赢得一个任意球.                   33'皇马第33分钟取得领先
35'加拉塔萨雷球员里埃拉拼抢犯规,对手获得控球权.                   33'皇马第33分钟取得领先
36'皇家马德里球员卡瓦哈尔拼抢犯规,对手获得控球权.                   33'皇马第33分钟取得领先
36'伊尔马兹为加拉塔萨雷赢得一个任意球.                   33'皇马第33分钟取得领先
35'皇家马德里球员C罗大禁区外左脚射门,被防守球员封堵.给他传球的是摩德里奇.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
35'C罗为皇家马德里在对方半场,赢得一个任意球.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
35'加拉塔萨雷球员里埃拉拼抢犯规,对手获得控球权.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
36'皇家马德里球员卡瓦哈尔拼抢犯规,对手获得控球权.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
36'伊尔马兹为加拉塔萨雷赢得一个任意球.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
37'皇家马德里球员本泽马一脚直塞球给C罗,但是边裁举旗显示后者已经越位.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
38'加拉塔萨雷球员伊尔马兹大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是伊南.                   35'第35分钟，C罗禁区边缘转身左脚射门被封堵
49'斯内德为加拉塔萨雷在对方半场,赢得一个任意球.                   49'上半时补时第4分钟，C罗突入禁区左侧小角度抽射被穆斯莱拉封出
49'皇家马德里球员本泽马拼抢犯规,对手获得控球权.                   49'上半时补时第4分钟，C罗突入禁区左侧小角度抽射被穆斯莱拉封出
50'加拉塔萨雷埃布受伤倒地,比赛暂停                   49'上半时补时第4分钟，C罗突入禁区左侧小角度抽射被穆斯莱拉封出
51'暂停结束,球员们重新开始比赛.                   49'上半时补时第4分钟，C罗突入禁区左侧小角度抽射被穆斯莱拉封出
52'伊斯科将球处理出底线,加拉塔萨雷获得角球.                   49'上半时补时第4分钟，C罗突入禁区左侧小角度抽射被穆斯莱拉封出
