5'后点阿紫把球解围出来                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'外围还是菲利普斯的球，再起球                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'小禁区前沿库尔图瓦出击跃起没收                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'在开起来                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'前场左路，吉布斯得球，转移到右侧                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'麦考利得球，传大了                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'阿紫把球破坏                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
5'外围麦考利得球，弧线球传中                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'后点隆东跟上，头球，，有了                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'但是边裁举旗，，越位在先了                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'切尔西逃过一劫啊                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'后场定位球，库尔图瓦开起来                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'中圈附近的拼抢，卡希尔头球一顶                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'球飞出了边线                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'右侧界外球，给到菲利普斯                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
6'向前给一记直塞，提前量给大了                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'库尔图瓦直接没收                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'再把球开起来                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'中圈附近阿紫得球，往前送一记斜传                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'前场左侧给到阿隆索                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'在推给中路，莫拉塔拿球                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'转到了右侧找萨帕科斯塔                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'一脚起球，传中打在防守队员身上                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
7'界外球发出来，给到坎特                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'身边没有什么机会，回敲给克里斯滕森                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'再分左侧给阿隆索，横敲                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'菲利普斯把球断下                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'在给到中路的利维莫尔                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'观察一下，身前送一记斜传，给大了出界                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'切尔西后场控球                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'交给到坎特                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'低球斜传中路给到莫拉塔                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
8'大范围的转移，右侧再找到萨帕科斯塔                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
17'传中起来，给的太靠近门将了                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
17'库尔图瓦轻松没收，大脚开起来                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
17'中圈附近小法得球，回敲身后给卡希尔                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
17'一记转移，到了右侧，阿紫接球                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
17'传给中路阿扎尔                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
17'阿扎尔张弓搭箭，一脚爆射                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
18'福斯特飞身扑出，，莫拉塔跟上，，补刀，，有；了                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
18'莫拉塔补时，首开纪录                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
18'打错了，是补射                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
19'禁区前沿右侧阿扎尔得球，转身怒射左下角被扑出，莫拉塔机敏的补射，福斯特无力回天啊                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
19'切尔西客场顺利取得领先                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
19'卡希尔后场拿球，转移到右侧给萨帕科斯塔                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
19'中路再分阿扎尔，低球给到身边卡希尔                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
19'身前送一脚斜传，前场到了右侧                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
20'双方争顶吉布斯把球顶出边线                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
20'切尔西前场右侧界外球，小法接球，脚后跟一磕                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
20'给到阿扎尔，拿球被对方撞翻在地                   17'切尔西第17分钟取得领先，阿斯皮利奎塔传球，阿扎尔甩开巴里后25码处左脚抽射被福斯特勉强扑出，无人防守的莫拉塔小禁区前补射入网
47'菲利普斯右侧弧线传中                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'禁区前点，克里斯滕森头球解围出边线                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'右侧界外球，给到菲利普斯，传中再起                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'弧线球到前点，卡希尔大脚解围                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'利维莫尔把球拦截，送出一记直传                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'大禁区前沿卡希尔头球顶出                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'左侧给到阿隆索，大脚解围                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'中圈还是利维莫尔控制，组织一下                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'低传左侧给克雷霍维亚克                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'遭遇逼抢，被坎特放倒                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'左侧定位球，巴里主罚                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'弧线球传中，吊到小禁区                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'库尔图瓦出击，跃起摘下                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'吉布斯一脚传中起来，直接被萨帕科斯塔挡出边线                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'西布朗前场左侧界外球，给到禁区前沿                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'左侧吉布斯拿球，低传直塞                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'小禁区左侧给到罗德里格斯，直接一记怒射，打偏                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'切尔西门球，大脚开起来                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
47'中圈附近的拼抢，阿隆索把球断下，再分中路                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'小法拿球，停球失误                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'利维莫尔直接断下，低传向前直塞                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'小禁区左侧给到隆东，没机会起脚，在回敲                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'身后吉布斯直接弧线传中                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
48'禁区后点争顶，利维莫尔拼抢犯规了                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
49'库尔图瓦后场大脚开起来                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
