1'比赛开始了，波尔图开球                   1'第1分钟，两队远射没有太大威胁
2'今天尤文身穿斑马战袍，波尔图是深蓝色战袍                   1'第1分钟，两队远射没有太大威胁
2'波尔图开球后场倒脚，给到左侧                   1'第1分钟，两队远射没有太大威胁
2'一记长传起球，到了前场被尤文破坏                   1'第1分钟，两队远射没有太大威胁
2'夸德拉多把球破坏出边线                   1'第1分钟，两队远射没有太大威胁
2'特莱斯边线球给出，左侧弹到禁区内                   1'第1分钟，两队远射没有太大威胁
3'布冯出击，传给桑德罗，中路在给巴尔扎利                   1'第1分钟，两队远射没有太大威胁
3'右路找到利希施泰纳，在给巴尔扎利                   1'第1分钟，两队远射没有太大威胁
3'交给身旁基耶利尼，长传起球                   1'第1分钟，两队远射没有太大威胁
3'曼祖争顶之后出了边线                   1'第1分钟，两队远射没有太大威胁
3'佩雷拉边线球给到卡西，后场一脚开出去                   1'第1分钟，两队远射没有太大威胁
4'巴尔扎利头球一蹭回给身后的大闸布冯                   1'第1分钟，两队远射没有太大威胁
4'大脚开起来，佩雷拉控制住，交给达尼洛，左侧分给布拉希米                   1'第1分钟，两队远射没有太大威胁
4'带球疾走，中路在给埃雷拉，右路分到佩雷拉脚下                   1'第1分钟，两队远射没有太大威胁
4'插上助攻，右路起球传中到禁区                   1'第1分钟，两队远射没有太大威胁
4'尤文率先解围出来                   1'第1分钟，两队远射没有太大威胁
27'伊瓜因护球，在给插上的师太，特莱斯又是一个凶猛的犯规                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
27'收不住了啊，特莱斯又是吃到一张黄牌啊                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
27'瞬间两黄变1红，2分钟2黄，直接下场了                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
27'上半场不到30分钟，少打一人了。波尔图危险了                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
28'被罚下的是左后卫，阵型必须调整了                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
28'尤文右侧定位球，皮亚尼奇打了一个出其不意，低传横敲到禁区外                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'夸德拉多跟上，直接一脚抽射，球弹地之后偏出左门柱                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'这球卡西甚至没有任何反应啊                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'波尔图开球，卡西大脚出来                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'弧顶附近争顶，夸德拉多左侧找桑德罗                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'在给中路赫迪拉，右侧找到巴尔扎利，在给赫迪拉                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
29'低球斜传给夸德拉多，右侧起球                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
30'马尔坎诺头球解围                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
30'外围皮亚尼奇组织，在搓起来                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
30'禁区内伊瓜因插进来，挑射被卡西没收                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
30'尤文现在正全面占据主动啊                   27'第27分钟，特莱斯又在左侧边线附近飞铲利希施泰纳，吃到第2张黄牌被罚下
72'师太边线球给到中路                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'皮亚尼奇挑传到禁区                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'曼祖争顶，没碰到，出了边线                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'佩雷拉发球，界外球直接被断                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'右侧给到皮亚察，交给禁区附近的迪巴拉                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'在给到皮亚察，有了                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
72'尤文终于打破僵局了，替补皮亚察                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
73'波尔图百密一疏啊，面对尤文连续冲击，还是顶不住了                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
73'迪巴拉分球到禁区中央，插上的皮亚察跟上一脚重炮直接破网，这球还是被对方后卫挡了一下，否则还传不了这么舒服                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'皮亚察为尤文打入的首个欧冠入球                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'波尔图用约塔替下布拉希米                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'阿尔维斯也替下师太                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'尤文继续猛攻，赫迪拉斜传到右侧                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'阿尔维斯在给身前皮亚察，横拨中路                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'皮亚尼奇挑传到左侧                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
75'桑德罗插上，挑传到禁区，后点，，又进了                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
75'尤文闪击，连续破网啊。。这次又是替补得分                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
75'刚刚上来的阿尔维斯，哇塞，阿莱格里什么情况，神奇换人吗                   72'第72分钟，皮亚察右路内切传球，迪巴拉直传禁区碰拉云变线，皮亚察在门前12米处推进远角，1比0
74'皮亚察为尤文打入的首个欧冠入球                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
