37'塔利斯卡直接打门，张思鹏半球托出横梁                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
37'于汉超发角球后点，塔利斯卡头球摆渡向中路，张成林门前侧钩打门球进！                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
37'无比重要的进球！                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
38'张成林进球后没有庆祝                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
38'唐鑫的长传，张成林顶一下                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
38'张思鹏控球，长传上来，伊力哈木江顶一下                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
38'范云龙斜塞                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
38'耶拉维奇突入禁区左侧小角度劲射被曾诚挡出                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
39'禁区边缘范云龙再补射，又被曾诚用脚挡出                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
39'恒大是躲过一劫                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
39'唐鑫左侧的加速                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
39'邓涵文阻挡犯规                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
39'主裁判马宁向邓涵文出示黄牌                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'造犯规的是伊力哈木江                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'邓涵文下一场停赛                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'唐鑫长传上来，耶拉维奇顶一下                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'被邓涵文解围                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'中场的争夺                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'塔利斯卡绊倒了闵俊麟                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
40'阿兰控球，送右侧的郜林                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
73'张思鹏交给林隆昌                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
73'杨挺接应，交给博利                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
73'博利回传力量小了                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
73'保利尼奥单刀，不过犹豫了，盘过了张思鹏，但自己没有追上来                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
73'外围塔利斯卡远射                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
74'世界波进球！                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
74'于汉超禁区前沿横拔，塔利斯卡左脚搓弧线球，球进！                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
74'这球是锁定胜局了                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
76'贵州恒丰右侧的任意球机会                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
76'范云龙发角球，保利尼奥头球解围                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
76'闵俊麟外围远射，打高了                   73'第73分钟，于汉超横传球，塔利斯卡弧线球射远角得分
52'郜林右侧合后尘，传中，张思鹏将球没收                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
52'中场郑智断球                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
52'于汉超外脚背搓到禁区                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
52'阿兰胸部停球下来，被林隆昌解围                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
52'外围还是恒大控球                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
53'邓涵文边路传中，于汉超抢前点头球一蹭，球顶入球门远角！                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
53'相当精彩的进球！                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
53'广州恒大2：0领先贵州恒丰                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
53'贵州后场控球                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'杨挺直传，张成林解围出边线                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'范云龙的传中，张成林解围出边线                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
